#{"t_start": 1628658777.4426217, "env_id": 0}
r,l,t
-6.498338,70,46465.369159
-3.917701,70,46480.040438
-3.282576,70,46491.406965
-19.034781,70,46506.574094
0.698342,70,46517.419168
0.370811,70,46532.27457
0.36336,70,46542.118671
-0.325283,70,46556.187807
-22.357456,66,46565.946357
-2.317663,70,46581.296592
-25.973926,63,46590.631162
-12.21339,70,46605.678899
-1.290344,70,46621.046545
-19.452161,60,46630.436516
-0.4648,70,46644.981247
-0.685931,70,46655.470906
-6.957517,70,46670.603314
-23.834225,70,46680.669828
-2.121867,70,46696.04148
-21.156969,63,46705.779898
-7.03283,70,46721.953574
-20.974706,61,46730.851372
-9.814836,70,46745.63662
-11.892663,70,46755.360837
-1.150415,70,46770.009164
-2.587419,70,46781.313873
-1.280918,70,46796.637991
-18.229911,59,46805.064878
-2.316502,70,46820.325588
-5.131524,70,46834.08956
-23.075741,70,46844.285113
-0.170682,70,46858.469034
-3.315652,70,46869.77094
-18.199238,70,46884.485488
-4.300328,70,46895.294638
-1.233596,70,46910.498722
-19.248339,67,46920.173162
-17.178977,70,46935.535574
-16.416162,70,46945.615109
-1.069619,70,46960.50478
-20.844119,70,46975.474597
-0.156148,70,46986.4163
-1.187739,70,47001.321483
-1.908118,70,47011.748602
-10.834161,70,47026.442548
-14.056095,70,47036.863766
-0.845146,70,47051.65386
0.814865,70,47062.051858
0.831595,70,47077.159073
-0.727246,70,47087.917818
-11.813405,70,47103.515732
-11.05049,70,47118.090018
-1.278578,70,47128.633358
-7.81907,70,47142.967146
0.247394,70,47153.292056
-11.423975,70,47167.641709
-4.825927,70,47177.695309
-2.65403,70,47192.238845
-7.274448,70,47203.236139
-3.011542,70,47218.049093
-3.745405,70,47228.855152
-5.046165,70,47244.470338
-0.228693,70,47259.711922
0.176125,70,47271.216682
-17.029843,56,47284.109413
-9.949785,70,47294.150685
-5.729141,70,47308.799835
-20.093075,70,47318.513257
-3.679796,70,47333.991402
-7.51975,70,47344.400364
-1.710579,70,47358.918537
-2.58635,70,47370.18465
-3.497122,70,47385.038135
-12.271999,70,47395.615454
-8.83369,70,47409.892698
-23.867441,69,47424.354164
-16.105294,57,47432.803381
-10.176155,70,47447.113769
-5.950155,70,47457.697379
-20.86359,70,47472.769221
-2.910101,70,47483.721431
-16.554381,64,47497.153291
-18.828226,65,47507.020588
0.07519,70,47522.018818
-14.726181,70,47532.637697
-1.939392,70,47547.173497
-21.229503,70,47558.127318
-17.99889,59,47572.437366
-22.799759,70,47583.465404
-19.373792,70,47598.481843
0.149143,70,47609.049428
-8.302299,70,47623.18734
0.543522,70,47638.199698
-4.378122,70,47648.574394
-17.210244,70,47663.682067
-19.202613,70,47674.522185
-3.943741,70,47690.09763
-6.601816,70,47700.549757
-4.31432,70,47715.877824
-10.45682,70,47726.403411
-12.506705,70,47741.526686
-7.245485,70,47753.126303
-0.241987,70,47768.412635
-19.349725,70,47785.309022
-3.860464,70,47795.742888
-15.048925,56,47808.573492
-0.142741,70,47818.911798
-22.615116,70,47834.233031
-5.659423,70,47844.714328
-20.58339,70,47858.847569
-1.355517,70,47869.988578
-6.498439,70,47884.72733
-3.313037,70,47894.71617
-2.502847,70,47910.572021
-9.834455,70,47921.690412
-17.461841,70,47936.873926
-0.842071,70,47952.205184
1.520456,70,47963.635273
-18.926242,70,47979.650627
-3.075064,70,47991.479317
-8.658553,70,48006.90711
-2.17937,70,48017.991329
-6.168742,70,48033.51051
-8.989091,70,48043.250383
-17.863424,70,48057.777819
-10.219351,70,48071.49615
-0.321895,70,48082.691888
