#{"t_start": 1628091951.238073, "env_id": 0}
r,l,t
-19.438426,50,55389.992498
1.81787,50,55398.088001
0.506053,50,55408.3405
-20.257777,50,55416.143999
-9.137307,50,55423.030499
0.372624,50,55434.8145
-14.469188,50,55443.972
-12.369303,50,55453.8485
1.717821,50,55460.516
-15.028905,50,55467.7985
-6.553536,50,55477.523999
-14.096143,50,55484.6275
-12.371388,50,55494.6415
1.255699,50,55501.2675
-17.569462,50,55507.073
-11.910482,50,55516.677499
-1.463357,50,55523.9815
0.894375,50,55533.839
-15.245031,50,55540.730001
0.623656,50,55546.6045
-1.782701,50,55555.663
1.397071,50,55562.8595
-16.323363,50,55567.952999
-10.25763,50,55576.446499
1.593373,50,55582.37
-0.540517,50,55591.599999
-2.767928,50,55597.834
0.843455,50,55605.34
-1.418688,50,55614.1975
1.089345,50,55619.7575
-11.054193,50,55629.438999
-0.073194,50,55636.1375
-0.298104,50,55642.3555
-0.690288,50,55654.152
0.554439,50,55661.6225
0.754014,50,55670.774
-18.732726,50,55677.4965
-10.854417,50,55685.350499
0.743047,50,55694.8445
1.55835,50,55701.6855
-1.009066,50,55712.046498
-12.133435,50,55718.932497
-0.99203,50,55725.578999
0.057369,50,55735.0085
-21.129582,50,55742.1015
-14.477249,50,55749.2505
-1.146021,50,55757.900999
-15.515636,50,55763.9445
1.232938,50,55774.852999
-0.536769,50,55782.379001
-12.557561,50,55789.204999
-9.915259,50,55798.0045
-17.801614,50,55803.902501
-1.021121,50,55813.944
-5.200916,50,55820.373999
-15.987423,50,55827.229
-0.203471,50,55836.2515
-2.449775,50,55842.029499
-17.598151,50,55851.824
1.088334,50,55859.398999
1.305984,50,55866.7775
-15.329226,50,55876.888501
-0.820949,50,55883.518
-0.742744,50,55890.815499
-0.947132,50,55901.894999
0.355574,50,55907.164
-15.104977,50,55917.6565
-17.73034,50,55925.4955
-1.571113,50,55933.2675
-14.128644,50,55944.546501
1.183507,50,55952.4095
0.389946,50,55961.171
0.699926,50,55968.010999
-0.791897,50,55974.489999
-1.989678,50,55985.5805
-8.655093,50,55991.846498
1.352665,50,56000.4945
-4.383547,50,56009.796
-9.075313,50,56016.086499
-15.472509,50,56026.0875
-18.524429,50,56033.881999
-2.560027,50,56043.394
0.595496,50,56049.926
-0.462372,50,56057.609499
0.491778,50,56067.935499
-16.728763,50,56073.639499
-4.36681,50,56079.546
-0.902777,50,56090.049999
-0.960743,50,56098.2535
-1.028591,50,56108.4795
-1.83373,50,56116.165
-6.019466,50,56122.149
-1.374278,50,56132.3645
1.443796,50,56138.312
-5.415978,50,56147.2045
-9.713875,50,56154.2465
1.166696,50,56161.1345
-18.969253,50,56171.1505
-17.966793,50,56177.224499
-17.887462,50,56186.9955
0.309546,50,56194.827999
-0.71798,50,56201.570999
-0.971484,50,56210.4215
-0.706682,50,56217.1655
1.137309,50,56226.839
-10.98696,50,56233.094
0.610533,50,56239.788
0.541458,50,56249.409001
1.093744,50,56255.6715
0.953473,50,56262.7795
-0.02619,50,56272.1175
0.911266,50,56279.732
-0.7954,50,56288.824
-9.095336,50,56295.856999
-3.710417,50,56302.1065
-7.39194,50,56311.803
-4.420746,50,56318.676499
-8.378773,50,56329.2445
-10.137219,50,56335.291999
-2.379265,50,56342.545999
-18.004463,50,56351.8395
-3.855576,50,56357.846
-15.877895,50,56366.949
-17.999025,50,56374.301
-17.840337,50,56381.5075
0.862663,50,56391.4785
-3.045145,50,56397.525
-0.354489,50,56403.599499
0.681333,50,56412.612
-11.229659,50,56419.4275
0.803755,50,56428.431
-4.132253,50,56434.1425
-14.405797,50,56440.113999
0.941433,50,56448.2505
-17.873383,50,56454.2965
-14.108586,50,56463.082999
-5.628966,50,56469.150499
0.29975,50,56475.1835
0.306626,50,56483.9585
-0.546127,50,56490.263
-9.102651,50,56499.1555
-1.42893,50,56506.764499
-16.784281,50,56512.911
-14.019685,50,56521.737499
-1.427463,50,56528.5155
-2.619991,50,56537.8125
-11.802992,50,56544.428499
-3.694221,50,56550.092
0.510593,50,56558.405
-0.960526,50,56564.107
-3.154228,50,56570.087
-2.019057,50,56579.1465
-12.728134,50,56585.712999
-17.334103,50,56594.558999
-0.041419,50,56600.4065
0.004431,50,56605.867999
-16.926851,50,56615.1835
0.60563,50,56621.0085
0.557105,50,56630.140001
-10.415102,50,56635.953999
-18.090421,50,56641.776
-2.013379,50,56650.069498
-15.563752,50,56656.4975
-0.337745,50,56666.916
-14.842126,50,56672.6045
