time,/jointset/groundPelvis/pelvis_tilt/value,/jointset/groundPelvis/pelvis_tx/value,/jointset/groundPelvis/pelvis_ty/value,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_r/hip_flexion_r/value,/jointset/lumbar/lumbar/value,/jointset/knee_l/knee_angle_l/value,/jointset/knee_r/knee_angle_r/value,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_r/ankle_angle_r/value,/jointset/groundPelvis/pelvis_tilt/speed,/jointset/groundPelvis/pelvis_tx/speed,/jointset/groundPelvis/pelvis_ty/speed,/jointset/hip_l/hip_flexion_l/speed,/jointset/hip_r/hip_flexion_r/speed,/jointset/lumbar/lumbar/speed,/jointset/knee_l/knee_angle_l/speed,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_l/ankle_angle_l/speed,/jointset/ankle_r/ankle_angle_r/speed,/hamstrings_r/activation,/bifemsh_r/activation,/glut_max_r/activation,/iliopsoas_r/activation,/rect_fem_r/activation,/vasti_r/activation,/gastroc_r/activation,/soleus_r/activation,/tib_ant_r/activation,/hamstrings_l/activation,/bifemsh_l/activation,/glut_max_l/activation,/iliopsoas_l/activation,/rect_fem_l/activation,/vasti_l/activation,/gastroc_l/activation,/soleus_l/activation,/tib_ant_l/activation,/lumbarAct,/hamstrings_r,/bifemsh_r,/glut_max_r,/iliopsoas_r,/rect_fem_r,/vasti_r,/gastroc_r,/soleus_r,/tib_ant_r,/hamstrings_l,/bifemsh_l,/glut_max_l,/iliopsoas_l,/rect_fem_l,/vasti_l,/gastroc_l,/soleus_l,/tib_ant_l
0.046435957,0.038304215,0.276545995,0.890504549,-0.288851064,0.573558474,-0.13962634,-0.294761906,-0.811105448,0.066320523,-0.130698381,0.332449794,1.389724258,-0.01540784,-0.701624838,-3.669108704,5.20E-05,-2.242161396,5.757933403,-1.24252753,5.463464102,0.010035686,0.010056682,0.101226232,0.010054107,0.06428502,0.17703715,0.010040672,0.01090003,0.066729044,0.010104775,0.075640731,0.010024872,0.175481423,0.037444926,0.010017331,0.225363193,0.28290621,0.01001004,0.085405532,0.0100346,0.010041194,0.113696281,0.010018795,0.06998946,0.188325914,0.01000945,0.010008438,0.112515732,0.010066474,0.087565358,0.010021081,0.183208265,0.01011647,0.010011356,0.22064123,0.271884853,0.010010309
0.051079552,0.039904294,0.283028646,0.890421422,-0.291940654,0.555788607,-0.13962634,-0.305647946,-0.78311288,0.060481048,-0.104880135,0.356863756,1.402436858,-0.020616539,-0.627719884,-3.986567409,-2.56E-05,-2.449348988,6.309037354,-1.272982476,5.632226593,0.010035425,0.010051969,0.104941006,0.010044072,0.06647689,0.179823991,0.010032017,0.010655564,0.078424747,0.010094939,0.078865239,0.01002381,0.176860663,0.030316003,0.010015511,0.224234818,0.280539464,0.010010144,0.091417331,0.010034849,0.01003797,0.120699167,0.010016395,0.076137334,0.192579117,0.01000885,0.010006697,0.11669141,0.010071173,0.090376707,0.010020928,0.181131789,0.010089437,0.010010098,0.218596136,0.268315395,0.010010523
0.055723148,0.041619932,0.289571411,0.890310999,-0.294668374,0.536513989,-0.13962634,-0.317536148,-0.752413097,0.0544941,-0.078616731,0.382221545,1.415615601,-0.027164196,-0.545768279,-4.317212704,4.65E-05,-2.673794121,6.923948575,-1.306044406,5.655269478,0.010035304,0.010047666,0.109390214,0.010036145,0.069632569,0.18290595,0.010025588,0.010477848,0.088075793,0.010089117,0.081972096,0.010022999,0.177519424,0.024975705,0.010013845,0.222925682,0.277944453,0.010010279,0.097429131,0.010035099,0.010034745,0.127702052,0.010013995,0.082285208,0.196832319,0.010008251,0.010004957,0.120867088,0.010075871,0.093188055,0.010020775,0.179055313,0.010062403,0.010008839,0.216551043,0.264745936,0.010010736
0.060366744,0.043456156,0.296176532,0.890166842,-0.297000238,0.515675901,-0.13962634,-0.330501453,-0.718731159,0.048347357,-0.052551948,0.408794927,1.429289562,-0.035208921,-0.457394232,-4.659181533,-1.25E-05,-2.912910082,7.589171384,-1.342220832,5.549419477,0.010033494,0.010044136,0.114272836,0.010030682,0.071578899,0.185938942,0.010020802,0.010348121,0.09501099,0.01008706,0.084972592,0.010021971,0.178740254,0.02099786,0.01001235,0.22170206,0.275129321,0.010010381,0.047574005,0.010022879,0.010034855,0.133761305,0.010018286,0.073298055,0.198485104,0.010008059,0.010004885,0.114514026,0.010086861,0.095834833,0.010017871,0.187499841,0.010068257,0.010007991,0.21679759,0.26082479,0.010010573
0.065010339,0.045417883,0.302846173,0.889981338,-0.298905404,0.493230168,-0.13962634,-0.344612344,-0.681872173,0.042020834,-0.027279147,0.436276329,1.44340484,-0.044972072,-0.361990056,-5.009635227,7.84E-07,-3.167198823,8.292336112,-1.383477663,5.314135204,0.010028808,0.010041611,0.11938368,0.010027913,0.070843038,0.188676665,0.010017286,0.010254167,0.098745582,0.010088605,0.08787396,0.010020426,0.181453942,0.018065877,0.010011033,0.220766025,0.272100905,0.01001041,-0.00228112,0.01001066,0.010034964,0.139820557,0.010022576,0.064310903,0.200137889,0.010007868,0.010004813,0.108160964,0.010097852,0.09848161,0.010014967,0.195944369,0.010074112,0.010007142,0.217044137,0.256903644,0.010010411
0.069653935,0.047509325,0.309582338,0.889746156,-0.300350316,0.469140577,-0.13962634,-0.35994116,-0.641679029,0.035489333,-0.003364948,0.464628192,1.457915679,-0.05670515,-0.25868918,-5.365846008,1.27E-05,-3.438257706,9.019637109,-1.431243697,4.977777188,0.010023603,0.010040147,0.12197566,0.010029029,0.065806052,0.190814783,0.010014437,0.010185568,0.102274853,0.016667054,0.09064791,0.010018524,0.185764921,0.015906771,0.010009914,0.220017279,0.26957161,0.010010276,-0.072227855,0.010009099,0.010037476,0.122651895,0.010040553,0.037224322,0.198269031,0.010006026,0.010003556,0.119576806,0.056096784,0.100688421,0.010012159,0.208489614,0.010080484,0.010006787,0.216863757,0.260000685,0.010009477
0.074297531,0.049734036,0.316386544,0.889451105,-0.301292607,0.443396065,-0.13962634,-0.376574858,-0.598098387,0.028713967,0.018876086,0.493676003,1.472709905,-0.070757325,-0.145511456,-5.722417239,-4.93E-05,-3.729211718,9.751355818,-1.488510876,4.593443604,0.010019404,0.010039782,0.120112581,0.010034802,0.055210832,0.1921306,0.010011866,0.010135559,0.10760174,0.033656438,0.093274635,0.010016373,0.191738512,0.014329621,0.010009006,0.219379313,0.268087764,0.010009921,-0.14217459,0.010007538,0.010039987,0.105483234,0.010058529,0.010137741,0.196400174,0.010004183,0.0100023,0.130992648,0.102095716,0.102895232,0.010009351,0.221034858,0.010086856,0.010006432,0.216683377,0.263097726,0.010008544
0.078941126,0.052096858,0.323261101,0.889084381,-0.301691013,0.415971583,-0.13962634,-0.394601524,-0.551012979,0.02165422,0.039224858,0.523197517,1.487724188,-0.087383526,-0.023105045,-6.073657846,2.60E-05,-4.037144224,10.47304305,-1.554569966,4.081114248,0.010015874,0.010040709,0.122932005,0.010037533,0.043819701,0.194823988,0.010012052,0.010100222,0.105788465,0.047103079,0.095804046,0.010016508,0.192635862,0.013169557,0.010008288,0.218500705,0.266725427,0.010009489,-0.030937236,0.01000563,0.010046052,0.157762739,0.010032191,0.010072837,0.213822622,0.010020166,0.010010894,0.070500731,0.070154136,0.105201017,0.010023715,0.172733567,0.010050779,0.010006352,0.213257327,0.258622696,0.010008168
0.083584722,0.054585619,0.330199175,0.888637733,-0.301479498,0.387134764,-0.13962634,-0.414089461,-0.501347806,0.014253909,0.055945793,0.547918168,1.500066515,-0.105180355,0.117180678,-6.330715616,-4.85E-05,-4.358581541,10.86247147,-1.635191888,3.030934377,0.010012791,0.010043054,0.136704994,0.010032236,0.035120844,0.20048946,0.010016601,0.010077016,0.090254379,0.048617809,0.098270521,0.010020573,0.183451193,0.012315327,0.010007747,0.217118523,0.264777521,0.010009073,0.080300118,0.010003722,0.010052116,0.210042244,0.010005854,0.010007932,0.231245071,0.010036149,0.010019489,0.010008815,0.038212557,0.107506802,0.010038079,0.124432275,0.010014702,0.010006273,0.209831278,0.254147665,0.010007793
0.088228318,0.057150058,0.337174302,0.888111229,-0.30050439,0.357749417,-0.13962634,-0.435141886,-0.452177431,0.006429427,0.065343766,0.551485354,1.501478612,-0.120549823,0.317944162,-6.250277044,1.38E-05,-4.718730222,10.01767191,-1.742437231,1.189324623,0.029156704,0.010044582,0.141518825,0.010027291,0.044739209,0.20286114,0.010020522,0.010060647,0.075435766,0.047517534,0.100865797,0.010023046,0.176258988,0.011691714,0.010007251,0.215497738,0.262458252,0.010008654,-0.024511272,0.145253003,0.010045434,0.110027105,0.010021848,0.128553547,0.194459644,0.010026088,0.010015442,0.044045897,0.049836299,0.111268235,0.010021829,0.17071624,0.01005018,0.010005636,0.208026559,0.250753902,0.010007325
0.092871913,0.059659914,0.344119069,0.887527744,-0.298385974,0.329787028,-0.13962634,-0.458006164,-0.411076341,-0.00199895,0.068594208,0.524409322,1.486990333,-0.129721855,0.609604988,-5.717844042,-6.25E-06,-5.138949148,7.387013012,-1.895290258,0.383191263,0.076821214,0.010043843,0.123080082,0.01002813,0.0811075,0.19732298,0.010020582,0.010047681,0.072136448,0.049658926,0.103721481,0.010020346,0.180086524,0.01124877,0.010006716,0.213837389,0.259931063,0.010008222,-0.129322662,0.280502283,0.010038752,0.010011965,0.010037841,0.247099162,0.157674217,0.010016028,0.010011395,0.07808298,0.061460042,0.115029668,0.010005578,0.217000205,0.010085657,0.010005,0.20622184,0.24736014,0.010006857
0.097515509,0.06199073,0.350968743,0.886922025,-0.294751633,0.304731875,-0.13962634,-0.482908286,-0.382888141,-0.011289532,0.075472465,0.477862739,1.462294322,-0.129567901,0.959427328,-5.093886744,-9.85E-07,-5.583702062,4.995746574,-2.11962358,2.500993593,0.108860523,0.010042924,0.106737571,0.010028706,0.10727807,0.194795734,0.010018926,0.010040905,0.074713089,0.0507093,0.106236691,0.01001703,0.185164881,0.010926142,0.010006281,0.211912437,0.256843918,0.010007748,-0.063559165,0.145255141,0.010042076,0.087026003,0.010023288,0.138901033,0.209944518,0.010013199,0.01003356,0.087080398,0.046754692,0.114305193,0.010010714,0.193260487,0.010056779,0.010005254,0.202133996,0.23994353,0.010006163
0.102159105,0.064082884,0.357691515,0.886339183,-0.289441034,0.282289483,-0.13962634,-0.509837765,-0.362432085,-0.021808995,0.091094405,0.421616797,1.432333188,-0.119868485,1.331573826,-4.592519031,4.90E-06,-6.012134973,4.056759947,-2.424572494,4.149106558,0.10055978,0.010043176,0.111367151,0.010025104,0.101261452,0.203328341,0.010016946,0.010042121,0.078831666,0.047746153,0.107995681,0.010016048,0.184281083,0.010684299,0.010006037,0.209552738,0.252926111,0.010007213,0.002204333,0.010007999,0.010045401,0.164040041,0.010008735,0.030702904,0.26221482,0.010010371,0.010055725,0.096077816,0.032049342,0.113580719,0.010015849,0.169520769,0.0100279,0.010005509,0.198046153,0.232526921,0.010005468
0.1068027,0.06589219,0.364263424,0.88581855,-0.282366002,0.262148893,-0.13962634,-0.538697251,-0.345107101,-0.033909842,0.109276786,0.357330229,1.397995404,-0.103841334,1.713825257,-4.08363692,5.96E-06,-6.409387464,3.406474695,-2.79654069,3.677362202,0.080792093,0.010045261,0.12308979,0.010022271,0.090491743,0.213837649,0.010015871,0.010046463,0.079746452,0.042291541,0.109642478,0.010015797,0.18299321,0.010505602,0.010005829,0.206420723,0.247545873,0.010006702,0.052519127,0.021609526,0.010055671,0.162437568,0.010020297,0.076951431,0.250065436,0.010015452,0.010059958,0.070169663,0.021114152,0.116708768,0.01001448,0.185898252,0.010036538,0.010005071,0.189861912,0.217106602,0.010005245
0.111446296,0.067398445,0.370673114,0.885379632,-0.273541397,0.244349388,-0.13962634,-0.569285926,-0.330783189,-0.047866752,0.125203511,0.291090972,1.362464712,-0.084673545,2.085119008,-3.584206443,-3.10E-05,-6.756897698,2.76418928,-3.22398384,3.177589236,0.067984007,0.010049606,0.131635377,0.010023413,0.092978145,0.219731253,0.010016496,0.010050774,0.074165147,0.035342387,0.11162394,0.010015236,0.185338656,0.010378536,0.010005558,0.202261503,0.240209388,0.01000627,0.102833921,0.033211054,0.01006594,0.160835095,0.010031858,0.123199958,0.237916053,0.010020532,0.010064192,0.044261509,0.010178962,0.119836817,0.01001311,0.202275735,0.010045176,0.010004633,0.181677672,0.201686284,0.010005022
0.116089892,0.068599848,0.376919033,0.885033771,-0.263043677,0.228771684,-0.13962634,-0.601348254,-0.319300562,-0.063927565,0.139045038,0.227129664,1.328038413,-0.064333894,2.430543329,-3.135568423,2.38E-05,-7.040422109,2.194656874,-3.700195056,2.805361639,0.057930538,0.01005521,0.137169277,0.010028278,0.098279754,0.222945648,0.010017496,0.010051832,0.069634664,0.028814276,0.113480605,0.010014363,0.188634957,0.010292213,0.010005295,0.197636015,0.23144317,0.010005901,0.097298942,0.021639056,0.010073752,0.153030108,0.010049596,0.108652351,0.234404228,0.010019782,0.010045907,0.065745974,0.010618489,0.1197654,0.010011091,0.20068683,0.010080816,0.010004567,0.176960433,0.188104181,0.010004835
0.120733487,0.069515031,0.383010393,0.884781675,-0.251021663,0.215131768,-0.13962634,-0.634560559,-0.31027777,-0.082293667,0.151456165,0.167814817,1.295895145,-0.044288567,2.741635311,-2.749595785,-6.13E-05,-7.25219305,1.704729405,-4.216875636,2.561531023,0.047297555,0.010061425,0.139734597,0.010036698,0.098906596,0.224828152,0.010018013,0.010047547,0.071433101,0.024061012,0.11489246,0.010013173,0.190918644,0.010239545,0.010005086,0.192966931,0.221649209,0.010005582,0.091763964,0.010067058,0.010081564,0.145225122,0.010067335,0.094104744,0.230892403,0.010019032,0.010027621,0.087230438,0.011058016,0.119693984,0.010009072,0.199097925,0.010116455,0.010004501,0.172243193,0.174522078,0.010004649
0.125377083,0.070167575,0.388959239,0.884619955,-0.237644078,0.203125784,-0.13962634,-0.668581259,-0.30330766,-0.103135559,0.16301145,0.114237657,1.266786244,-0.025656617,3.013558905,-2.431793158,2.93E-05,-7.388293769,1.312423,-4.763207297,2.414181767,0.03776455,0.010066294,0.140038668,0.010041914,0.097621205,0.225587827,0.010018427,0.010043165,0.074213886,0.022204876,0.115847353,0.010012044,0.192227049,0.010216694,0.010004966,0.187577241,0.211534565,0.010005323,0.049423625,0.010073141,0.010076982,0.137320058,0.01004509,0.092695809,0.226679759,0.010019966,0.01003519,0.078876007,0.022613242,0.118591266,0.010009047,0.195728957,0.01019257,0.010004781,0.161028158,0.166181458,0.010004631
0.130020679,0.070585288,0.39478001,0.884540614,-0.223095085,0.192450548,-0.13962634,-0.70306314,-0.297948498,-0.12656218,0.17386628,0.066672285,1.240732593,-0.008808315,3.246161787,-2.17643941,-5.24E-05,-7.45082245,1.010892591,-5.330120641,2.259839974,0.030557905,0.010068553,0.13854584,0.010039545,0.096303416,0.225373239,0.010018984,0.010042083,0.074274892,0.023943451,0.116335112,0.01001122,0.192580893,0.010221164,0.010004956,0.180950977,0.201654379,0.010005131,0.007083286,0.010079224,0.0100724,0.129414994,0.010022845,0.091286874,0.222467116,0.010020901,0.010042759,0.070521575,0.034168468,0.117488548,0.010009022,0.192359989,0.010268685,0.01000506,0.149813122,0.157840837,0.010004614
0.134664274,0.070795316,0.400486841,0.884534831,-0.207555367,0.182826158,-0.13962634,-0.737670903,-0.293783463,-0.152640446,0.183993916,0.024675077,1.217662436,0.005962057,3.440788023,-1.976526882,1.70E-05,-7.444603352,0.793712701,-5.898681047,2.105460548,0.025152689,0.010070379,0.136537416,0.010035376,0.094570471,0.224621246,0.01001963,0.010042248,0.073918476,0.026364403,0.116930389,0.010010595,0.192684212,0.010233285,0.010004956,0.172657031,0.188264474,0.010005116,-0.01139899,0.010084696,0.010077765,0.129294809,0.010025734,0.086650327,0.220638117,0.010021732,0.010042616,0.07490197,0.032018268,0.120346564,0.01000887,0.193771723,0.010262316,0.010004862,0.132410393,0.114082417,0.0100055
0.13930787,0.070822721,0.406092952,0.884592618,-0.19119589,0.174022237,-0.13962634,-0.772108148,-0.290477467,-0.181314831,0.193450824,-0.011983943,1.197352758,0.01857094,3.599232473,-1.823063847,-1.42E-05,-7.377377292,0.640905392,-6.448274388,1.970958696,0.021141322,0.010073182,0.134938636,0.010033156,0.092149817,0.223657396,0.010020327,0.010042328,0.074712764,0.027556394,0.118037392,0.010010101,0.193053988,0.010240316,0.010004901,0.162353912,0.1683388,0.01000535,-0.029881265,0.010090169,0.01008313,0.129174624,0.010028623,0.082013781,0.218809117,0.010022564,0.010042474,0.079282365,0.029868068,0.12320458,0.010008718,0.195183457,0.010255948,0.010004663,0.115007664,0.070323996,0.010006387
0.143951466,0.070691145,0.411610721,0.884703598,-0.17418085,0.165836115,-0.13962634,-0.806119711,-0.287746909,-0.212405651,0.202335235,-0.044025369,1.179511051,0.028726509,3.721413376,-1.707286544,-3.30E-06,-7.26431411,0.541040366,-6.850252435,1.856743516,0.018921246,0.010076033,0.134027619,0.010031621,0.089302221,0.222046668,0.010021064,0.010042994,0.075590383,0.028203702,0.119475685,0.010009772,0.193565105,0.010235113,0.010004838,0.149151165,0.144306137,0.019622816,-0.045131838,0.015405247,0.01008397,0.132285891,0.010026594,0.078206952,0.212258066,0.01002342,0.010046836,0.077483134,0.030130968,0.125565712,0.010009073,0.19593657,0.010189606,0.01000468,0.086323695,0.040184397,0.077412698
0.148595061,0.070420021,0.41705063,0.884854685,-0.15670651,0.158123684,-0.13962634,-0.839507166,-0.285397921,-0.244076489,0.210705621,-0.072087502,1.163818338,0.03584439,3.79705308,-1.619044057,2.64E-05,-7.108570815,0.47656237,-6.698088255,1.749566374,0.018733468,0.010078328,0.134002808,0.010029949,0.086212856,0.219459691,0.010021834,0.010044681,0.075817901,0.02874813,0.12111786,0.010009632,0.194125679,0.010213059,0.010004797,0.132309669,0.11805486,0.044217841,-0.060382411,0.020720326,0.01008481,0.135397158,0.010024565,0.074400123,0.205707015,0.010024277,0.010051199,0.075683902,0.030393868,0.127926845,0.010009428,0.196689682,0.010123263,0.010004697,0.057639725,0.010044797,0.14481901
0.153238657,0.070027073,0.422422156,0.885031329,-0.138994046,0.150771457,-0.13962634,-0.872175057,-0.283287043,-0.271968146,0.218606209,-0.09670201,1.149948148,0.040054613,3.82982491,-1.550056561,-1.91E-05,-6.966405102,0.435517019,-5.23331542,1.654846383,0.018526746,0.010081738,0.133611622,0.010029619,0.083414113,0.216292538,0.010022658,0.010045441,0.076265789,0.028947896,0.122702734,0.010009538,0.19458362,0.010748299,0.010004794,0.117113597,0.093429363,0.065983927,-0.025879919,0.015446049,0.010096171,0.129265986,0.010032558,0.074445366,0.201170628,0.01002535,0.010044027,0.079510492,0.028691579,0.128460567,0.010009162,0.196093346,0.014023685,0.010004865,0.069471886,0.010047097,0.116993244
