#{"t_start": 1628091951.7995744, "env_id": 0}
r,l,t
-18.515655,50,55389.404998
0.027072,50,55397.447999
0.470386,50,55407.794499
-21.597289,50,55415.578499
1.277768,50,55422.415499
-15.87438,50,55434.260998
0.48436,50,55443.432498
0.024098,50,55453.301499
-7.954169,50,55459.983998
-0.952852,50,55467.197998
0.844505,50,55476.942498
-10.210422,50,55484.031499
-9.621299,50,55494.168995
-19.670522,50,55500.714998
0.253262,50,55506.498499
-19.200974,50,55516.094999
-15.46567,50,55523.420999
-8.661245,50,55533.379498
0.599504,50,55540.127498
-6.069856,50,55546.070499
-0.099347,50,55555.109998
0.537576,50,55562.282999
1.340792,50,55567.391998
-15.379768,50,55575.827998
-1.81915,50,55581.817498
-10.678592,50,55591.005498
-0.961301,50,55597.286499
-0.342142,50,55604.797998
-17.36119,50,55613.612998
-2.224227,50,55619.190999
0.190491,50,55628.880499
-12.854178,50,55635.579998
-0.004833,50,55641.814498
-15.608554,50,55653.580998
0.091293,50,55661.054499
-2.28102,50,55670.256999
-18.808965,50,55676.930999
-15.308123,50,55684.730999
0.448101,50,55694.283999
-18.236332,50,55701.122499
-2.808088,50,55711.491999
-1.008154,50,55718.169999
-3.939284,50,55725.017998
-0.25615,50,55734.434499
0.722822,50,55741.534998
0.878563,50,55748.675499
-14.085267,50,55757.299499
-17.663351,50,55763.374997
-16.529613,50,55774.260499
-0.895147,50,55781.817499
-8.422602,50,55788.548
0.046913,50,55797.414499
-16.451988,50,55803.336998
0.295636,50,55813.373498
-9.756371,50,55819.833998
-16.060846,50,55826.639999
0.038907,50,55835.709497
-6.736929,50,55841.498999
0.179441,50,55851.284998
-0.919347,50,55858.839498
0.669772,50,55866.188998
-16.709164,50,55876.359497
-17.475246,50,55882.905497
0.980419,50,55890.229997
-7.226647,50,55901.339999
0.809852,50,55906.582499
-1.080752,50,55917.052998
-7.280352,50,55924.927498
-18.255965,50,55932.702998
0.808554,50,55943.834998
-5.42986,50,55951.828498
-13.145202,50,55960.594999
-6.766753,50,55967.429998
0.55044,50,55973.923998
-0.843187,50,55984.999999
-1.739708,50,55991.317498
-18.207497,50,55999.932999
-5.962976,50,56009.264998
-8.629889,50,56015.520498
-5.212996,50,56025.508999
-16.689034,50,56033.316499
-1.504679,50,56042.886998
-17.242163,50,56049.326999
0.053998,50,56057.023999
-0.33531,50,56067.373998
1.138457,50,56073.063498
0.156333,50,56078.974497
0.787389,50,56089.475999
-3.83791,50,56097.727998
-9.373092,50,56108.042496
-11.461878,50,56115.598499
-1.292208,50,56121.581999
-0.703317,50,56131.789499
-0.811378,50,56137.776498
-16.451568,50,56146.601497
0.029577,50,56153.654498
-19.104985,50,56160.578498
-19.921287,50,56170.590499
-6.223227,50,56176.684498
0.024572,50,56186.440999
-8.729603,50,56194.325999
-0.443094,50,56201.023499
0.269739,50,56209.841499
0.570199,50,56216.610999
-8.808732,50,56226.298497
0.597496,50,56232.534498
1.232189,50,56239.220499
0.563682,50,56248.838999
-16.532633,50,56255.130498
-19.921719,50,56262.220999
-0.395068,50,56271.565999
-0.44893,50,56279.202999
-14.373869,50,56288.245999
0.062845,50,56295.271999
-0.157961,50,56301.531499
-0.039561,50,56311.237499
-2.954126,50,56318.120499
-2.602387,50,56328.705498
-0.621904,50,56334.739498
0.519132,50,56341.994499
-0.554059,50,56351.300499
1.59086,50,56357.312999
-14.804454,50,56366.380498
0.098942,50,56373.700999
-8.347653,50,56380.938498
-17.168627,50,56390.860497
-0.43309,50,56396.950498
1.038177,50,56402.994998
0.654313,50,56412.045999
-0.085233,50,56418.861499
-15.164027,50,56427.883999
0.028531,50,56433.541497
-18.606152,50,56439.586998
-16.509749,50,56447.677499
-16.133587,50,56453.740998
-14.181715,50,56462.541498
0.94767,50,56468.530999
-18.205636,50,56474.601499
-3.452761,50,56483.383999
-19.037492,50,56489.680498
-1.409398,50,56498.536998
-3.480676,50,56506.221498
-1.014896,50,56512.340499
-4.040616,50,56521.168498
0.129147,50,56527.940999
-0.245209,50,56537.226999
0.484124,50,56543.860499
-0.678263,50,56549.489999
-16.193855,50,56557.845999
1.170651,50,56563.542499
-14.449721,50,56569.489997
0.623754,50,56578.627998
0.765555,50,56585.153499
-4.942969,50,56594.003499
-1.987756,50,56599.833998
1.232735,50,56605.277498
0.952553,50,56614.617999
0.556577,50,56620.429499
0.66608,50,56629.542499
-13.634593,50,56635.380999
1.13044,50,56641.206499
-15.562556,50,56649.472999
0.379577,50,56655.923499
-16.837182,50,56666.306499
-1.657083,50,56672.034499
-15.881658,50,56678.192499
0.565524,50,56687.624999
-14.065575,50,56694.316498
-18.206403,50,56703.491999
-0.588681,50,56709.803998
1.01722,50,56715.354997
-19.552481,50,56725.241498
-6.878567,50,56731.341998
0.214742,50,56737.462999
-0.79793,50,56745.841499
1.284835,50,56751.952998
0.657825,50,56760.849498
-2.531897,50,56766.270499
0.262965,50,56772.664499
-5.987085,50,56781.818499
-2.789512,50,56788.013997
1.348814,50,56797.418999
-8.791485,50,56802.973499
-17.877031,50,56808.932999
0.736879,50,56817.768497
0.552258,50,56823.400498
-0.607634,50,56832.069499
-17.097731,50,56837.200999
0.3216,50,56843.172998
-14.279208,50,56851.575999
-4.665761,50,56858.049999
-18.224347,50,56864.621499
-7.393507,50,56873.716498
0.058074,50,56879.667499
0.74314,50,56888.986997
-13.743717,50,56895.028499
0.328213,50,56901.100498
-0.280563,50,56910.847999
-8.907825,50,56917.203999
-2.049467,50,56926.005498
-0.960777,50,56932.006999
-12.202253,50,56937.722498
-15.713055,50,56946.731999
0.180304,50,56952.946999
-15.483964,50,56961.237497
-19.308224,50,56967.781998
-10.682782,50,56974.048998
0.25797,50,56982.555499
0.481021,50,56988.399499
0.634855,50,56996.688499
-4.34171,50,57003.445498
-12.813082,50,57010.309999
0.745241,50,57019.803998
-14.978036,50,57025.358499
0.646645,50,57031.145999
0.166185,50,57039.920997
-3.718311,50,57045.955498
-0.393054,50,57055.440496
-1.71896,50,57061.796499
-15.409838,50,57068.152999
-17.499276,50,57077.000999
-16.540046,50,57084.068999
0.635955,50,57094.138997
0.611119,50,57100.877999
-15.849643,50,57107.574499
-12.132949,50,57116.554996
-14.221476,50,57122.289499
-1.49498,50,57131.803498
-7.929654,50,57138.560498
-9.707719,50,57144.462997
-0.0228,50,57154.364999
-1.223261,50,57160.273998
-10.417803,50,57169.151998
