#{"t_start": 1628966496.4939845, "env_id": 0}
r,l,t
-22.81528,40,27.968467
-38.474618,40,33.65643
-41.956325,40,39.265411
-23.254654,40,49.046785
-31.759888,40,54.765502
-39.382047,40,61.059753
-36.33243,40,71.29831
-34.802095,40,76.735342
-39.103217,40,82.476166
-20.116314,40,92.147576
-34.857288,40,97.684698
-33.834183,40,103.163317
-44.68952,40,113.239534
-21.895137,40,118.656685
-25.617995,40,124.391397
-36.191894,40,129.713209
-45.424242,40,139.68097
-32.976352,40,144.808839
-29.959182,40,150.444326
-44.718773,40,159.98787
-40.25415,40,165.646062
-21.330271,40,171.160353
-39.034172,40,180.915591
-36.862261,40,186.33573
-16.645317,40,191.951652
-38.888488,40,202.055351
-37.496097,40,208.208864
-33.044161,40,213.710256
-29.889423,40,223.162274
-37.221588,40,228.958505
-18.447952,40,234.329369
-36.339788,40,240.173053
-24.073595,40,250.020423
-29.874564,40,255.624089
-33.592899,40,261.074005
-15.060489,40,270.801926
-14.574951,40,276.515034
-15.118861,40,282.089184
-31.239414,40,291.885486
-13.973555,40,297.623497
-17.42377,40,303.221486
-13.934823,40,313.97909
-25.196283,40,319.96513
-31.533893,40,325.804571
-27.601986,40,336.371686
-31.980083,40,342.445943
-32.395295,40,348.070215
-18.804718,40,354.589548
-27.802091,40,364.573956
-17.650725,40,369.829826
-17.781623,40,376.535573
-24.700673,40,386.102274
-14.057355,40,391.883651
-32.709964,40,397.930033
-25.678832,40,407.801894
-14.543966,40,413.693839
-26.691854,40,419.303894
-28.765409,40,428.946015
-15.492544,40,435.287043
-24.618112,40,440.893093
-14.423528,40,450.893497
-27.32332,40,456.588349
-12.624024,40,462.290093
-17.64923,40,467.830345
-20.909043,40,477.789586
-14.504104,40,483.56501
-15.048535,40,489.097237
-39.409753,40,499.274948
-22.836326,40,504.714622
-13.838153,40,510.143393
-26.29686,40,520.049649
-24.97656,40,526.235039
-21.203529,40,531.90437
-14.825417,40,541.960881
-20.863464,40,547.347548
-29.292384,40,552.877665
-20.737728,40,562.589939
-30.12842,40,567.9653
-15.378276,40,573.358682
-13.041958,40,579.231053
-12.110211,40,589.131253
-18.705701,40,594.80277
-15.576957,40,600.440638
-12.952023,40,610.888579
-11.022718,40,616.803848
-22.596477,40,622.719152
-47.503745,40,632.857289
-12.725882,40,638.225959
-17.79845,40,643.875371
-14.376241,40,653.547968
-22.57358,40,659.037714
-16.261687,40,664.615522
-12.637316,40,674.471636
-10.285114,40,680.085396
-23.717876,40,685.656935
-19.14267,40,691.090466
-9.773643,40,701.711058
-15.16909,40,707.266626
-11.105531,40,712.628582
-9.899873,40,722.390861
-12.033204,40,728.346798
-21.880616,40,734.048951
-14.4571,40,743.744013
-20.754197,40,749.332384
-12.925604,40,755.259985
-13.364865,40,765.143871
-12.459141,40,770.30972
-11.662369,40,775.992217
-15.57826,40,786.282681
-13.270507,40,792.560566
-17.505078,40,798.205624
-13.647574,40,803.887877
-7.16063,40,813.824301
-10.196696,40,819.438658
-9.517423,40,825.433333
-9.904565,40,835.12638
-12.351343,40,840.871011
-11.404386,40,846.791455
-14.899584,40,856.516917
-12.94427,40,862.175893
-8.07893,40,868.047971
-11.570718,40,878.18281
-11.637217,40,884.260274
-15.358555,40,889.910416
-15.454949,40,900.291623
-9.274038,40,905.932723
-10.727224,40,911.975978
-8.306892,40,917.791817
-7.922738,40,927.876225
-6.813197,40,933.655794
-13.968209,40,940.330034
-14.349094,40,950.232914
-9.902975,40,956.04953
-5.759397,40,961.680142
-10.987649,40,971.864752
-7.608045,40,977.964732
-9.688363,40,983.657403
-6.416371,40,993.920429
-18.300751,40,999.390292
-8.83141,40,1005.348869
-6.457976,40,1015.226429
-5.515936,40,1021.20459
-6.934797,40,1026.786521
-11.116545,40,1032.115465
-4.647943,40,1041.817177
-5.505647,40,1047.431479
-4.576709,40,1053.123365
-5.323943,40,1063.901541
-7.799921,40,1069.242435
-5.84161,40,1074.863525
-8.451771,40,1084.658858
-7.922787,40,1090.136843
-4.214787,40,1095.993558
-2.617343,40,1105.652117
-4.615209,40,1111.417353
-3.967942,40,1116.884611
-6.158875,40,1127.162024
-5.329098,40,1132.574691
-4.453246,40,1138.442503
-6.538835,40,1144.189565
-7.892119,40,1153.853487
-8.594609,40,1159.577837
-8.03213,40,1165.244107
-6.189852,40,1175.109209
-12.156628,40,1181.175068
-7.561903,40,1186.67171
-8.55602,40,1196.393215
-3.649618,40,1201.987283
-6.461795,40,1208.149064
-4.185564,40,1218.334125
-8.281297,40,1223.977544
-4.648215,40,1229.593407
-6.465193,40,1239.694151
-5.710117,40,1245.702838
-4.870728,40,1251.453069
-7.716717,40,1257.119928
-6.300554,40,1267.112103
-4.784307,40,1273.078669
-7.51615,40,1278.919079
-1.400211,40,1289.265234
-6.602355,40,1294.934127
-5.585639,40,1300.528093
-2.10806,40,1310.452944
-2.155259,40,1316.079637
-7.47203,40,1322.286461
-4.168661,40,1332.637826
-3.689605,40,1338.62832
-4.322001,40,1344.533301
-4.652487,40,1354.395911
-5.511416,40,1360.494392
-4.982419,40,1365.971565
-2.906882,40,1371.740375
-7.980642,40,1381.812897
-6.870132,40,1387.563712
-5.247619,40,1393.746542
-2.012337,40,1404.141168
-3.941636,40,1410.353154
-2.605325,40,1416.00411
-3.520937,40,1425.672003
-7.874539,40,1431.576617
-6.053351,40,1437.609689
-8.257898,40,1447.42257
-6.991059,40,1453.22571
-3.019685,40,1459.109485
-2.261874,40,1468.888364
-8.211383,40,1474.529633
-3.219458,40,1480.594615
-9.213466,40,1486.4941
-3.014833,40,1496.559975
-3.025744,40,1502.259992
-2.128957,40,1508.335031
-0.80936,40,1518.556319
-1.667687,40,1524.223782
-3.295879,40,1529.595703
-4.778238,40,1539.694476
-2.117975,40,1545.495393
-6.062379,40,1551.219536
-0.795149,40,1561.414908
-2.585981,40,1567.384772
-7.159726,40,1573.338982
-5.308499,40,1583.804003
-3.198765,40,1589.905706
-1.46933,40,1595.479839
-3.821492,40,1601.342563
-3.251166,40,1611.473135
-3.736753,40,1617.363467
-0.643082,40,1623.282571
-1.662501,40,1633.495476
-0.971396,40,1639.15744
-2.376222,40,1644.985815
-1.906117,40,1654.92117
-1.111362,40,1660.917465
-1.841327,40,1666.645101
-5.125818,40,1676.635937
-2.789277,40,1682.351804
-2.835755,40,1687.879981
-2.94114,40,1698.052942
-1.700776,40,1703.936313
-3.520356,40,1709.605283
-3.750255,40,1715.3955
-2.523196,40,1725.598418
-5.008685,40,1731.34807
-4.82828,40,1737.293522
