#{"t_start": 1628790991.812997, "env_id": 0}
r,l,t
-5.662822,62,55438.9085
-0.057454,70,55453.4235
-1.873543,70,55464.167001
-7.425302,58,55476.6275
1.106179,70,55486.454499
-6.100744,70,55500.880497
1.010582,70,55511.955998
-4.152731,70,55526.939998
-0.293118,70,55538.393499
-3.777563,70,55552.877499
-5.389416,68,55563.184
-1.41615,65,55577.218498
-4.055768,70,55587.2195
0.48521,70,55603.5315
0.871358,70,55615.5985
-0.566122,70,55630.510998
-4.968254,70,55645.245499
0.571936,70,55657.498499
0.11695,70,55672.151001
-5.625263,70,55683.286
-5.819973,70,55696.785501
-3.834393,70,55707.5525
-4.094562,70,55721.0195
-1.374734,70,55731.732501
0.373409,70,55746.290001
-5.146654,70,55761.121
1.290736,70,55770.811001
-2.185613,70,55785.838498
-3.832248,70,55796.5115
0.798211,70,55812.041998
-0.084389,70,55821.250498
1.292093,70,55835.31
-0.580839,70,55845.2545
0.426668,70,55860.431499
-0.756382,70,55872.236501
-0.498693,70,55887.069999
0.985268,70,55900.726001
-4.052717,70,55913.0195
-3.226278,70,55928.100001
-0.37625,70,55938.310501
-4.50217,70,55953.343501
-5.471275,56,55961.6845
-6.479659,60,55974.1095
0.746365,70,55985.221998
-4.145669,70,55999.794
0.14728,70,56011.853999
-0.444098,70,56027.1485
0.968839,70,56040.032
0.946161,70,56056.529998
-1.78628,70,56067.0055
0.788145,70,56081.745001
-5.762855,70,56097.622999
-0.20336,70,56106.619
1.036704,70,56121.1035
-10.023216,62,56131.085501
-3.656657,70,56145.784001
0.59031,70,56156.703501
-0.250779,70,56170.481499
-3.454293,70,56182.515997
1.07296,70,56198.773501
-0.827633,70,56208.6215
-1.645526,70,56222.887
-0.471982,70,56232.567502
-1.485468,61,56243.676501
-5.42494,59,56252.6095
-5.692135,65,56266.3225
-4.519557,70,56279.05
-1.931562,70,56293.958
-1.876621,70,56307.975501
-5.100196,70,56318.814998
0.110174,70,56332.403999
-9.443447,69,56343.1965
0.181121,70,56358.104998
0.918842,70,56368.415498
-4.402739,70,56383.701997
-0.276051,70,56393.521001
-4.598848,70,56408.580999
-5.818054,61,56417.869
-0.557143,70,56433.957001
-4.54222,70,56448.704
-5.85396,67,56458.824501
1.007761,70,56474.194
-0.901619,70,56484.979498
0.954471,70,56499.525501
-6.681216,64,56510.957998
1.174591,70,56524.549
0.359582,70,56535.688498
-1.393675,70,56550.3145
-3.12443,70,56561.195544
-5.259722,57,56576.2715
-3.338636,70,56587.818501
-3.868839,70,56603.438
0.738191,70,56615.211501
-5.715836,70,56631.159499
-5.313447,57,56640.025999
0.087973,70,56656.145499
-2.945348,70,56670.184001
0.449357,70,56683.045501
-2.752605,70,56697.888498
-5.240038,58,56708.228999
0.517693,70,56724.2755
-4.804943,55,56733.918499
1.145922,70,56749.003998
-5.561391,67,56759.473001
-8.125181,59,56772.758001
-2.980236,70,56785.002499
-0.728354,70,56799.8875
0.788328,70,56811.434998
-0.024578,70,56828.3855
0.580631,70,56841.671999
-6.558477,63,56856.435499
-5.594609,56,56863.616498
1.204443,70,56879.493001
0.274715,70,56890.997
1.414726,70,56907.248502
-5.215831,56,56914.7835
-0.238962,70,56929.261501
0.982933,70,56943.790499
0.040445,70,56959.927999
-4.281484,70,56976.310499
-6.160994,70,56989.0
1.00626,70,57005.912
-3.140947,70,57014.87
-4.279617,70,57028.877501
0.709978,70,57039.427
-2.122308,70,57053.2595
-1.79791,70,57065.766499
1.217247,70,57081.9705
-6.369978,59,57092.901001
0.616048,70,57109.500999
-0.258303,70,57121.164001
-0.934689,70,57136.281498
-0.221368,70,57150.890498
1.283795,70,57159.835
0.133078,70,57175.2575
0.258675,70,57186.0695
-7.68284,61,57200.035498
-0.714433,70,57210.716498
0.771514,70,57226.982
-4.269456,70,57238.3135
0.582694,70,57253.625001
-0.122073,70,57265.203998
-3.097202,70,57280.434998
-3.852572,70,57291.607497
0.152431,70,57307.777499
0.329947,70,57320.358998
-3.277152,70,57331.382501
-0.086425,70,57346.5885
-7.190193,63,57358.0895
-0.049309,70,57372.404498
0.250144,70,57383.5385
1.210044,70,57399.295497
-7.91722,70,57410.927999
0.086718,70,57424.988501
-4.616881,53,57434.508498
-6.157725,70,57449.366
-0.15128,70,57462.869
-3.915575,70,57478.504499
0.416034,70,57493.8655
1.212291,70,57504.9145
-0.493267,70,57519.706499
-5.346324,70,57531.792498
-5.371097,56,57546.802998
-2.587055,70,57558.352499
-3.996509,70,57575.287498
-4.100746,70,57586.691998
-5.656483,70,57602.067501
-2.247847,70,57613.661999
0.304579,70,57630.267999
-7.908734,67,57642.3465
0.993082,70,57657.967999
-7.082749,64,57668.4905
-0.54618,70,57683.365999
0.544322,70,57699.982499
0.672097,70,57710.6535
1.207833,70,57724.0415
