#{"t_start": 1628658777.380212, "env_id": 0}
r,l,t
-22.05724,63,46464.363149
-1.645851,70,46479.140971
-16.710505,70,46490.403977
-23.027168,70,46505.430587
-20.982799,70,46516.201323
0.995906,70,46531.290021
-9.651902,70,46540.889585
-13.671654,65,46554.130533
-0.103352,70,46564.708381
-5.564781,70,46579.989301
-8.550097,70,46590.53731
-0.647346,70,46605.569418
-23.271416,70,46620.983947
-20.602282,70,46632.031998
-9.18332,70,46646.346402
-10.585581,70,46656.885507
-24.873834,70,46672.137264
-11.36097,70,46682.401104
-1.340988,70,46697.560585
-2.35971,70,46708.106941
-19.045702,62,46723.225293
-16.483413,58,46731.807605
-2.360026,70,46746.454063
-14.158471,70,46756.204558
-19.481881,70,46770.776396
0.271652,70,46782.126343
-2.059531,70,46797.440181
-8.725423,70,46811.922365
-0.525469,70,46822.731791
-14.045836,70,46836.633871
-0.618557,70,46846.836331
-19.653635,61,46859.549844
-0.902325,70,46870.858802
-0.658426,70,46885.551147
-19.191058,70,46896.602394
-15.168028,70,46911.630138
-18.925621,68,46921.618999
-4.04918,70,46936.944892
-1.311486,70,46946.9773
-20.603609,65,46961.020349
-19.630797,63,46970.534033
-3.689786,70,46985.902822
-14.009797,70,47000.802936
-18.466871,63,47010.242373
-10.387731,70,47024.746376
-3.1648,70,47035.304775
0.793572,70,47049.969528
0.296162,70,47060.266116
-20.909509,70,47075.71611
-10.994045,70,47086.248697
-20.417854,70,47101.893598
-0.076692,70,47111.890034
-4.063301,70,47127.032889
-6.93996,70,47141.263806
-6.942614,70,47151.869278
-5.921748,70,47165.870234
0.400252,70,47176.050595
-17.594145,70,47190.788714
-8.936774,70,47201.319133
-8.804025,65,47215.680536
-21.435857,70,47226.625243
-17.480791,70,47241.683381
-7.640128,70,47253.003057
0.779897,70,47268.817385
-0.899756,70,47283.8593
-3.056103,70,47293.947446
-6.733912,70,47308.596601
-9.025853,70,47318.257327
-17.540199,66,47332.881073
-2.257209,70,47343.467002
-3.844295,70,47357.961763
-3.47271,70,47369.309482
-3.393218,70,47384.152471
-11.825027,70,47394.48052
-2.459561,70,47409.20553
-4.613183,70,47423.726242
-8.246705,70,47434.160869
-12.837678,70,47448.556884
-3.691379,70,47458.99696
-15.493092,56,47471.864786
-1.091245,70,47482.759098
-18.190208,67,47496.704319
-8.902597,70,47507.429611
-0.473276,70,47522.423957
-0.030894,70,47533.012631
-2.40038,70,47547.54684
-9.749566,70,47558.58306
-1.395886,70,47574.535817
-3.37437,70,47585.41191
-23.236949,64,47599.908353
-21.387143,67,47614.23091
-10.650439,70,47623.805806
-5.617708,64,47637.965206
-4.839559,70,47648.371155
-2.945111,70,47663.344892
-1.286919,70,47674.334299
-17.797856,70,47689.816262
-15.891587,56,47697.905572
-3.566343,70,47713.359617
-5.295295,70,47723.87417
-19.980901,70,47739.213274
-10.860643,70,47750.143382
-3.412738,70,47766.040893
-1.122967,70,47778.142379
-4.098579,70,47793.408493
-19.980729,70,47808.323377
-2.16521,70,47818.67731
-7.23995,70,47833.998542
-20.125083,59,47842.52122
0.094497,70,47857.338015
-21.553258,68,47867.799414
-7.436664,70,47882.223876
-18.711907,70,47892.546173
-3.631036,70,47907.790596
-19.555412,60,47917.31425
-6.908889,70,47933.164811
-10.517462,70,47943.758289
-18.450028,70,47959.27482
-1.404359,70,47970.691859
-0.288856,70,47987.407103
-15.707328,68,48002.39801
-15.743036,57,48011.67841
-6.983561,70,48026.532
-19.141623,70,48037.841719
-3.891993,70,48052.171686
-3.143086,70,48061.913458
-18.719718,70,48076.814126
-7.213118,70,48088.030387
-1.016189,70,48103.072549
0.059844,70,48114.450221
-3.6404,70,48130.482381
-13.12528,70,48142.196721
0.145067,70,48157.160974
-6.124554,70,48173.366872
-9.482316,70,48183.247368
-2.263564,70,48198.637518
-19.367201,70,48209.42719
-12.426638,70,48225.261249
-8.389519,70,48236.239229
-23.140923,70,48251.342599
-18.075247,68,48263.315485
-18.096993,70,48278.624789
-1.235946,70,48290.640183
-21.851463,70,48305.899061
-8.468363,70,48322.246004
-17.218155,62,48331.576942
-0.839754,70,48348.772334
-8.56075,70,48360.986195
-7.712224,70,48376.843767
-4.147047,70,48387.258567
-21.599501,70,48402.408233
-6.415445,70,48413.119716
-18.279185,70,48430.896081
-5.470125,70,48442.292614
-13.279787,70,48456.494184
-1.104131,70,48471.092299
-5.087514,70,48482.076695
0.991711,70,48497.712982
0.099263,70,48508.818729
-21.272596,62,48522.922621
-3.372891,70,48534.765706
-25.76374,70,48550.841389
-22.177788,70,48563.036226
-0.45317,70,48578.293675
0.368691,70,48589.402366
-19.274508,70,48604.431151
-1.41123,70,48615.239851
-14.801091,70,48631.344539
-0.049667,70,48647.446331
-24.707867,69,48658.54952
0.702359,70,48672.964196
-2.82847,70,48684.454499
-0.274724,70,48700.641648
-3.029473,70,48711.791298
-17.725544,68,48726.936162
0.059654,70,48738.280142
-2.397369,70,48754.258756
-6.356497,70,48765.689774
-16.874193,68,48780.205332
-0.772698,70,48795.648622
-15.761244,61,48805.19445
-18.970967,70,48820.919913
-7.929737,70,48832.405029
0.76144,70,48848.914319
-15.899934,54,48856.912104
-18.949564,70,48873.420694
0.082435,70,48885.451247
-4.244269,70,48902.097754
-4.034149,70,48912.392411
-17.088874,58,48927.584568
-3.920604,70,48938.186301
-2.437923,70,48954.683297
-1.4915,70,48966.686706
-0.832351,70,48981.92136
-16.310813,57,48990.635593
-9.673203,70,49006.800882
-13.177624,70,49017.777258
-3.929458,70,49033.503449
-0.976826,70,49048.535416
-19.585148,70,49061.544695
-10.730654,66,49075.648289
-6.672361,70,49086.417312
-7.214053,70,49102.820976
-1.169547,70,49113.64457
-19.952764,70,49129.755325
-17.816817,61,49139.419601
-7.490214,70,49154.114292
1.588402,70,49167.223096
-29.993168,65,49181.242796
-14.618136,54,49189.140088
-1.743985,70,49205.307187
-14.254269,70,49216.800509
1.3751,70,49232.44192
0.173898,70,49244.051266
-0.019628,70,49259.540148
-23.190822,70,49275.097069
-5.419721,70,49286.281903
-5.615802,70,49301.587273
-6.713092,70,49312.864895
-16.924333,70,49327.684825
-8.801955,70,49338.317953
-18.753021,70,49353.439574
0.026683,70,49365.239434
-17.465125,63,49378.957516
-10.17617,70,49390.200168
0.152459,70,49406.115971
-1.282403,70,49421.192862
-19.876422,70,49432.537005
-6.485193,70,49448.227426
0.241239,70,49460.40205
-0.419801,70,49477.429782
-22.901325,70,49489.011658
-14.119492,53,49502.47066
-5.399731,70,49512.697555
-23.725206,70,49528.264536
-6.884797,70,49539.321793
-1.626669,70,49555.967602
-2.142644,70,49567.590017
-18.824036,70,49583.942033
-2.191711,70,49600.316215
-25.213171,68,49610.813268
-22.099264,58,49621.356509
-17.6851,70,49637.985636
-1.898419,70,49653.105012
0.124594,70,49663.763578
-18.869843,70,49679.469812
-20.865299,70,49691.303758
-22.424363,70,49706.386246
-9.977184,70,49716.839987
-9.028568,70,49733.119121
-22.42537,70,49744.970633
-0.293199,70,49760.882786
-18.917997,69,49776.540118
-0.0255,70,49787.124305
-3.119753,70,49802.011161
-3.619326,70,49812.927645
-18.664243,61,49826.664261
-1.38444,70,49838.820062
-5.246599,70,49853.874218
-0.192344,70,49864.997261
-2.663248,70,49880.71279
-17.234086,70,49892.817926
-28.052858,64,49907.958405
-4.26149,70,49919.020458
-8.588879,70,49934.427395
-4.508396,70,49946.050749
1.318494,70,49963.056193
-1.995892,70,49978.301146
-22.689949,66,49987.96453
-22.885383,64,50001.627907
-3.01555,70,50012.980622
0.63824,70,50027.446877
0.092859,70,50038.169688
-22.116882,70,50053.199606
-20.823379,70,50063.868037
-5.028774,70,50080.475707
-5.864454,70,50091.473427
0.676052,70,50108.071871
-1.148085,70,50123.065467
-1.179523,70,50134.596392
-4.95468,70,50150.123701
-10.156353,70,50161.612118
-20.665861,58,50174.913295
-22.243711,61,50183.946444
-17.2483,59,50198.14451
-1.640653,70,50208.60359
-0.176479,70,50224.413784
-19.884253,64,50233.434023
-7.887746,69,50247.186133
-21.087848,64,50256.88021
-16.814604,70,50272.207782
-19.884541,70,50282.636572
-4.56321,70,50297.838393
-17.996036,70,50307.63106
-6.667442,70,50321.887274
-4.630304,70,50332.755912
-2.531012,70,50348.036458
-0.407239,70,50363.769988
-3.776566,70,50375.107715
-14.818293,55,50386.712649
0.806115,70,50398.487025
-1.08604,70,50414.106582
-4.695102,70,50425.134812
-8.51706,70,50440.559975
-15.075991,55,50449.297251
1.569627,70,50464.861521
-5.771262,70,50476.039702
-11.242454,70,50492.541676
-1.470429,70,50504.248754
-5.374285,70,50519.614268
-21.496868,70,50530.967003
-2.511917,70,50546.906593
-5.755682,70,50562.376467
-2.135275,70,50573.569954
-5.760739,70,50587.858046
-6.668285,70,50599.096614
-3.338273,70,50614.10105
-18.829601,61,50622.709121
-1.222326,70,50638.815907
-20.537003,70,50649.257282
-2.837065,70,50664.514786
-18.689505,70,50674.195684
0.191351,70,50689.184196
0.974223,70,50701.090683
-3.86531,70,50714.322875
-7.104104,69,50729.324519
-4.151439,70,50740.444352
-17.433248,65,50754.222233
-16.603196,56,50763.283909
1.168622,70,50778.816034
-7.405378,70,50790.237208
-16.787138,53,50803.262595
-7.827747,70,50814.400707
-17.11782,70,50830.771249
-11.550732,70,50842.389899
-2.848612,70,50857.902475
-14.292046,70,50868.663037
-7.832871,70,50883.764817
-0.302503,70,50895.246001
-18.510401,60,50908.644968
-19.675708,70,50919.343058
0.755694,70,50935.020879
-6.210992,70,50950.621079
0.592945,70,50961.687687
-0.621499,70,50977.174811
-5.258277,70,50988.125148
-7.603214,70,51003.440814
-0.827624,70,51016.269593
-4.642465,70,51031.141785
-17.412768,59,51041.559258
-19.437149,70,51056.173778
-2.870563,70,51067.306519
-4.585546,70,51082.54686
-4.994318,70,51094.81141
-0.362797,70,51109.544146
-5.322272,70,51125.311506
-4.312303,70,51136.584971
-19.441748,61,51150.066288
-2.619436,70,51160.379664
-1.915079,70,51175.988955
-7.304518,70,51187.633389
-14.988223,51,51200.302193
-2.149283,70,51212.025734
-3.941106,70,51227.185938
-16.329588,70,51237.895892
-17.444387,70,51252.411137
-11.119766,70,51263.246681
-6.459331,70,51278.708326
-16.424322,55,51287.614205
-0.388101,70,51302.910696
-1.221827,70,51314.328655
-3.856891,70,51329.065936
-4.325399,70,51340.254104
-0.272558,70,51357.797369
-0.846392,70,51373.850604
-18.819725,60,51383.212403
1.136188,70,51399.727566
-6.087465,70,51410.255475
-10.751127,70,51424.568424
-15.369554,70,51436.303886
-3.086555,70,51450.703151
-26.719311,69,51462.142551
-16.258129,56,51475.090498
0.642,70,51486.123832
-2.27511,70,51502.810705
-19.007442,70,51514.607653
-3.816126,70,51531.314022
-0.888319,70,51542.240455
-2.63951,70,51558.149667
-1.687951,70,51573.009594
-1.055101,70,51584.735924
-2.171408,70,51599.859867
-20.529661,55,51608.877419
-5.087697,70,51624.117972
-1.780993,70,51634.904345
-4.767718,70,51651.338502
-18.43697,70,51662.601564
-1.581484,70,51678.194911
-19.157788,70,51690.218411
-0.951811,70,51706.239885
-9.701985,70,51716.051837
-16.067544,56,51729.005121
-5.928342,70,51739.536149
-1.516899,70,51754.238768
-16.729449,55,51762.465535
0.195921,70,51777.520643
