#{"t_start": 1628582082.8601995, "env_id": 0}
r,l,t
3.441852,70,53034.8225
4.608216,70,53048.914499
3.257879,70,53059.151
0.416031,70,53072.787999
4.471753,70,53083.6575
1.510645,70,53098.583001
2.136486,70,53108.568001
3.936465,70,53122.5985
0.673326,70,53133.1455
-0.606465,70,53147.2015
4.071728,70,53161.538999
4.638948,70,53170.882
-3.882927,70,53185.364999
0.352627,70,53196.843501
-0.647751,70,53210.57
-1.550587,70,53222.636
4.034005,70,53236.5845
2.075814,70,53246.213001
-1.477806,70,53261.0485
-2.632046,70,53271.232999
2.915052,70,53285.0845
0.016614,70,53299.06
4.852297,70,53309.9135
4.403847,70,53323.2305
4.696106,70,53333.82
-4.715816,68,53347.197998
-0.842061,70,53358.050001
-3.568825,70,53372.960001
2.705423,70,53382.7185
-1.082296,70,53396.3925
3.900367,70,53406.329999
-4.519925,70,53419.463498
0.055924,70,53433.898
-3.323755,70,53444.143998
-3.140792,69,53458.448
-3.207207,70,53469.509
5.006601,70,53482.941498
2.378516,70,53492.626999
3.903534,70,53506.142998
3.521838,70,53514.359499
-2.432979,70,53527.8385
0.579405,70,53537.6
5.111396,70,53552.608999
0.651019,70,53568.241999
1.425815,70,53578.525999
-1.633539,70,53591.844499
0.634664,70,53602.3205
0.810644,70,53617.174999
-1.746008,70,53627.147998
3.41901,70,53642.008499
3.093308,70,53652.497998
1.673727,70,53666.3055
0.874926,70,53677.077501
-0.390326,70,53691.201499
4.440052,70,53706.544
1.768496,70,53717.0375
2.139559,70,53730.957499
3.191013,70,53741.044499
0.448097,70,53754.632
4.224544,70,53765.161
-0.126037,70,53778.6735
5.290373,70,53788.0895
3.463213,70,53801.415
4.651733,70,53811.710501
4.751277,70,53827.338
2.692466,70,53841.688499
-2.166119,70,53852.382
4.065963,70,53865.5735
4.062991,70,53876.819
1.224538,70,53890.958498
0.888111,70,53902.640997
-0.613233,70,53916.521499
0.823318,70,53927.339501
1.166691,70,53941.473499
-1.092391,70,53952.0275
-1.515556,70,53969.5005
-0.785826,70,53986.524001
-4.490761,70,53998.115
-0.129731,70,54012.2305
0.808298,70,54023.617
0.153655,70,54036.9855
0.10505,70,54047.919
3.827908,70,54062.702999
-1.586099,70,54073.4035
0.474919,70,54086.9755
0.235853,70,54103.709
2.331252,70,54115.505999
2.924783,70,54129.766997
-0.583372,70,54140.446
-0.174064,70,54154.305499
3.3914,70,54164.507999
0.64883,70,54179.485999
3.78905,70,54189.3835
4.69325,70,54203.053
0.025727,70,54214.8035
0.400044,70,54228.6695
4.878053,70,54244.523
3.120061,70,54256.548997
-0.194822,70,54272.394499
2.509892,70,54285.288501
3.662847,70,54300.156
4.23656,70,54310.176
3.666233,70,54324.5255
4.428223,70,54334.874999
4.020705,70,54349.3735
0.24843,70,54359.1745
0.291237,70,54374.570997
4.434197,70,54387.8065
1.35907,70,54397.832
3.273509,70,54411.082999
-0.829233,70,54422.132499
3.244537,70,54436.615497
4.525903,70,54447.441
4.887251,70,54462.902999
3.848099,70,54473.505998
4.497596,70,54487.749999
4.181994,70,54497.197498
0.820688,70,54512.436
-0.57007,70,54525.8985
4.89173,70,54536.481999
3.95753,70,54551.023499
3.157879,70,54561.254999
4.235339,70,54576.959998
4.769446,70,54586.823998
0.420957,70,54600.6995
-1.19151,70,54610.745
-3.244746,70,54624.345999
3.466333,70,54636.051
-2.489132,70,54650.6675
1.278772,70,54664.351
3.15161,70,54673.388499
4.638858,70,54688.36
-2.866648,67,54699.110498
-3.208817,70,54714.8295
4.467187,70,54724.243
3.498509,70,54738.233499
0.552527,70,54748.068999
3.894007,70,54762.124001
0.661624,70,54772.3555
0.216272,70,54787.6905
4.641502,70,54803.4995
3.440783,70,54814.820501
2.970421,70,54829.459999
3.645432,70,54839.457999
3.665171,70,54854.450999
0.239011,70,54864.903
3.196024,70,54879.818
1.330379,70,54890.490499
4.08237,70,54904.3465
-0.871078,70,54914.157
0.66985,70,54929.0985
1.63629,70,54943.266
1.835007,70,54953.754498
0.622896,70,54967.561
2.592485,70,54976.782
5.038013,70,54991.035
5.111655,70,55001.2785
1.652045,70,55015.259997
1.980661,70,55024.663501
0.91087,70,55039.2595
3.999308,70,55050.908499
5.023444,70,55065.391499
1.483803,70,55079.649998
4.586108,70,55090.918499
3.895509,70,55104.465
0.311444,70,55114.2505
-0.292142,70,55128.937997
2.007506,70,55138.156499
3.049581,70,55151.478501
4.894755,70,55162.754
4.004605,70,55176.086
1.250673,70,55190.911
0.214365,70,55203.203
-0.576136,70,55217.328499
2.957755,70,55227.291498
-0.259038,70,55242.735501
0.850432,70,55254.029499
3.773887,70,55269.444499
3.33326,70,55280.548499
4.474182,70,55295.777
-1.106889,70,55305.891
4.702909,70,55320.094499
-1.11382,70,55333.622997
5.044596,70,55343.896999
-0.674062,70,55358.858999
-0.482104,70,55369.938997
4.493022,70,55384.885999
4.572236,70,55393.939499
1.334328,70,55407.992002
4.887013,70,55418.988999
5.071176,70,55434.287497
2.203231,70,55444.78
-0.878489,70,55458.346498
3.483898,70,55471.019499
3.836575,70,55481.9245
3.987967,70,55494.761001
2.372764,70,55504.400999
-2.250452,70,55519.787499
3.058655,70,55531.377
3.874907,70,55546.9465
2.855323,70,55556.557498
4.737377,70,55570.9245
3.60537,70,55579.343
-6.475959,70,55594.6105
1.636505,70,55608.7965
3.134614,70,55619.480998
3.742037,70,55634.6655
3.783068,70,55645.228498
4.390417,70,55659.8385
4.050696,70,55670.818501
0.903311,70,55684.1895
0.547988,70,55693.899499
3.722263,70,55706.7055
0.347067,70,55718.95
2.730683,70,55732.555
4.894026,70,55748.315997
3.301144,70,55758.8555
3.973613,70,55776.6445
3.150871,70,55788.1485
3.372638,70,55802.201
4.630759,70,55813.3945
0.048192,70,55828.012
-1.764281,70,55840.115
-0.745874,70,55855.1455
2.135894,70,55867.638499
3.915898,70,55881.854
4.009929,70,55896.181999
4.211625,70,55906.022499
3.055293,70,55920.4525
4.344724,70,55929.562999
-1.225293,70,55944.603998
-0.866701,70,55956.0035
3.612781,70,55971.479499
2.191321,70,55981.4095
3.640651,70,55996.756497
-2.959132,70,56010.189
3.066852,70,56021.072499
4.523211,70,56036.7605
4.876874,70,56047.434
3.653529,70,56063.266499
4.28598,70,56074.204999
0.748972,70,56088.539
3.165944,70,56099.590499
4.169971,70,56112.564
4.376881,70,56124.507
4.255859,70,56139.0485
1.721593,70,56152.2695
3.904624,70,56162.9515
4.874191,70,56178.974999
3.763221,70,56188.991999
3.951331,70,56203.863
3.848805,70,56213.059499
4.865319,70,56227.7555
3.402918,70,56238.059997
-0.471183,70,56252.707999
