#{"t_start": 1629141151.6246397, "env_id": 0}
r,l,t
-4.466144,116,70397.974329
6.221435,120,70422.77842
0.775811,120,70447.684833
7.189677,120,70472.868085
7.455521,120,70498.118057
6.023409,120,70523.171973
7.45876,120,70548.384285
5.375824,120,70573.457711
-3.327185,111,70596.623008
-5.257505,102,70618.226456
-1.784235,120,70643.759708
3.422122,120,70669.564388
-8.534805,120,70690.123339
-6.494558,94,70710.327405
6.917448,120,70736.25988
-4.273183,98,70757.53319
7.056257,120,70783.132527
0.701495,120,70808.003168
-3.337183,105,70830.624887
2.401996,120,70856.60616
5.293351,120,70877.910547
7.298464,120,70904.854864
-5.198359,86,70924.850643
-6.396487,120,70952.395844
-1.390999,120,70977.599716
-2.704092,101,71000.637298
7.006783,120,71026.325292
-3.278133,93,71042.981294
5.962932,120,71069.538155
3.594997,120,71094.387238
5.317359,120,71120.980643
3.047223,120,71148.653664
-6.556821,98,71170.988498
4.541125,120,71197.8538
5.326081,120,71225.934079
-6.031855,82,71239.943604
-2.212517,120,71267.388469
2.948861,120,71295.513479
5.841291,120,71323.500992
3.502727,120,71350.511377
2.509752,120,71376.196683
4.042396,120,71404.615736
1.272492,120,71433.598241
5.435695,120,71461.533614
-0.010208,120,71492.964953
-2.577938,96,71519.060937
-6.079311,120,71548.638202
-3.990341,119,71572.455478
4.696038,120,71599.847101
2.378926,120,71630.478604
-6.498075,120,71659.875447
-3.756316,99,71682.831403
3.524901,120,71710.16741
-3.94598,99,71733.010161
-5.977224,92,71749.598272
-3.712171,103,71771.667285
-1.707803,120,71799.382706
-3.987641,89,71822.233052
-2.744669,95,71845.1646
-3.827936,98,71862.866477
6.714917,120,71891.094732
7.221242,120,71918.798693
6.568512,120,71948.617893
6.466334,120,71977.77771
-4.294261,110,72002.90904
7.074505,120,72030.169704
-4.246336,111,72056.35028
-4.285609,109,72083.292531
-6.988191,91,72101.873701
5.705214,120,72129.922536
-4.085909,103,72153.55162
-3.486653,117,72180.076479
4.428419,120,72206.738783
1.261055,120,72233.257451
-3.512212,120,72261.084071
2.556684,120,72287.121941
7.70574,120,72312.802777
5.328714,120,72339.14923
-5.45827,95,72356.689543
-2.918038,106,72379.951144
5.963238,120,72406.349334
3.514838,120,72431.799355
6.741646,120,72460.937527
-6.760951,90,72481.946398
-10.855562,104,72505.254302
-2.57084,98,72523.387454
-7.701979,85,72541.386749
4.440288,120,72566.152642
4.540337,120,72592.492826
-4.877658,97,72613.691912
7.169697,120,72638.935485
-5.898003,118,72663.807711
-7.567078,118,72684.483601
-8.029591,120,72710.447498
4.384521,120,72736.202997
-6.290264,107,72758.288265
-2.56263,120,72783.820071
-2.326501,120,72810.279703
6.240081,120,72838.872006
-5.132692,95,72861.045625
6.449578,120,72887.441818
3.031504,120,72912.810154
-6.978434,77,72926.394922
4.153116,120,72953.695562
1.173351,120,72979.367863
-3.640027,106,73003.230517
-3.357548,119,73027.242439
-5.755095,96,73048.308126
6.237257,120,73070.061415
-2.079018,120,73096.619426
-3.860391,103,73119.956473
3.490392,120,73145.550822
6.890567,120,73170.571679
-4.540993,80,73189.157122
-3.831248,109,73214.549364
-5.383194,90,73229.210579
4.148668,120,73255.710984
-6.46339,76,73274.503089
6.690259,120,73301.702127
3.536831,120,73329.915357
-5.985318,104,73356.299181
4.839576,120,73379.183888
-4.848877,112,73403.629149
4.473889,120,73431.336566
-10.838121,78,73449.178438
3.334358,120,73476.808607
-6.489162,79,73490.777613
4.324849,120,73516.925602
3.220606,120,73545.048823
-4.802047,120,73572.461763
2.952112,120,73599.705357
6.939748,120,73625.24711
-5.884772,95,73646.8975
0.39321,120,73675.169167
-5.456845,91,73695.61857
-6.890821,110,73717.24316
5.654552,120,73744.58914
6.786744,120,73771.608422
3.358032,120,73799.819635
5.065696,120,73826.196911
5.945715,120,73853.754897
-2.673917,120,73879.277105
-7.879126,97,73902.295699
5.428093,120,73928.722828
-3.879903,100,73946.830428
-7.322639,77,73964.948564
5.026879,120,73991.625291
-7.593955,88,74012.204066
6.381368,120,74038.760731
-4.247261,88,74055.193094
3.235719,120,74081.378481
6.413002,120,74107.148947
-5.371157,111,74132.088461
-5.14322,105,74154.693857
4.897314,120,74182.079113
4.532539,120,74207.278605
1.944208,120,74235.320415
4.081397,120,74261.998955
-4.981294,104,74282.73833
3.230592,120,74310.599488
2.845292,120,74339.476945
2.148471,120,74367.163895
4.869283,120,74395.149212
-0.849312,120,74424.169125
-5.037862,119,74452.749412
2.367418,120,74479.368448
-6.90194,91,74499.690708
-5.499231,88,74516.332528
-8.154139,84,74536.483265
5.569347,120,74563.280321
5.435464,120,74590.026751
-7.680723,83,74611.370448
4.375996,120,74641.334223
-6.00625,76,74654.128132
5.593727,120,74680.732112
4.797175,120,74707.960249
0.723751,120,74737.98612
5.786247,120,74765.64871
7.027004,120,74792.568785
-8.020999,86,74808.993714
-6.498194,82,74827.683877
3.871552,120,74853.922018
-3.371857,91,74873.242693
3.946097,120,74900.20374
-7.291651,82,74915.455117
-7.089546,76,74933.183223
6.235212,120,74958.612119
3.96182,120,74983.733506
-4.904903,88,74999.581654
7.011298,120,75023.655356
-6.386505,86,75041.930517
-5.502268,108,75065.718528
1.574305,120,75092.305274
3.285824,120,75118.502838
4.694088,120,75145.104285
6.309063,120,75172.744606
-0.503426,120,75198.197799
4.974815,120,75224.762685
-6.429942,101,75242.766655
5.668104,120,75269.506986
-8.544799,88,75289.082961
-5.841264,85,75308.427222
5.067416,120,75335.269344
-5.049729,101,75355.136746
5.857312,120,75381.275101
-6.230379,83,75399.696706
1.54573,120,75423.530238
-5.695798,73,75436.487354
-4.990169,111,75459.588962
