#{"t_start": 1628966496.509196, "env_id": 0}
r,l,t
-35.530533,40,27.900592
-43.660875,40,33.588597
-37.908328,40,39.228788
-40.736794,40,48.97891
-45.218587,40,54.807051
-32.594868,40,60.976251
-31.370544,40,71.242434
-42.496242,40,76.726782
-39.116516,40,82.377039
-31.0776,40,92.206855
-34.718378,40,97.757459
-38.066134,40,103.131239
-42.833661,40,113.22152
-16.277408,40,118.620063
-34.75038,40,124.33915
-31.938179,40,129.66096
-24.889315,40,139.613095
-17.907647,40,144.772215
-37.779385,40,150.392079
-19.708744,40,159.93562
-39.558766,40,165.60944
-24.372696,40,171.1594
-23.12669,40,180.878969
-31.131312,40,186.283481
-22.52231,40,191.899405
-37.276315,40,201.987477
-17.944706,40,208.172244
-28.04887,40,213.673635
-23.53228,40,223.161188
-33.858479,40,228.953139
-27.11306,40,234.308373
-35.852515,40,240.136429
-14.291227,40,249.983802
-36.102562,40,255.603094
-38.245593,40,261.025019
-19.748575,40,270.796557
-21.741087,40,276.587795
-15.184456,40,282.06819
-22.022696,40,291.880119
-17.137973,40,297.539996
-26.50189,40,303.169238
-31.487077,40,313.989338
-27.885201,40,319.83475
-20.45342,40,325.721069
-37.85649,40,336.319439
-18.961467,40,342.420601
-16.203897,40,348.002341
-31.798445,40,354.552928
-29.527116,40,364.537335
-24.406009,40,369.761952
-18.245298,40,376.545511
-31.091205,40,386.050027
-19.216904,40,391.893909
-17.89365,40,397.830906
-19.464556,40,407.749648
-32.407787,40,413.600697
-13.228314,40,419.282901
-22.418715,40,428.909391
-15.828059,40,435.219168
-23.742533,40,440.887726
-20.92812,40,450.856877
-14.176736,40,456.510693
-26.359975,40,462.30035
-26.727588,40,467.778096
-16.597827,40,477.815469
-15.270549,40,483.465883
-28.313436,40,489.013734
-18.697887,40,499.285206
-12.838798,40,504.646747
-15.986997,40,510.184904
-13.975925,40,519.997402
-29.49369,40,526.264796
-33.80298,40,531.810493
-25.188675,40,541.956837
-31.640295,40,547.373433
-18.767166,40,552.919174
-23.411736,40,562.553319
-14.194869,40,567.944305
-27.784287,40,573.322062
-16.397063,40,579.178804
-19.260867,40,589.047753
-26.771448,40,594.781774
-11.462973,40,600.404016
-19.977044,40,610.789453
-23.536899,40,616.735973
-11.097897,40,622.682531
-14.168574,40,632.824022
-13.429357,40,638.204965
-31.534892,40,643.776244
-12.740201,40,653.552655
-22.34066,40,659.001093
-16.790838,40,664.578899
-11.903988,40,674.388132
-12.766086,40,680.111281
-24.382434,40,685.620314
-15.603311,40,691.022591
-14.555447,40,701.674439
-10.255118,40,707.261259
-15.632281,40,712.607586
-12.77975,40,722.338614
-14.006723,40,728.263298
-15.329377,40,734.036988
-8.551843,40,743.691766
-14.436989,40,749.295762
-12.990015,40,755.254618
-21.837546,40,765.154128
-9.72278,40,770.288726
-10.260516,40,775.939968
-14.248774,40,786.214807
-10.531755,40,792.523942
-12.301576,40,798.169003
-12.962452,40,803.835629
-16.814824,40,813.803306
-10.16156,40,819.402037
-10.376373,40,825.412339
-11.700217,40,835.074131
-20.292899,40,840.78751
-11.757718,40,846.754833
