#{"t_start": 1628790993.5254962, "env_id": 0}
r,l,t
1.0209,70,55438.302501
0.186185,70,55452.749501
-4.350477,70,55463.3755
-5.646021,70,55477.864001
-2.707805,70,55487.225501
-1.42027,70,55502.218001
-5.471482,70,55513.603502
0.850199,70,55528.808001
-5.382322,58,55537.645998
0.849595,70,55552.254501
-6.11745,65,55562.34
-3.790468,70,55576.787999
1.389299,70,55586.745999
0.962076,70,55603.395501
-2.19779,67,55618.806
-2.353912,70,55629.754002
1.229336,70,55644.526501
-0.629874,70,55656.693501
-5.51965,70,55672.119501
1.200183,70,55682.676001
0.11874,70,55696.0865
-1.946099,70,55707.136002
-0.249644,70,55720.177499
-3.969517,70,55731.548501
-4.582747,70,55745.468
-4.10848,70,55760.328001
-2.121836,70,55770.090502
-4.235,70,55785.060502
-5.204349,70,55796.390002
0.212938,70,55811.400501
-1.690329,70,55820.898002
-0.600302,70,55834.748502
-5.503997,63,55843.542501
0.765917,70,55858.705501
-4.208978,70,55870.534501
1.335286,70,55885.337502
-5.772379,66,55894.612998
-0.534948,70,55910.356499
-0.891037,70,55925.719501
-2.292935,69,55935.641999
-4.103853,70,55950.591002
-0.086541,70,55961.429002
1.050019,70,55975.960001
0.170719,70,55986.138502
-6.018862,61,56000.208502
1.058256,70,56012.044499
-0.863258,70,56027.623002
-1.97806,70,56039.860501
0.599165,70,56056.319501
-4.563312,70,56070.3115
-4.720481,55,56079.064001
0.33498,70,56090.978001
-5.835032,63,56102.718499
-1.485902,70,56117.099501
-0.774378,70,56128.952001
0.4933,70,56143.515
-7.021937,60,56152.838001
-3.382581,70,56167.215499
1.041608,70,56177.862
-3.425517,70,56193.795002
-3.888622,70,56205.270556
0.774088,70,56219.180999
-2.901753,70,56228.509001
0.621599,70,56241.059001
-0.176669,70,56251.980501
0.407086,70,56266.492501
0.215227,70,56283.246001
-3.442966,70,56293.400001
1.149842,70,56307.398001
1.59808,70,56319.129
-1.92675,70,56332.187
-6.152311,69,56343.808001
-0.334017,70,56357.91
-3.652463,70,56368.485002
-4.924471,70,56383.5155
0.181827,70,56394.158501
-5.410088,70,56408.646
-5.815886,63,56422.191501
-4.90921,70,56433.789001
-2.158069,70,56449.605499
1.648023,70,56459.195001
-5.455217,70,56474.699499
1.189675,70,56485.135501
-4.888178,57,56498.418498
-4.650329,70,56510.307498
-5.926229,69,56524.012002
-0.705823,70,56535.334001
1.330936,70,56550.363001
-5.138058,62,56559.482501
-4.245198,70,56576.765499
-4.295791,70,56588.386001
0.707999,70,56603.985
-5.488913,64,56619.238001
0.912662,70,56630.682002
-1.21905,70,56644.947002
-5.595593,58,56656.173998
-7.868686,58,56667.776999
-3.996626,70,56680.788502
-5.886148,70,56695.243001
-8.716967,62,56706.488501
0.302125,70,56722.5495
0.489073,70,56734.970001
-5.827458,70,56749.5875
-2.60536,69,56759.684002
-0.644697,70,56775.994499
-4.903187,70,56788.328001
-1.632105,68,56803.993999
-2.138481,70,56814.967499
-0.510231,70,56831.403999
-6.331897,67,56846.902002
-0.517572,70,56858.445999
-3.259716,70,56872.577501
-5.103748,70,56885.3215
-8.186136,60,56897.815
-1.937246,70,56910.085999
-1.41536,70,56922.661501
-4.531514,70,56937.235
-3.855118,70,56954.173001
1.230105,70,56965.478501
0.604981,70,56983.058501
-0.007447,70,56995.561001
-0.882008,70,57010.271001
-2.042383,70,57024.494499
0.452198,70,57034.577999
0.835095,70,57049.241501
-1.017373,70,57060.0305
-4.213083,70,57076.981
-0.526303,70,57088.747002
0.139817,70,57105.654499
0.933084,70,57117.272001
-4.088806,70,57132.793999
-0.980276,70,57144.0135
-7.053284,59,57155.797501
-6.72264,66,57164.809
-6.701081,66,57179.569001
-5.369367,57,57189.141001
1.0085,70,57202.375502
1.399008,70,57215.127499
-5.655483,70,57230.9875
0.111664,70,57245.496502
-4.423862,70,57256.690501
-4.191889,70,57272.060001
0.101935,70,57283.396501
1.030848,70,57298.922
-5.885035,70,57311.049502
-0.414103,70,57323.930001
0.874433,70,57335.829999
-3.66184,70,57351.452001
0.351071,70,57367.147999
0.627248,70,57377.586499
0.470829,70,57393.1565
-0.896795,70,57405.633001
-1.190284,70,57419.5705
-6.14297,60,57428.703501
0.777715,70,57444.571
-5.59494,64,57456.217001
-7.665698,60,57471.399502
-3.086783,70,57481.628
-4.920288,70,57497.823002
-1.6458,70,57508.0245
0.344785,70,57523.698001
-3.6585,70,57537.767498
-0.08377,70,57552.0915
-6.136304,70,57569.282001
-4.507459,70,57581.008001
0.459077,70,57597.678998
0.300427,70,57607.809
-6.756607,70,57624.057001
