#{"t_start": 1628091951.958573, "env_id": 0}
r,l,t
-16.684745,50,55389.259999
0.117165,50,55397.3105
0.077168,50,55407.611
-15.82004,50,55415.4385
-1.745462,50,55422.2825
-10.295603,50,55434.1465
0.898472,50,55443.210501
1.123215,50,55453.1305
-3.107758,50,55459.783499
-0.925187,50,55467.0595
1.16899,50,55476.7725
-2.435791,50,55483.8465
-1.016746,50,55493.941499
-14.034136,50,55500.5785
-15.23944,50,55506.3635
-1.133478,50,55515.945498
-0.529935,50,55523.262
-1.063573,50,55533.1095
-1.081206,50,55540.0075
-14.985184,50,55545.901999
-17.843882,50,55554.9555
-0.381665,50,55562.1655
-17.783481,50,55567.2335
0.580951,50,55575.6665
-21.577609,50,55581.643
-19.96958,50,55590.8475
-0.776889,50,55597.1075
-20.408722,50,55604.596999
-16.03675,50,55613.484499
1.095232,50,55619.005
-0.783876,50,55628.701
0.929885,50,55635.4245
-0.1463,50,55641.6415
-15.129019,50,55653.4415
-18.947201,50,55660.908499
0.892628,50,55670.1055
1.547594,50,55676.7965
-0.286595,50,55684.5995
1.622439,50,55694.133
-1.449543,50,55700.96
-16.887516,50,55711.3195
-16.538427,50,55718.011
1.694498,50,55724.8545
0.55475,50,55734.253
0.960177,50,55741.3885
-17.89838,50,55748.5185
0.134814,50,55757.152
-4.791528,50,55763.2235
-17.882203,50,55774.114501
-6.135162,50,55781.688
-11.336056,50,55788.427001
2.064616,50,55797.246
1.169897,50,55803.191499
-0.639904,50,55813.2205
-16.162256,50,55819.6405
-1.600349,50,55826.507
-15.132646,50,55835.5475
0.898361,50,55841.3185
-18.080814,50,55851.1135
0.60608,50,55858.71
-0.270798,50,55866.0425
-1.221326,50,55876.2045
-7.696703,50,55882.7795
-1.853867,50,55890.0755
0.63819,50,55901.171999
-0.349128,50,55906.437999
-18.707114,50,55916.903
-6.947072,50,55924.7785
-13.107501,50,55932.532501
-0.348482,50,55943.69
-0.685181,50,55951.6775
0.936369,50,55960.4595
-10.597671,50,55967.322
-1.687899,50,55973.762
-18.650713,50,55984.901998
-4.052875,50,55991.122998
-1.711545,50,55999.7915
-18.179292,50,56009.0545
-5.88944,50,56015.34
-0.746393,50,56025.3395
-7.6714,50,56033.198999
-17.560278,50,56042.6865
-7.545394,50,56049.219
-0.280635,50,56056.865
0.736547,50,56067.226
-16.314586,50,56072.935499
-1.209641,50,56078.811999
0.348941,50,56089.321499
-0.432559,50,56097.533
0.81398,50,56107.7705
0.8498,50,56115.432
-1.62694,50,56121.413497
0.31218,50,56131.6555
0.250801,50,56137.6275
0.470714,50,56146.4485
-1.256341,50,56153.494998
-1.589282,50,56160.4065
-4.785346,50,56170.4285
-15.074971,50,56176.491001
0.003556,50,56186.337501
-1.496502,50,56194.098
-5.648205,50,56200.889
-0.208332,50,56209.7135
0.152487,50,56216.427
0.051204,50,56226.120998
-0.684467,50,56232.401499
-5.790601,50,56239.079
-17.372186,50,56248.6775
-14.652043,50,56254.975499
0.659246,50,56262.0645
-5.757318,50,56271.42
-1.104323,50,56279.039
0.108997,50,56288.1045
-0.833524,50,56295.119499
-0.385029,50,56301.3795
0.85213,50,56311.0835
-1.013649,50,56317.956499
-8.667206,50,56328.5275
1.116955,50,56334.580499
-6.017234,50,56341.812999
-14.304979,50,56351.143999
1.805849,50,56357.135
-1.150425,50,56366.247
-1.099519,50,56373.565
-13.960708,50,56380.8005
-12.448108,50,56390.749498
-17.512413,50,56396.806999
0.278398,50,56402.826999
-17.826664,50,56411.894999
-11.066256,50,56418.772499
0.876798,50,56427.722
-19.986623,50,56433.398999
-16.429114,50,56439.4015
-14.727732,50,56447.545
-16.733723,50,56453.577
0.919102,50,56462.416
-0.005751,50,56468.3565
-0.306247,50,56474.486
-5.737435,50,56483.260998
-2.994311,50,56489.5395
-13.456287,50,56498.429999
0.81511,50,56506.057499
-10.706242,50,56512.18
-1.084387,50,56521.022999
-12.722875,50,56527.905497
-8.609599,50,56537.0595
-17.573571,50,56543.6815
-1.113118,50,56549.3035
-2.922275,50,56557.7015
-16.543764,50,56563.39
-6.077261,50,56569.363
-14.55083,50,56578.4435
-2.378738,50,56584.991999
-17.19397,50,56593.8505
0.045637,50,56599.688
-18.490881,50,56605.1355
-6.875018,50,56614.465
-9.579843,50,56620.2645
-1.000919,50,56629.41
-2.16876,50,56635.259498
-1.383629,50,56641.082999
-10.754105,50,56649.318999
-2.731106,50,56655.780999
-14.904495,50,56666.2145
-11.550871,50,56671.924
-15.154835,50,56678.027
-12.631013,50,56687.4685
-0.219268,50,56694.202499
-0.143745,50,56703.331
0.26719,50,56709.627
-0.110378,50,56715.2145
-4.841631,50,56725.118
-6.526698,50,56731.1765
0.643819,50,56737.305001
1.197049,50,56745.686001
1.337759,50,56751.7725
0.333737,50,56760.714
0.555829,50,56766.0885
0.544532,50,56772.545
-10.341376,50,56781.764499
-1.525076,50,56787.799999
-10.021101,50,56797.2895
-6.46401,50,56802.878999
-0.433073,50,56808.786
-15.807046,50,56817.6155
-1.062944,50,56823.229499
-1.745233,50,56831.914
-5.716104,50,56837.073499
-18.708494,50,56842.9835
1.534584,50,56851.4385
-14.805505,50,56857.9125
-2.078794,50,56864.473499
0.145176,50,56873.559
-20.183534,50,56879.525
0.10932,50,56888.817
1.167276,50,56894.915499
1.562666,50,56900.938998
-18.765101,50,56910.693498
0.698919,50,56917.0655
0.381319,50,56925.85
-9.316309,50,56931.887
-0.394189,50,56937.528
-0.894397,50,56946.574501
0.639557,50,56952.8025
-16.640829,50,56961.075999
-14.804183,50,56967.6175
-1.838761,50,56973.841999
1.309273,50,56982.3915
-1.054709,50,56988.2135
-9.920606,50,56996.553
-0.279139,50,57003.271999
-0.108103,50,57010.1065
1.085794,50,57019.6395
-3.836592,50,57025.2305
-18.795418,50,57030.994501
1.491313,50,57039.779998
0.676661,50,57045.7475
0.514315,50,57055.276499
-0.026185,50,57061.6385
-14.870109,50,57067.9925
0.269932,50,57076.8305
0.218517,50,57083.93
1.722797,50,57093.975501
-13.470884,50,57100.759
-1.03522,50,57107.429
-16.340616,50,57116.254
0.192988,50,57122.142
-0.432085,50,57131.6545
0.366033,50,57138.3855
1.545828,50,57144.299001
-11.420473,50,57154.2955
-2.784905,50,57160.127
-1.606389,50,57168.946499
1.426173,50,57176.1125
-0.56819,50,57182.589997
-17.706209,50,57191.4785
0.314242,50,57197.941
-19.807527,50,57203.7165
-0.590415,50,57213.7295
0.663421,50,57220.673499
-4.843662,50,57229.858499
-16.347672,50,57235.805498
1.647443,50,57241.643999
-12.009779,50,57251.304499
-18.116501,50,57258.1085
-3.807415,50,57267.747
-15.234169,50,57273.127499
-10.360455,50,57279.966
0.19488,50,57288.640499
-4.811537,50,57294.898999
0.919671,50,57303.876
-0.57919,50,57310.029499
0.703871,50,57316.436
-18.640043,50,57325.763
-17.665724,50,57332.544
-18.364514,50,57338.718499
-18.351869,50,57347.9205
-0.573394,50,57354.0245
-9.309996,50,57363.142499
-1.827936,50,57368.9135
-0.289945,50,57374.620999
-3.05678,50,57384.5295
-11.236134,50,57391.1045
0.353984,50,57400.289
-4.360821,50,57406.0875
-16.52914,50,57411.8865
-17.809078,50,57420.667001
-0.012273,50,57426.065
0.298316,50,57435.1795
-18.807477,50,57441.3505
-14.309207,50,57447.8335
-11.56268,50,57457.0835
-6.264997,50,57462.9525
1.249639,50,57472.2175
-0.18323,50,57477.8535
-3.048588,50,57484.0665
-15.350456,50,57492.8565
-16.024553,50,57498.795
1.025371,50,57504.73
1.100457,50,57513.4095
1.356322,50,57520.1525
0.92834,50,57528.593999
0.852707,50,57534.8055
-16.210747,50,57540.763499
-2.207974,50,57549.711499
1.074984,50,57555.767999
0.086421,50,57565.509
-0.36215,50,57571.4305
-5.92978,50,57577.139499
0.114733,50,57586.2255
-19.553627,50,57592.0725
-4.452336,50,57601.2425
-19.047543,50,57606.559
0.983178,50,57612.947
-14.897673,50,57622.436
1.233669,50,57628.612498
-15.816482,50,57637.687
0.067971,50,57643.65
1.409897,50,57649.412
-17.390215,50,57658.3395
-4.742179,50,57663.5645
-16.729542,50,57669.602
0.839571,50,57679.3635
-10.346347,50,57685.345498
0.436453,50,57693.976001
0.276339,50,57700.3945
0.604569,50,57706.004
0.453135,50,57715.4405
-8.833544,50,57721.832
-0.494392,50,57731.393
-7.050026,50,57737.3425
-17.762797,50,57743.663001
-2.840605,50,57751.95
-3.293563,50,57757.869
-0.444113,50,57767.0705
-9.260492,50,57773.268499
-2.173227,50,57778.9515
-2.787705,50,57788.362999
-19.390895,50,57795.254
-17.329539,50,57800.529498
-7.63139,50,57808.765
0.468745,50,57814.645
-0.08155,50,57824.169999
-1.45803,50,57829.883
-17.915733,50,57835.8105
0.229333,50,57844.701499
-15.992168,50,57850.8665
-14.764975,50,57859.986
-0.932501,50,57865.985
-0.839687,50,57871.639499
-4.736152,50,57881.014499
-4.293689,50,57886.991499
1.722679,50,57897.1825
-0.350545,50,57903.715499
0.690216,50,57909.345
-15.45847,50,57918.3785
-4.103933,50,57924.461
-16.947017,50,57933.86
-15.292837,50,57939.3975
-0.455484,50,57945.1315
-16.230059,50,57954.013
-1.210481,50,57960.224
-0.800082,50,57967.600499
-0.478071,50,57976.228999
-8.484722,50,57982.2845
-4.547635,50,57991.459
-1.636384,50,57996.8875
-5.067172,50,58003.259001
0.928541,50,58011.5995
-0.43043,50,58018.038
0.521097,50,58027.374
-4.057943,50,58033.9095
-0.502471,50,58040.481
-2.817769,50,58049.411
1.015708,50,58055.57
-17.37755,50,58064.484499
0.467998,50,58070.804
-18.710201,50,58077.1705
-11.810317,50,58086.4755
-12.468528,50,58091.8995
-1.680314,50,58102.0195
0.449664,50,58107.78
