#{"t_start": 1628191733.297535, "env_id": 0}
r,l,t
-0.20481,50,53519.926
1.818614,50,53526.810999
0.607868,50,53539.610499
-0.790766,50,53546.679
-0.531032,50,53554.070999
-1.923113,50,53565.6275
2.541406,50,53575.148
3.062322,50,53587.531
2.899458,50,53594.967
2.868221,50,53602.519
-0.924696,50,53615.814499
1.860678,50,53623.733499
1.1402,50,53634.988001
2.435637,50,53642.913499
1.633255,50,53649.04
3.076774,50,53661.2395
2.843495,50,53669.236
2.41777,50,53680.588999
-1.948492,50,53688.035498
2.721633,50,53696.766999
2.200539,50,53708.7075
2.128754,50,53718.094
-1.94248,50,53724.750999
-2.876124,50,53734.918499
2.111925,50,53740.437
-1.627881,50,53752.335
2.502394,50,53760.092499
2.15629,50,53767.511
2.48217,50,53777.9055
-1.279075,50,53786.211
2.960912,50,53796.663999
2.260746,50,53805.111
-2.415424,50,53812.428
2.645464,50,53824.769999
2.854499,50,53832.0235
-1.232422,50,53843.6075
2.612728,50,53850.4395
2.442498,50,53857.967
2.404448,50,53869.954
-1.610115,50,53877.191499
-3.189154,50,53886.692999
2.617181,50,53895.346498
-1.735906,50,53903.862499
2.555454,50,53915.5925
1.140768,50,53922.68
0.757962,50,53930.062498
1.209237,50,53941.3125
2.663884,50,53947.9865
1.321698,50,53958.677998
1.960239,50,53966.406499
2.975069,50,53974.058999
-1.194564,50,53986.379499
-1.61378,50,53994.830499
2.610518,50,54007.354
2.426785,50,54016.045
2.227861,50,54022.922
1.418195,50,54034.661999
2.567897,50,54042.094
2.555645,50,54055.0665
1.503937,50,54062.694499
1.630869,50,54068.6005
2.528799,50,54080.739999
2.515016,50,54088.478499
1.083704,50,54094.220998
3.055775,50,54106.746996
-0.180289,50,54115.4595
3.134716,50,54127.5305
1.717116,50,54134.415
-1.809023,50,54142.6985
0.921232,50,54155.033499
3.115078,50,54162.102
-2.148489,50,54174.336
2.883456,50,54181.0625
-0.203071,50,54187.9915
-1.847856,50,54200.935
2.755802,50,54207.951499
0.880406,50,54218.2
2.745427,50,54225.763499
-0.741063,50,54232.268499
-1.650709,50,54243.251
0.418422,50,54251.668499
2.598266,50,54262.512
0.779087,50,54270.292
1.679002,50,54277.563499
1.155067,50,54288.9765
3.001346,50,54295.749
2.68889,50,54301.4785
-0.664714,50,54312.371499
-0.008833,50,54319.178
2.990045,50,54330.98
0.438879,50,54336.963999
1.817965,50,54344.288
2.748464,50,54355.259
1.840762,50,54360.965999
1.637862,50,54371.934
-1.548767,50,54378.445999
2.980752,50,54385.5605
2.964677,50,54396.651
-3.094307,50,54403.919
1.428573,50,54416.1025
3.06611,50,54424.638999
2.701222,50,54432.342
2.884977,50,54443.7825
3.202977,50,54451.490499
-3.740201,50,54461.713
-1.280743,50,54468.709999
1.202582,50,54475.442499
2.801154,50,54487.787999
-1.8446,50,54495.282499
3.252999,50,54502.516499
2.920666,50,54512.67
-1.997233,50,54520.143499
-0.447905,50,54532.609499
1.947284,50,54539.8205
0.092851,50,54546.0505
2.890998,50,54558.0835
0.372177,50,54566.0225
1.245043,50,54578.535999
-1.910973,50,54585.6
2.348832,50,54593.2115
-1.40433,50,54604.3895
2.289194,50,54612.1805
1.512223,50,54622.7195
1.320279,50,54631.052999
-2.208465,50,54639.466498
2.534013,50,54649.621499
2.903978,50,54657.362499
2.868833,50,54664.628499
-1.621902,50,54674.9795
2.721652,50,54683.230499
1.131021,50,54694.725
-1.212307,50,54701.779499
1.439186,50,54708.588499
2.421337,50,54719.0915
3.056662,50,54725.992
-1.274315,50,54736.225499
2.980902,50,54743.520499
-0.873844,50,54750.0875
2.846312,50,54760.56
0.820746,50,54767.511999
1.400628,50,54778.911499
2.998109,50,54787.562
3.051747,50,54794.273499
2.665916,50,54805.4765
0.280326,50,54812.2465
2.500188,50,54824.269
2.996907,50,54829.999
2.499528,50,54836.8705
2.649138,50,54848.848
2.754976,50,54856.6245
-2.007717,50,54864.1295
3.110423,50,54875.227499
3.069111,50,54882.593
-0.046411,50,54894.0925
-1.706012,50,54902.043
2.955994,50,54909.309
-3.937907,50,54921.564998
2.672336,50,54930.121
2.62997,50,54941.4055
2.493787,50,54948.591999
-0.461616,50,54955.484
2.732545,50,54966.493498
2.562515,50,54973.788499
-1.473725,50,54985.315
-0.630554,50,54992.923999
1.713708,50,55000.178
3.26122,50,55012.051
2.52673,50,55020.226
-1.068215,50,55031.5885
-0.272965,50,55038.541499
3.027368,50,55043.784499
2.598811,50,55057.038499
2.303661,50,55063.5705
-2.660211,50,55071.777499
2.641312,50,55083.6035
2.108744,50,55092.410499
2.267593,50,55103.674499
2.346367,50,55110.2875
2.56348,50,55119.2555
-1.872658,50,55131.164
2.842795,50,55137.96
2.780494,50,55148.865
-1.595699,50,55156.8285
2.92768,50,55165.985501
1.760955,50,55177.893998
3.161986,50,55185.290999
1.087778,50,55196.698
-3.718862,50,55204.993999
2.995502,50,55212.7495
-2.269554,50,55223.411999
2.658904,50,55231.4595
1.350806,50,55239.885
2.794026,50,55252.122
-1.282938,50,55259.6555
-2.1699,50,55272.1675
-2.167015,50,55280.657
2.098487,50,55288.657
2.509159,50,55300.779501
0.570605,50,55308.917999
-1.915379,50,55320.783499
-2.370468,50,55327.1985
0.699225,50,55336.292999
0.029273,50,55347.904499
0.231052,50,55357.224499
-1.956503,50,55368.8695
2.522018,50,55377.1905
-1.130208,50,55385.276
-1.616963,50,55397.840999
1.097847,50,55406.561499
2.325666,50,55420.0435
