#{"t_start": 1629141151.5774817, "env_id": 0}
r,l,t-2.142134,96,70394.450176
-4.656316,93,70414.766706
4.014662,120,70439.600693
-3.834376,95,70460.258835
7.677561,120,70485.919189
1.042355,120,70510.940886
-5.361802,101,70528.081185
0.990823,120,70553.451238
5.464417,120,70578.830077
0.690761,120,70603.128013
-4.573761,99,70624.75632
-5.49009,91,70644.902701
-4.121662,94,70661.459023
-1.758004,120,70686.444736
-5.164051,104,70708.321709
7.923951,120,70734.696665
-6.846908,101,70756.299965
1.319689,120,70781.941378
3.877341,120,70806.56015
-7.586865,98,70823.731297
-4.441928,92,70844.165721
3.088665,120,70870.607156
-1.864738,103,70892.900227
3.858092,120,70920.536236
4.749663,120,70947.652891
-0.869567,120,70973.515669
7.08493,120,70999.459929
7.698534,120,71025.331028
-4.443524,94,71041.84152
-6.53967,100,71065.169482
-5.584826,86,71084.283212
-7.965105,120,71111.621918
2.092349,120,71136.952831
-6.585388,113,71162.939092
-8.725269,85,71177.823672
-7.75096,118,71205.651902
-2.854268,115,71231.449882
-6.313899,88,71252.547238
-5.842649,95,71270.374278
-3.321654,120,71297.879168
-4.613147,106,71323.664405
-3.775484,100,71346.978376
-1.796893,120,71372.648411
4.057875,120,71400.722212
-4.880426,89,71424.04693
3.065806,120,71451.895659
-5.068009,86,71469.456668
-0.880714,120,71501.342391
5.414059,120,71531.336476
-2.655105,91,71554.514002
6.549316,120,71583.148485
5.802014,120,71611.385095
1.148617,120,71641.815252
5.618013,120,71670.356965
-1.353804,120,71693.068287
4.563978,120,71720.479961
-7.883841,87,71740.610449
2.688573,120,71765.353562
7.462474,120,71792.345047
-3.893328,102,71817.77771
6.349774,120,71846.095186
7.183624,120,71872.697308
5.645177,120,71901.294779
-5.625878,87,71917.257092
-6.511624,81,71939.491481
5.070142,120,71968.489192
-4.618213,103,71993.087178
6.960743,120,72019.530761
1.109737,120,72047.452097
2.75275,120,72073.037252
-0.240519,120,72101.308654
2.72065,120,72129.023584
6.607749,120,72156.452688
1.890576,120,72182.940827
6.364362,120,72209.964185
5.056295,120,72236.74242
1.256446,120,72263.517556
-7.06197,68,72280.559428
5.20142,120,72302.423744
-5.117564,102,72324.31388
7.822542,120,72351.56003
1.082533,120,72377.344979
-7.81456,88,72397.611789
6.62971,120,72424.040437
0.916233,120,72450.575513
-5.834273,111,72477.195487
-4.072379,106,72496.556406
5.200566,120,72523.10809
-4.299954,90,72541.849248
-5.24285,95,72562.352016
6.090356,120,72588.569303
-4.384843,92,72604.482461
-4.684515,99,72626.130237
-7.383033,83,72644.295064
5.618723,120,72670.769817
-3.802823,89,72685.892928
-3.865649,95,72707.642985
6.143168,120,72733.539906
-7.48263,82,72750.757794
-3.939058,113,72774.792259
-1.459569,107,72798.906358
-4.807006,98,72816.655053
2.533876,120,72845.483229
-5.214409,102,72869.771513
-6.846536,89,72889.736839
6.237357,120,72914.941543
