#{"t_start": 1628791282.094006, "env_id": 0}
r,l,t
-8.676251,70,49518.803332
0.646461,70,49534.91797
0.834064,70,49547.040357
0.956267,70,49564.556014
-2.158179,70,49576.060134
-11.930565,70,49592.465196
-11.573646,70,49604.817333
-0.238995,70,49620.260632
-7.197664,70,49632.509044
-10.613494,70,49648.612746
-0.415549,70,49665.397437
-17.942589,70,49676.781897
-7.316511,70,49692.874611
-3.062206,70,49704.323337
-2.441781,70,49719.809353
-4.483711,70,49732.240799
-5.197206,70,49748.695398
-0.803869,70,49760.884293
-14.436646,70,49777.234793
0.395342,70,49790.740519
-3.752101,70,49808.4001
-0.449495,70,49823.632511
-8.152946,70,49836.251239
0.542647,70,49853.715708
-12.180153,70,49865.838668
-4.704777,70,49881.633601
-8.702438,70,49893.140027
-12.631513,70,49908.90659
0.745853,70,49921.228483
0.726354,70,49936.947864
-12.655392,70,49950.900562
-0.095696,70,49966.696206
-21.087174,70,49983.490821
-1.80001,70,49996.003913
-12.390276,70,50012.673365
-6.522701,70,50024.785272
-12.408067,70,50040.213485
-14.824972,70,50051.773249
0.181827,70,50068.126008
-0.016502,70,50081.00454
-10.226396,70,50097.635901
0.385582,70,50109.152524
-13.530778,70,50124.829142
-13.279149,70,50142.557479
-14.070455,70,50154.058686
-1.713976,70,50169.185147
-2.540586,70,50181.515469
0.664754,70,50198.683228
-0.2516,70,50211.025416
-13.682769,70,50226.751845
0.562308,70,50238.68249
-0.224608,70,50254.867125
-0.328215,70,50267.077118
-0.62128,70,50282.48678
-0.084224,70,50298.935971
-2.339469,70,50311.358208
-14.020615,70,50327.127351
0.090054,70,50339.18206
-2.572623,70,50355.283574
-0.519076,70,50367.107123
-11.586757,70,50383.520331
-5.86477,70,50395.128259
-0.299079,70,50412.042766
-1.361199,70,50423.564863
-1.192263,70,50439.324057
-2.286454,70,50456.118354
-1.791369,70,50467.790478
-2.714861,70,50485.274179
-14.781303,70,50496.111632
-2.008565,70,50511.730163
0.311038,70,50524.080744
-21.498575,70,50540.180947
-12.003641,70,50552.999432
-13.286504,70,50569.927148
-2.783342,70,50585.210151
-2.347422,70,50596.684069
-4.702618,70,50612.828296
-3.268218,70,50623.813775
-1.487922,70,50640.274631
-0.687439,70,50651.846908
0.422519,70,50668.58831
-18.836821,70,50679.54205
-0.642644,70,50696.350759
0.552793,70,50707.703092
-19.010372,70,50722.736587
-11.606953,70,50738.167493
-1.153482,70,50751.385213
-7.48289,70,50766.730333
-2.641033,70,50778.356265
-11.792769,70,50794.660574
-6.09329,70,50807.735517
-13.748845,70,50823.094719
-2.433015,70,50835.225011
-7.06465,70,50851.147196
-13.221208,70,50862.196415
-2.663291,70,50878.944504
-1.199813,70,50893.741734
-2.946334,70,50905.863334
-4.159079,70,50922.023167
-3.059902,70,50934.005562
-11.578956,70,50950.675759
-0.934864,70,50962.580293
-1.582395,70,50978.547609
-3.642131,70,50991.212841
-10.227805,70,51006.536823
-17.160409,70,51019.629164
-3.816886,70,51034.644613
-3.414877,70,51050.567996
-2.241644,70,51062.986341
-3.425487,70,51079.032807
-0.256652,70,51091.096163
-10.750638,70,51106.66283
-10.715741,70,51118.9479
-13.637488,70,51137.161434
-5.045003,70,51149.395188
-8.598824,70,51166.802683
-7.870975,70,51178.225703
-0.377982,70,51194.248381
-2.582183,70,51210.508971
-3.876254,70,51223.113376
-3.254406,70,51242.271151
-12.56626,70,51257.102752
-18.153601,70,51274.051631
-5.593134,70,51284.48903
-12.528652,70,51300.135884
-2.681604,70,51311.91072
-0.36514,70,51327.801289
-2.267909,70,51339.004305
-13.059175,70,51355.040939
-13.090896,70,51370.550641
-2.763948,70,51381.178019
0.253478,70,51396.592984
-13.720229,70,51409.167786
-10.727109,70,51425.385078
-3.002013,70,51437.259159
-1.027163,70,51453.753074
-6.442232,70,51464.671649
-13.841497,70,51479.870192
-11.601449,70,51495.32187
-3.248335,70,51507.186126
-5.058737,70,51523.112603
-1.184489,70,51535.467943
-0.809841,70,51552.218152
-7.110032,70,51563.110009
-2.794127,70,51579.373801
-9.509247,70,51591.492182
-9.658337,70,51607.825846
-3.160885,70,51619.935968
-3.008148,70,51636.484364
-10.876083,70,51652.827532
-4.467572,70,51666.146569
-1.15216,70,51681.927327
0.312118,70,51693.947005
-6.601981,70,51710.137128
-3.555407,70,51722.046534
-9.96861,70,51738.305949
0.591259,70,51749.358192
-12.618639,70,51764.717914
-4.002393,70,51777.171607
-4.686918,70,51793.090343
-16.319622,70,51809.501091
0.850211,70,51821.138495
-12.029535,70,51838.350578
-4.344629,70,51850.611128
-2.76551,70,51866.770769
-2.553398,70,51878.920891
-3.795804,70,51895.666964
0.499505,70,51908.088923
-3.397674,70,51923.64264
-0.268992,70,51934.974808
-1.846648,70,51951.157115
-9.033003,70,51967.194352
-2.085359,70,51980.09958
-0.392038,70,51997.266936
-0.008059,70,52009.660102
-8.849041,70,52026.533304
0.73149,70,52038.403988
-4.946989,70,52054.551722
-10.434247,70,52066.459063
-2.004551,70,52082.663712
-3.359927,70,52095.125835
-4.749126,70,52110.672749
-12.050091,70,52127.479273
-3.99745,70,52139.374638
-9.501001,70,52156.855038
-20.212187,70,52169.250756
-2.416512,70,52185.910031
-7.033817,70,52198.862609
-11.118393,70,52214.750216
0.781352,70,52227.756326
-11.041417,70,52244.273787
-2.675166,70,52256.462166
0.651117,70,52273.067447
-21.96674,70,52290.061195
0.870244,70,52302.046846
-10.292112,70,52318.134211
-12.149544,70,52330.345986
0.738993,70,52346.904318
-15.799127,70,52358.59683
-11.060283,70,52375.567237
0.570298,70,52387.022866
-19.573138,70,52403.537608
1.226255,70,52421.020321
-14.722983,70,52432.955086
0.873197,70,52448.986342
-9.407899,70,52460.520462
-3.713862,70,52475.934325
-14.316622,70,52487.488894
-14.750686,70,52503.420412
0.222454,70,52515.620655
-1.807484,70,52531.93725
-0.54742,70,52542.994752
-1.704109,70,52559.064636
