#{"t_start": 1628700900.9208293, "env_id": 0}
r,l,t
-20.562578,70,51298.681502
-1.969502,70,51312.031498
-8.129709,70,51321.97
2.874766,70,51336.709
-20.403969,70,51346.079
-13.26268,70,51360.546999
-0.198641,70,51370.707501
-7.682258,70,51384.367
-0.44965,70,51394.779501
-3.501339,70,51410.422001
-0.882201,70,51425.195
1.97919,70,51435.801001
-0.657226,70,51449.679498
-12.627895,70,51459.3465
-0.086993,70,51474.185
-22.305744,70,51483.7985
3.187126,70,51497.9725
-22.578098,70,51509.185001
-6.770666,70,51523.8235
-0.656826,70,51534.000998
-18.24543,70,51548.935
-16.928107,70,51562.3825
-14.173257,70,51572.359001
-4.410885,70,51586.215
-13.215136,70,51595.7545
-2.078957,70,51610.341001
-3.455534,70,51619.311501
-20.297835,70,51633.423
1.595585,70,51642.968498
2.217822,70,51656.543998
-1.685225,70,51666.131501
0.922828,70,51679.8995
2.510128,70,51693.385501
2.352793,70,51702.396501
0.094567,70,51716.017
-4.283491,70,51725.7675
-2.871069,70,51739.364
1.627448,70,51748.905499
-3.017447,70,51763.788001
-2.524132,70,51771.7615
-9.646768,70,51786.0195
-0.790988,70,51795.202499
0.423887,70,51809.119498
-1.972064,70,51822.7845
-13.919376,70,51832.544501
2.89032,70,51845.866501
0.453943,70,51854.466001
-2.855654,70,51867.915
-12.486422,70,51876.6385
-1.691936,70,51890.804501
-2.875425,70,51900.385999
-3.361018,70,51914.256498
-5.415652,70,51923.528
-0.893817,70,51936.9515
2.7099,70,51950.336001
-0.486443,70,51958.975
-11.506119,70,51972.2665
1.058001,70,51980.7985
2.489918,70,51994.403501
0.982509,70,52004.519501
-8.05428,70,52017.727001
0.890348,70,52027.756998
-3.170001,70,52041.366001
-16.56713,70,52050.515501
-3.708721,70,52063.185
2.216122,70,52075.956501
-14.525595,70,52085.121
-11.634265,70,52098.871998
0.710058,70,52109.2775
-1.751605,70,52122.237
-8.111009,70,52131.5035
2.566523,70,52144.856
-14.037523,70,52153.4895
-11.961243,70,52166.501999
2.018323,70,52179.784501
-19.100262,70,52188.9185
-4.492971,70,52201.185001
-1.408618,70,52210.651501
1.533549,70,52223.813
-19.848288,70,52233.480998
-22.705331,70,52247.184
-11.602304,70,52256.616001
-1.758917,70,52271.575501
-8.037342,70,52282.218998
-19.604833,70,52295.3425
-2.188798,70,52308.608
1.930056,70,52317.725001
1.661609,70,52331.669499
-14.833322,70,52341.866499
-12.927075,70,52355.3035
-13.305768,70,52365.021998
-3.580479,70,52379.1465
-11.62148,70,52389.611001
1.632165,70,52403.1715
-12.196964,70,52412.36
-12.928168,70,52426.034001
-13.142333,70,52438.6875
-22.620382,70,52449.592999
-1.490368,70,52463.3625
2.309012,70,52471.888
-20.287366,70,52484.653998
2.951924,70,52493.4915
-13.676437,70,52506.762501
-13.186531,70,52517.216501
-22.800232,70,52530.042001
1.514577,70,52539.886501
-23.590063,70,52552.9515
2.262795,70,52567.1525
2.309946,70,52576.732499
-13.46885,70,52591.2035
0.862495,70,52601.690501
-2.29146,70,52614.5515
-1.055483,70,52623.702003
-4.584542,70,52637.136
2.370451,70,52646.535501
-1.97423,70,52660.0285
-1.363559,70,52668.342
-12.124313,70,52682.7405
-11.634677,70,52697.102502
0.633317,70,52708.392502
-11.598673,70,52721.998498
2.419737,70,52731.0515
1.975871,70,52746.0585
-20.472188,70,52755.639498
3.002326,70,52769.5465
-1.983759,70,52778.587001
1.915787,70,52792.3255
-13.911293,70,52801.233999
-13.068646,70,52815.531001
-12.819175,70,52830.0285
1.145797,70,52839.391001
0.419177,70,52853.383
-10.517178,70,52862.929499
-13.69869,70,52876.233501
1.14864,70,52887.456501
-1.752042,70,52899.886001
1.031031,70,52909.583001
-7.446895,70,52923.078498
2.199546,70,52938.6195
-2.25509,70,52948.751001
2.632587,70,52962.692501
-1.158,70,52971.900501
-0.506002,70,52986.783
-3.183511,70,52996.130001
-5.946736,70,53008.650501
-10.79165,70,53018.883
1.13103,70,53031.720999
-5.569223,70,53040.464001
-0.754617,70,53053.291
-2.891182,70,53066.772501
-0.701543,70,53075.762498
-7.533929,70,53087.832001
0.15368,70,53095.9445
2.236349,70,53109.188498
-12.481317,70,53119.401001
-8.805363,70,53131.980501
-7.135047,70,53141.142501
-25.701426,70,53154.746001
0.428298,70,53163.893498
1.576487,70,53177.603
-4.046344,70,53191.4755
-3.185492,70,53200.9905
1.976377,70,53215.365001
-0.107751,70,53225.5265
1.688553,70,53239.191
-13.756443,70,53248.593001
-6.117066,70,53263.561
1.324165,70,53273.507
-3.093489,70,53286.179499
2.334772,70,53294.8915
0.610722,70,53309.393501
2.881123,70,53322.745499
1.284172,70,53331.688
2.097347,70,53345.718
-0.032192,70,53355.743499
2.332658,70,53369.033999
-10.530216,70,53377.289999
-15.028272,70,53390.4005
-2.672825,70,53399.335498
1.422496,70,53412.5805
-13.047292,70,53421.329499
-1.773004,70,53435.512001
0.382661,70,53448.420001
-1.939199,70,53457.190002
-5.578812,70,53469.527001
-14.447069,70,53478.9115
2.545253,70,53491.855
-17.662109,70,53501.589501
-3.917086,70,53514.374001
1.433182,70,53523.127998
-6.584183,70,53537.376501
2.525324,70,53546.576
-2.315056,70,53560.425501
-13.440791,70,53573.928501
-14.064741,70,53584.803501
-17.336434,70,53597.577502
2.395022,70,53606.512499
-2.969733,70,53622.8165
1.030857,70,53632.931501
-13.262528,70,53646.283001
-14.36096,70,53656.1375
0.860822,70,53669.394998
-3.890315,70,53683.5855
2.246998,70,53693.074001
-4.002889,70,53706.399998
2.081256,70,53715.6895
-6.711348,70,53729.182001
1.399238,70,53737.878
-7.07534,70,53752.194
-4.692507,70,53760.728499
-12.47851,70,53775.304002
-15.76696,70,53784.746501
0.002984,70,53798.044
-0.706115,70,53813.8735
1.572717,70,53823.6415
2.766728,70,53838.394001
2.22431,70,53851.218001
2.541543,70,53864.459999
-1.411236,70,53873.816501
2.418585,70,53889.563
-4.538543,70,53900.799
2.016838,70,53916.007001
-14.100412,70,53926.824
-23.434126,70,53941.364498
-4.445324,70,53955.507
2.000424,70,53966.328501
0.727251,70,53980.220998
-16.408079,70,53990.031499
-22.580564,70,54002.707501
-3.431329,70,54013.3185
-12.974796,70,54027.5815
-3.294612,70,54037.772001
-24.037857,70,54051.797501
-0.032465,70,54062.880999
-4.12351,70,54077.379
-0.818551,70,54090.203
-16.560852,70,54099.3445
2.31117,70,54115.358001
2.258897,70,54126.045001
-16.83534,70,54141.731501
-1.359677,70,54152.050499
-21.668612,70,54166.369001
2.468498,70,54175.951001
-5.580513,70,54192.694499
1.613273,70,54202.308
2.243469,70,54217.700001
-3.927323,70,54232.425498
-18.642249,70,54242.863001
1.886427,70,54256.849501
-15.073271,70,54266.782501
-3.558497,70,54281.385
-12.252653,70,54291.086001
2.514793,70,54304.877001
-17.285589,70,54314.152
-0.325535,70,54329.578999
-13.42166,70,54339.740502
-0.448288,70,54354.637499
-13.88803,70,54369.607501
2.059907,70,54380.031498
-2.975524,70,54398.094498
2.46827,70,54409.320501
-16.887466,70,54424.3535
-3.283965,70,54434.294001
-13.084842,70,54447.5865
1.607197,70,54457.504998
0.884862,70,54472.2175
-4.52805,70,54486.035999
2.099472,70,54496.4385
-10.806412,70,54510.5395
-7.471227,70,54520.353998
-13.874794,70,54534.079499
-6.441824,70,54543.903
2.097002,70,54558.225
-0.657115,70,54567.6295
2.19339,70,54582.091001
-5.38937,70,54590.286499
-3.30295,70,54604.337001
0.302252,70,54619.3085
-4.59887,70,54628.7935
