#{"t_start": 1629141151.6246397, "env_id": 0}
r,l,t25.089432,120,70398.986837
-2.540684,119,70423.631552
8.026364,120,70448.430524
5.720436,120,70473.649256
7.760824,120,70498.939904
-3.845186,88,70518.910077
6.480773,120,70543.459994
7.789758,120,70568.598559
2.055937,120,70593.749305
5.18122,120,70618.179424
-4.102817,112,70637.817947
-6.027789,89,70658.107041
-0.959472,120,70683.41626
-3.32835,119,70707.495177
7.199096,120,70733.896651
-4.452299,100,70755.328299
3.902782,120,70781.179522
8.041977,120,70805.44545
-3.473053,90,70820.698702
2.290945,120,70847.080519
-2.745048,117,70872.881943
0.49663,120,70898.819375
-4.208592,88,70919.617962
7.556875,120,70946.757955
5.048798,120,70972.874104
-1.449047,120,70998.850682
7.442763,120,71024.587849
5.625862,120,71050.79249
-0.238864,120,71072.801594
-5.521545,108,71095.480792
2.303881,120,71122.102853
-0.532945,120,71149.691832
-3.684295,114,71174.69016
5.521476,120,71202.189605
-1.15639,120,71229.277495
-4.348981,106,71253.562804
4.989088,120,71280.21961
-14.958127,120,71308.590439
-11.802929,120,71337.175676
4.74213,120,71362.415625
-3.148584,109,71383.169875
1.762922,120,71412.44136
-3.098029,108,71437.977113
6.752077,120,71466.565852
-2.841728,109,71495.56743
2.564812,120,71526.629058
-2.069553,101,71551.987605
4.034022,120,71580.292647
2.867224,120,71608.276829
-6.233557,81,71625.94921
4.664967,120,71654.89184
-2.194554,113,71681.691631
4.180289,120,71708.63304
-6.775038,85,71729.684855
-2.049019,104,71747.636353
1.009845,120,71773.297532
-3.227519,94,71795.408928
-2.716093,120,71824.701112
6.742678,120,71851.830342
1.252724,120,71878.457943
4.507923,120,71906.55026
-5.298387,120,71936.232944
-3.273056,101,71960.964592
-4.316489,120,71985.047128
7.623388,120,72012.569791
2.572208,120,72039.66694
2.132628,120,72069.259325
6.947371,120,72097.732386
4.320931,120,72125.62203
3.275009,120,72152.856551
-7.538259,87,72173.390564
6.04728,120,72201.092739
-1.806426,120,72227.797467
-7.410113,73,72241.827826
-7.948211,101,72264.323482
2.662298,120,72290.84051
5.724464,120,72316.303652
2.722021,120,72343.082827
3.922696,120,72368.550777
6.836735,120,72394.807655
6.113539,120,72421.280421
5.776026,120,72447.728181
-0.419264,120,72476.122523
5.856345,120,72498.564768
-5.286806,88,72518.435258
-6.070799,119,72543.069063
6.563431,120,72568.081349
-3.191835,106,72591.567692
5.735596,120,72616.594983
6.388188,120,72641.728107
-3.947599,120,72667.3714
6.369576,120,72693.43532
3.444624,120,72719.003892
-5.538231,85,72734.321073
6.15824,120,72758.460003
3.997017,120,72783.929303
-4.376884,97,72805.81414
-1.710464,115,72832.333019
5.575069,120,72860.589648
4.231425,120,72886.899128
-3.023459,89,72902.736252
6.794109,120,72928.276814
-3.300173,120,72955.25718
4.756745,120,72981.157519
-3.078667,120,73007.677897
5.269787,120,73031.864248
2.950869,120,73057.241552
-5.158148,97,73078.679249
3.774796,120,73105.410553
6.309892,120,73132.236696
-7.649147,86,73146.94965
-0.735868,120,73172.268189
6.588638,120,73198.309741
-7.485052,80,73218.321662
-5.724707,79,73230.455231
-6.172108,72,73247.747802
-6.193344,87,73268.654048
-3.684074,86,73284.780411
1.587116,120,73312.870095
4.379777,120,73341.512855
5.531089,120,73370.710254
3.747779,120,73396.4064
-4.181087,120,73424.446757
2.121956,120,73449.786627
6.225748,120,73477.433511
3.401894,120,73503.575291
-6.987108,119,73528.741436
6.395117,120,73557.483751
3.446985,120,73585.045554
-2.180255,94,73602.339395
1.408935,120,73629.066721
-9.062963,108,73652.764294
5.381723,120,73680.734515
2.544863,120,73707.448015
-4.432603,101,73731.164501
-7.120093,88,73748.296376
5.823913,120,73775.483034
0.626959,120,73802.655986
-3.969547,86,73823.372047
0.433395,120,73850.472894
0.025874,120,73876.829389
1.664584,120,73903.579813
-3.513985,120,73930.02573
-4.680431,120,73956.129814
-4.921197,95,73973.468973
5.154944,120,74000.343517
5.887993,120,74026.524173
4.746682,120,74053.264726
-3.016491,120,74078.879231
-8.475016,86,74099.561193
1.513617,120,74126.059365
-4.930319,100,74147.661992
4.937845,120,74169.847918
-7.320826,110,74194.154129
5.961038,120,74221.120929
1.681664,120,74247.935883
-3.877359,90,74269.317115
-3.004419,120,74297.792874
6.176347,120,74325.350278
-0.793404,120,74354.429465
6.116452,120,74382.250934
3.835638,120,74410.692222
-19.459846,120,74440.070806
4.06387,120,74463.846017
-11.589696,80,74482.672547
-9.483344,120,74508.075865
-8.901348,88,74529.732785
-9.595399,103,74552.591547
-3.291746,120,74576.160712
-5.566376,82,74595.208094
5.274707,120,74625.123772
2.477756,120,74651.982511
5.740713,120,74679.112115
-6.662274,120,74705.750762
-7.161017,120,74735.429732
6.365579,120,74763.216845
5.429495,120,74790.097122
-8.745679,96,74808.403694
-7.418734,78,74826.394478
-7.47456,90,74846.918412
-5.473973,120,74871.966494
-1.322319,120,74899.154591
3.881437,120,74925.129642
-6.903127,112,74944.677732
5.575575,120,74970.886031
-6.841368,101,74992.121355
-6.61135,113,75016.183537
-7.292814,80,75032.637323
-4.853418,104,75050.960035
3.867493,120,75077.360105
6.625842,120,75103.017421
6.482003,120,75129.307551
-6.385787,85,75151.293558
4.958735,120,75177.624405
6.123347,120,75203.358405
6.238468,120,75229.497578
3.937553,120,75255.67574
-4.472793,120,75281.652375
-6.183432,101,75299.898469
-7.433707,95,75320.745614
4.492298,120,75349.108903
-4.392567,88,75369.177013
3.614708,120,75395.199826
7.094874,120,75419.276368
4.167589,120,75444.603771
2.588628,120,75469.866062
-7.683711,100,75487.250805
-7.7851,79,75506.004892
-4.045437,99,75527.80824
-20.194307,120,75555.813311
5.249989,120,75583.098471
4.087938,120,75608.282958
3.56627,120,75629.909407
-7.338191,115,75654.109647
2.940731,120,75680.729971
-4.492544,84,75700.507211
-6.655814,115,75725.642077
5.169646,120,75750.462417
-9.386983,87,75768.904743
-7.793385,109,75792.844413
6.565248,120,75821.246735
-3.344146,95,75841.277087
-10.089293,112,75865.561722
2.121132,120,75890.503556
5.23419,120,75916.929287
-11.830327,110,75941.396602
0.507656,120,75966.318597
-11.576699,102,75985.363391
-14.554282,120,76013.90734
5.426513,120,76041.421039
-9.403833,120,76067.347711
-5.522144,105,76091.454279
6.233262,120,76118.799711
-4.173293,89,76138.93628
-7.895289,116,76163.867838
-7.070288,76,76177.212137
5.714849,120,76202.928679
3.653466,120,76230.629053
-6.741788,74,76248.104242
-10.53452,120,76276.610833
5.51628,120,76297.939529
-13.247405,100,76321.481299
1.891445,120,76347.81004
3.666171,120,76376.372316
7.111216,120,76405.084195
-9.240384,89,76425.85489
-4.411665,91,76443.819793
-3.298447,116,76472.569934
4.266196,120,76502.225626
-4.801529,120,76531.036363
-3.539779,117,76557.716084
6.070959,120,76585.535955
-2.424302,112,76613.13484
0.822834,120,76641.470058
3.94146,120,76668.636031
-5.6747,107,76694.860284
-7.85845,85,76712.437222
5.515044,120,76741.564455
4.475557,120,76769.818251
5.722873,120,76798.363914
-7.993852,93,76821.254923
-5.057767,95,76845.300053
2.363164,120,76877.110907
3.7922,120,76902.493605
-4.421104,120,76930.721239
-5.241343,80,76951.912493
2.137767,120,76979.173475
-13.576431,120,77007.195567
-4.4636,99,77031.00841
-3.190737,120,77060.225364
1.983467,120,77088.299308
-5.715115,75,77103.363651
6.214693,120,77134.882209
5.130639,120,77161.696331
5.084913,120,77190.974176
6.557887,120,77219.296775
-5.520333,119,77247.837714
5.823375,120,77276.17886
5.290053,120,77302.607922
-6.779882,103,77325.523067
-6.988193,83,77340.275234
-2.258474,120,77367.057977
-5.058361,103,77389.502887
6.90471,120,77418.193859
6.386529,120,77446.471062
-6.593744,81,77461.003463
6.631543,120,77491.284399
1.860805,120,77518.502174
0.555579,120,77546.059955
-10.523368,90,77567.96332
2.391721,120,77597.464457
2.834685,120,77624.890664
5.534051,120,77652.203691
-6.585406,109,77676.785236
-9.558413,66,77689.594558
5.166986,120,77717.432037
1.646709,120,77744.945357
5.380417,120,77774.722216
-3.102154,120,77801.86225
6.156467,120,77828.09597
5.097753,120,77857.299244
6.203814,120,77887.496537
-2.972466,120,77916.083495
2.732985,120,77943.344923
-3.407752,96,77959.728662
5.992857,120,77987.435147
-3.198059,98,78012.347648
4.89313,120,78038.823462
-37.401398,120,78068.076079
3.213348,120,78096.0331
-17.006486,120,78123.833381
4.762064,120,78149.535886
-2.208333,105,78173.548066
-5.780648,94,78191.913583
5.240677,120,78220.443806
-5.114408,109,78246.899212
0.092496,120,78276.373661
-4.596402,120,78303.986024
5.6576,120,78333.839851
-4.615108,120,78362.956515
4.535358,120,78390.400146
-5.945924,80,78406.546857
-28.789349,111,78432.889925
-6.897498,75,78452.635463
0.042841,120,78481.445793
3.934349,120,78511.404036
-5.965535,120,78542.074396
6.405395,120,78572.404549
-3.697653,104,78594.168025
5.526155,120,78623.832096
0.524489,120,78655.682051
6.136179,120,78685.103363
-5.77615,120,78714.559163
-4.580014,89,78735.015626
1.271057,120,78763.523803
-6.432568,85,78779.753113
-3.817963,93,78803.37173
4.525799,120,78834.434093
4.455039,120,78862.885056
4.988671,120,78892.187069
-4.138719,94,78915.309488
-6.212594,72,78928.99074
-8.24736,71,78946.757381
4.365023,120,78974.725358
4.560046,120,79004.057509
-5.448235,99,79023.108868
-2.914167,83,79044.002968
1.155748,120,79071.205379
2.004722,120,79101.342796
3.696669,120,79132.115223
-6.039098,101,79157.2105
-6.252109,99,79176.311797
4.613633,120,79203.747504
-2.691597,120,79232.169943
2.479758,120,79259.24654
-4.32724,101,79283.685827
-5.760661,78,79301.996049
3.826309,120,79328.510947
5.493991,120,79356.436845
2.497359,120,79383.634204
3.488219,120,79412.912717
-23.864024,120,79443.400513
6.208466,120,79469.96973
5.72313,120,79498.406239
5.142408,120,79526.378901
4.968374,120,79553.573525
2.783564,120,79582.437424
5.239511,120,79610.08063
-3.299442,92,79632.498955
-8.463751,120,79660.73686
-3.866766,88,79678.773613
2.456951,120,79706.122282
3.869475,120,79733.97585
3.283628,120,79761.585861
5.954346,120,79791.163042
-6.528416,79,79811.482142
4.969109,120,79840.00134
5.143422,120,79870.189023
4.148665,120,79898.856387
6.515866,120,79921.121146
-0.023747,120,79949.13851
-5.433385,77,79968.199571
-4.619704,116,79993.979311
3.967469,120,80021.494927
-3.917218,92,80042.954928
4.355826,120,80067.545203
-7.059731,120,80097.185395
-6.64532,86,80118.355216
-3.610066,90,80138.811972
-9.749156,108,80163.551401
1.741707,120,80189.587738
5.904585,120,80216.638835
-6.492713,73,80233.095991
4.989298,120,80260.999715
-4.247963,107,80286.203537
6.143973,120,80314.184637
2.997012,120,80341.515402
-5.109156,85,80357.788082
6.808541,120,80385.617012
5.597715,120,80411.295722
-3.820018,88,80433.408864
4.532477,120,80461.196085
4.446965,120,80487.678978
4.363591,120,80514.569577
5.398232,120,80542.277483
6.298329,120,80569.157206
-5.227634,84,80584.128582
-5.927329,95,80606.611897
5.089354,120,80634.613349
4.981579,120,80662.726045
4.638241,120,80689.639357
6.628744,120,80720.974092
5.463351,120,80747.129722
4.397111,120,80774.760355
6.396794,120,80802.805891
4.734348,120,80830.626078
5.870116,120,80851.996469
-2.931165,103,80875.270121
-4.352257,100,80898.044369
0.277415,120,80925.44582
6.894415,120,80953.799129
4.271565,120,80981.681325
3.271164,120,81011.050097
5.786537,120,81039.030372
-2.232241,84,81055.817212
-4.754217,103,81079.736059
4.334202,120,81106.993377
2.900125,120,81134.828492
5.661452,120,81162.344541
5.645128,120,81189.795068
-6.392594,120,81219.569271
2.107706,120,81248.511703
-4.302926,109,81273.75853
-1.926364,113,81301.006306
5.415629,120,81328.954843
4.862538,120,81352.157107
-7.613456,85,81372.730256
4.813398,120,81398.73552
-4.135778,107,81424.32118
5.135902,120,81452.641839
2.898046,120,81479.00294
5.361851,120,81505.388019
4.664844,120,81535.25701
5.466503,120,81562.604817
4.750198,120,81590.673195
-4.222026,103,81609.942566
1.319369,120,81637.529287
6.246462,120,81665.193252
4.216148,120,81692.675457
-7.640027,102,81715.631004
-3.12133,120,81744.036151
5.236693,120,81771.689487
6.245976,120,81799.850627
0.026435,120,81825.478752
4.957557,120,81853.382658
6.507229,120,81880.836836
4.289035,120,81907.840622
4.35552,120,81930.951243
-5.625489,82,81949.470399
3.071016,120,81976.065749
6.478658,120,82004.183195
0.602016,120,82032.319396
-8.216334,99,82056.199917
4.837131,120,82083.374736
5.457587,120,82112.023716
5.901241,120,82135.870422
5.914198,120,82162.934569
-5.029562,106,82186.592875
5.960949,120,82213.413831
5.351963,120,82240.757467
6.818788,120,82267.855211
4.26935,120,82295.773311
4.682495,120,82322.708203
3.606979,120,82348.630984
4.844572,120,82376.116864
4.999129,120,82404.178828
2.169067,120,82432.031368
6.245376,120,82459.880373
2.301427,120,82487.725734
5.550271,120,82511.98253
4.123679,120,82540.491846
6.518869,120,82568.343024
-5.492061,96,82591.190159
-5.495283,99,82614.020003
0.053842,120,82641.644187
2.456078,120,82669.284175
6.46673,120,82696.954728
3.824591,120,82723.435421
5.438152,120,82750.837492
6.35786,120,82777.866601
5.356489,120,82802.179968
4.894811,120,82831.513536
-0.778358,120,82859.761014
-5.520304,103,82883.872087
4.395779,120,82911.305767
3.986787,120,82938.580984
4.630215,120,82966.383343
-2.341944,120,82993.952541
4.476042,120,83021.51176
0.078573,120,83049.418344
4.198986,120,83077.387918
3.111085,120,83105.291345
-3.579124,89,83122.641207
5.842884,120,83154.583285
5.250117,120,83182.858577
-5.576811,109,83209.707072
5.448401,120,83237.200412
5.343946,120,83264.499685
4.065908,120,83292.597533
4.355004,120,83320.546982
6.261688,120,83349.124882
4.222824,120,83376.709487
3.808048,120,83404.206073
-10.074971,120,83431.799994
5.217878,120,83454.816848
6.540341,120,83481.922692
-3.984415,94,83505.067103
4.209793,120,83531.926116
3.541821,120,83558.125148
4.766003,120,83586.266334
3.127812,120,83613.35866
-0.99035,120,83640.619235
2.329566,120,83668.280321
2.205127,120,83695.774592
4.570897,120,83724.608229
-0.600702,120,83751.727451
6.279,120,83779.153327
5.907885,120,83803.153462
4.32027,120,83830.284373
4.966754,120,83857.888465
-9.441837,95,83879.469987
3.961963,120,83907.565588
5.705918,120,83933.943423
-2.233623,111,83959.414579
-0.363608,120,83986.204062
3.839069,120,84014.915517
-5.781194,96,84032.279598
3.462889,120,84060.705846
5.707306,120,84088.195871
4.646923,120,84114.693525
4.882906,120,84143.2808
5.845734,120,84171.140619
0.324757,120,84199.210689
,7380.117681
3.620398,60,7394.145314
2.729218,60,7405.386019
2.481625,60,7419.373725
3.573484,60,7429.668166
3.238651,60,7444.714176
3.20813,60,7454.725541
3.423156,60,7469.924541
2.239691,60,7479.831038
2.407618,60,7494.249311
3.477122,60,7504.291065
2.899524,60,7518.687365
1.336221,60,7529.504933
2.975641,60,7539.754261
3.311783,60,7553.810118
3.872042,60,7564.064363
3.56254,60,7579.232118
2.881096,60,7589.710341
2.571807,60,7604.598041
3.807996,60,7614.830226
2.78618,60,7629.105026
3.611198,60,7639.234415
3.193563,60,7653.196549
3.462482,60,7663.310937
2.283152,60,7677.550463
3.60656,60,7687.693985
2.933499,60,7701.576775
3.531858,60,7711.366228
2.72087,60,7725.287102
3.654778,60,7735.084509
3.134451,60,7745.062314
3.145065,60,7759.490056
2.155428,60,7769.885384
3.577578,60,7784.272366
2.360603,60,7794.067385
3.279088,60,7808.256911
3.748872,60,7818.133891
1.966108,60,7832.869321
3.253395,60,7842.788093
3.525661,60,7856.745795
2.333589,60,7866.897888
2.946036,60,7881.064461
3.354986,60,7891.801911
2.758238,60,7905.837461
2.171061,60,7916.348519
