#{"t_start": 1628582271.2074034, "env_id": 0}
r,l,t
0.665893,70,48006.57141
4.696847,70,48022.092048
3.497619,70,48033.263437
4.156951,70,48048.230239
1.640225,70,48058.306701
3.690231,70,48074.469933
2.623102,70,48085.45371
3.162542,70,48100.905811
4.447198,70,48112.435583
-0.760861,70,48127.6658
4.817314,70,48142.826951
-3.656,70,48153.340937
1.045925,70,48169.128187
3.741802,70,48179.830784
-0.778995,70,48195.189009
1.065549,70,48206.297884
2.188261,70,48221.944707
3.417129,70,48233.006661
3.467543,70,48248.855308
4.363932,70,48260.354863
0.004628,70,48275.890069
2.732697,70,48291.660736
-0.850447,70,48303.769684
1.257365,70,48318.781487
3.568935,70,48328.894514
3.615924,70,48344.475494
4.08599,70,48354.474894
0.942627,70,48371.340395
2.137877,70,48382.955319
4.387274,70,48398.421185
4.490305,70,48410.337254
-5.433808,63,48425.009749
2.918334,70,48435.634168
1.081157,70,48450.100878
3.272357,70,48465.730875
3.393009,70,48477.095811
-2.025657,70,48493.983554
-7.705029,70,48504.920505
4.537491,70,48521.176504
4.378001,70,48532.488554
-4.805647,70,48548.089181
2.484196,70,48559.624409
-3.717684,70,48575.088462
4.228494,70,48590.775964
3.034998,70,48601.353519
-2.290241,70,48616.014486
4.519914,70,48626.919287
4.628143,70,48642.841195
-0.853715,70,48653.699048
3.971271,70,48669.424874
4.408476,70,48680.360847
3.659384,70,48696.779073
-0.53869,70,48707.637901
4.505736,70,48723.08234
-0.472927,70,48738.447672
1.659725,70,48749.288876
0.815656,70,48764.592796
-4.496159,68,48775.701603
4.209424,70,48791.800362
2.94747,70,48802.956069
2.966821,70,48819.440353
3.052269,70,48830.611632
3.422179,70,48846.085473
1.223377,70,48857.381753
-4.086424,70,48872.590798
-1.217767,70,48888.878026
1.96394,70,48901.002566
2.415438,70,48915.835505
-1.793315,70,48928.132014
2.483737,70,48943.841093
4.913538,70,48955.480217
-1.858344,70,48969.954811
3.978592,70,48980.532217
0.934724,70,48996.178775
-4.43673,70,49007.303264
-4.550039,64,49021.464567
1.736734,70,49032.758943
1.286638,70,49047.874249
2.154252,70,49062.879125
-5.263403,70,49074.019402
4.482762,70,49089.049641
4.014934,70,49099.634306
4.035148,70,49115.134253
1.40988,70,49125.882657
2.582262,70,49141.320839
1.29759,70,49151.324504
0.560127,70,49167.20552
1.825026,70,49182.647076
4.787796,70,49194.990221
-0.407835,70,49210.286016
1.990858,70,49222.214479
4.396876,70,49237.963356
2.04969,70,49249.524351
-1.808925,70,49265.163878
2.890543,70,49276.38209
3.25661,70,49291.840029
4.213213,70,49302.433209
-1.743969,70,49318.124648
4.099847,70,49333.396267
3.992655,70,49344.707172
-4.041218,62,49359.336024
4.728632,70,49369.506266
3.009397,70,49384.591291
2.006909,70,49396.286873
3.738006,70,49410.351199
1.716518,70,49420.816318
3.838846,70,49435.338743
4.329627,70,49446.416218
2.654981,70,49462.312648
2.132763,70,49472.659798
-3.164404,70,49487.413701
-2.097043,70,49502.147934
4.506728,70,49512.490044
-0.726673,70,49528.059484
4.165199,70,49538.922542
2.581592,70,49555.058833
3.227486,70,49566.205966
-6.834131,70,49580.947155
4.565185,70,49591.095661
4.472448,70,49606.664109
-0.437309,70,49616.897826
4.427124,70,49631.307917
4.333927,70,49646.854669
3.390696,70,49657.91118
3.72323,70,49673.264192
3.757235,70,49684.348748
0.877788,70,49700.400643
2.096443,70,49711.868794
2.048338,70,49726.638236
4.572376,70,49736.802533
3.400238,70,49751.262308
-0.354436,70,49766.470274
2.738953,70,49777.031086
-3.710715,70,49792.363197
0.402203,70,49802.9563
2.757975,70,49818.132209
2.489922,70,49830.154319
3.366367,70,49846.188454
-0.954253,70,49856.008899
0.313052,70,49870.342791
4.290032,70,49880.412268
-0.985876,70,49896.438867
4.52586,70,49911.381734
4.261664,70,49922.099876
0.909954,70,49937.402571
2.641753,70,49947.276876
3.106851,70,49962.455717
4.471578,70,49972.548817
2.881206,70,49987.829842
-0.523982,70,49998.547952
-0.376401,70,50013.374848
-1.118208,70,50024.513932
2.702203,70,50039.911463
-0.218767,62,50050.082696
0.096488,70,50064.524995
3.213243,70,50079.453605
-1.998851,70,50090.379024
2.936145,70,50106.827866
4.688408,70,50117.54606
3.632539,70,50132.394663
-0.123058,70,50143.612742
-6.68778,56,50156.252965
2.354779,70,50166.408557
2.430232,70,50182.23196
2.283941,70,50193.058547
-0.374753,70,50207.830999
1.099181,70,50218.579331
2.381987,70,50233.077192
0.419879,70,50247.707171
3.582941,70,50258.440966
-5.086481,64,50272.157422
2.581832,70,50283.421503
4.451645,70,50298.285832
4.65306,70,50309.260977
-4.761389,70,50324.969074
4.34164,70,50335.999694
1.440978,70,50351.365026
1.011338,70,50362.063166
-0.055536,70,50377.271124
4.287244,70,50393.134537
5.077243,70,50404.462095
-5.237346,70,50419.54486
1.80431,70,50429.950557
3.061058,70,50444.410459
2.191984,70,50455.581738
-2.886241,70,50471.129105
4.336202,70,50482.108667
0.90877,70,50497.82732
-8.238657,70,50509.514284
-8.357603,70,50525.427427
2.141964,70,50540.330478
-4.155603,67,50550.845381
-4.989463,70,50566.028431
-0.555618,70,50577.704149
-5.788713,70,50593.429716
-4.167996,70,50604.804183
0.840289,70,50620.809089
4.094071,70,50631.714799
4.633233,70,50646.689269
4.493119,70,50658.237803
2.72055,70,50675.148736
3.698781,70,50690.600355
-5.569211,70,50702.599737
3.987163,70,50720.103763
3.478028,70,50731.103209
-0.25955,70,50746.280869
-0.337868,70,50758.06873
1.827012,70,50773.698628
3.635142,70,50784.108434
2.626635,70,50799.212539
-4.123353,70,50809.79001
0.027507,70,50824.912266
-1.965374,70,50841.792186
3.495839,70,50852.748947
2.832885,70,50868.14448
0.164904,70,50880.341744
0.894801,70,50895.785159
2.046859,70,50907.408519
4.165717,70,50922.148911
-2.203349,70,50933.695119
3.463826,70,50949.483526
4.120352,70,50960.717373
2.977689,70,50976.632611
3.676129,70,50991.903201
-0.942079,70,51003.168137
3.162288,70,51018.281397
4.257412,70,51029.373593
2.441125,70,51044.41287
-0.997795,70,51055.146554
1.244295,70,51070.734055
-3.750145,60,51080.294805
3.527103,70,51094.973473
0.568769,70,51107.066605
4.122556,70,51121.941418
1.969934,70,51137.889166
-3.954668,70,51149.387623
4.144107,70,51164.643568
3.618045,70,51175.376204
-0.431212,70,51190.953181
2.07188,70,51201.701658
4.043315,70,51216.498334
2.921215,70,51227.466477
1.681589,70,51241.957785
0.2196,70,51252.877954
3.952512,70,51268.368135
4.291554,70,51284.240372
2.047278,70,51295.724143
0.623713,70,51310.809062
-0.231954,70,51322.464807
3.036218,70,51337.938352
-2.991514,70,51348.375181
4.52902,70,51364.060555
2.720441,70,51375.278674
-5.858666,69,51390.894797
1.478641,70,51402.07724
1.348153,70,51417.879083
4.242819,70,51433.639328
2.913816,70,51445.060817
4.099041,70,51460.707236
-0.78343,70,51471.503427
4.031522,70,51487.337427
3.441012,70,51498.048469
-1.3305,70,51513.646998
0.488286,70,51524.981405
4.331589,70,51541.052872
4.741779,70,51552.833571
3.135319,70,51567.886345
4.640402,70,51583.276834
0.449803,70,51593.743856
-0.844179,70,51609.202872
2.770358,70,51620.912448
3.704445,70,51635.630905
2.734616,70,51647.520929
3.478122,70,51662.963199
4.342264,70,51674.383376
1.267727,70,51690.124424
4.298673,70,51700.889518
-0.819854,70,51717.672388
-0.013053,70,51733.474092
0.912388,70,51745.003716
2.57956,70,51760.552031
-0.562681,70,51771.617321
2.502792,70,51786.638819
-0.869298,70,51798.200776
0.196769,70,51813.581679
2.92807,70,51824.272825
-5.340576,70,51839.626705
4.381286,70,51850.969815
2.882779,70,51866.864374
1.660023,70,51881.910075
-0.769756,70,51893.258152
-4.516996,70,51908.601603
3.2367,70,51919.819825
4.078371,70,51934.949672
4.414347,70,51946.817071
-5.523792,70,51962.850723
4.573048,70,51974.344879
1.847239,70,51988.905085
2.689355,70,52004.613062
-1.088555,70,52016.237452
-2.963408,70,52031.648503
1.330951,70,52042.366638
-0.874122,70,52057.840161
-2.131653,70,52069.265957
2.660832,70,52085.287416
4.144375,70,52096.016393
-1.835108,70,52110.631525
1.626412,70,52121.669289
-0.882648,70,52136.924238
4.545872,70,52152.382409
2.958429,70,52164.302752
1.55597,70,52179.309465
-0.880278,70,52190.458089
1.928821,70,52205.745174
2.487034,70,52216.608117
3.820774,70,52232.329616
2.396251,70,52244.453995
2.329865,70,52260.116087
2.158741,70,52270.901699
4.360824,70,52286.682666
2.68009,70,52301.296841
1.063883,70,52312.624341
3.385092,70,52327.786323
3.92295,70,52338.613824
2.639132,70,52353.799461
2.639701,70,52364.658143
2.569169,70,52380.414889
1.147484,70,52392.741499
4.710324,70,52407.904439
2.257615,70,52419.091365
3.944588,70,52434.254497
4.378191,70,52449.191743
3.668486,70,52459.956744
4.575904,70,52475.720232
3.036547,70,52487.141589
4.292671,70,52502.788144
-3.997704,70,52514.334506
0.769518,70,52530.005151
4.047631,70,52540.659579
-3.885913,70,52557.235197
0.39653,70,52569.859687
3.732802,70,52586.083264
2.178949,70,52601.440495
1.18147,70,52612.627258
1.375684,70,52628.827536
4.631572,70,52639.81034
4.327224,70,52656.003796
2.841272,70,52667.628178
-1.743236,70,52682.690342
-2.867613,70,52695.188701
4.090239,70,52711.6018
1.626708,70,52722.208594
4.407268,70,52738.026087
0.810022,70,52753.740223
-0.505004,67,52765.501098
2.262898,70,52781.619543
3.055347,70,52792.092041
4.148401,70,52808.208277
-0.59696,70,52819.925503
0.079823,70,52836.275061
0.371103,70,52848.265849
1.50613,70,52864.255188
2.797768,70,52875.44965
4.372141,70,52891.42415
0.980894,70,52907.01215
4.202396,70,52918.146852
2.248674,70,52934.619339
-0.164367,70,52945.675277
2.233857,70,52960.507111
2.649807,70,52971.725254
4.313817,70,52987.730065
-4.672057,70,52999.032075
0.907816,70,53014.53689
0.754814,70,53027.465303
2.198375,70,53044.041418
3.29503,70,53059.014963
2.812744,70,53071.137448
-0.626421,70,53086.4019
0.633112,68,53097.245042
-1.073941,70,53113.063553
-0.324275,70,53123.984836
1.376459,70,53140.82591
4.132728,70,53151.360725
0.367671,70,53167.636767
4.544632,70,53178.636113
4.722804,70,53194.73577
2.864794,70,53209.897941
0.81825,70,53221.348403
4.753837,70,53237.196167
4.762011,70,53248.211144
-1.952298,70,53263.043096
4.158721,70,53274.18311
4.261926,70,53288.682669
3.933868,70,53299.677733
1.402533,70,53315.021013
-5.975674,70,53330.270956
0.862894,70,53340.910831
-1.219393,70,53356.526914
3.978894,70,53367.900328
4.921929,70,53383.233371
-0.233118,70,53394.435882
0.190295,70,53410.53458
3.426946,70,53422.955934
1.200803,70,53438.211767
-0.934985,70,53449.960169
4.69232,70,53464.948279
2.567444,70,53481.07118
4.343237,70,53492.242454
-0.708351,70,53508.45455
