#{"t_start": 1628790993.5269952, "env_id": 0}
r,l,t
1.013544,70,55438.299002
-3.441314,70,55452.743502
-5.642856,70,55463.382001
1.199964,70,55477.905001
0.026062,70,55487.253001
-3.937269,70,55502.236502
0.598651,70,55513.590003
-1.228234,70,55528.776502
-3.175143,70,55539.872499
1.217868,70,55554.877502
-0.248561,70,55569.222501
1.575397,70,55579.984502
0.632744,70,55593.226002
0.169366,70,55606.965002
-1.241289,70,55622.1865
0.244215,70,55633.4475
-1.594338,70,55648.437502
0.207233,70,55660.370003
-6.663872,58,55673.499002
0.457852,70,55684.18
-2.734076,70,55697.684501
-7.865752,59,55706.536003
-0.880904,70,55719.778501
-3.802556,70,55730.918503
0.716442,70,55745.1145
0.862582,70,55759.9505
-2.094164,70,55769.588002
0.754703,70,55784.698503
-2.776013,70,55795.713501
-3.222807,70,55810.997002
-1.235101,70,55820.246502
-5.416895,66,55833.564001
-6.209184,65,55842.466002
-5.796772,65,55856.539002
1.402552,70,55868.702503
0.65809,70,55883.170503
-3.77384,70,55894.035002
-5.241496,70,55909.222002
-4.242634,54,55918.621501
-1.109649,70,55932.548502
1.177708,70,55948.088001
-9.236852,62,55956.535002
-0.632864,70,55971.359002
-4.203288,70,55982.260503
-4.175319,70,55996.776502
-3.722273,70,56008.766
-1.385486,70,56023.600001
-0.345446,70,56037.037003
-0.822661,70,56052.8685
-2.213773,64,56063.444503
-4.728861,65,56076.761503
-1.429794,70,56088.134501
0.80675,70,56101.562003
-7.521747,58,56110.985002
-3.836489,70,56126.210002
-4.892948,62,56134.906003
-5.999673,56,56148.094501
-3.765436,70,56159.178501
-5.832595,57,56170.223001
1.309015,70,56182.513002
1.84046,70,56198.8235
-5.484447,70,56208.799003
-0.878495,70,56222.8635
-4.992669,62,56235.100502
0.243773,70,56244.067502
-2.355572,70,56257.671502
-3.990667,70,56269.691502
1.239711,70,56285.336002
-4.639723,70,56296.057003
0.51333,70,56310.570503
-6.676677,57,56319.823001
-1.324102,70,56332.607
-0.328786,70,56344.393001
-0.691672,70,56358.607503
-0.07145,70,56369.328501
-5.119319,70,56384.026002
0.28892,70,56398.710002
-0.637963,70,56409.596003
0.675935,70,56424.1165
0.574233,70,56435.462002
-4.345464,70,56451.308002
-2.250711,70,56461.308502
0.258332,70,56476.636503
0.268487,70,56487.256001
-5.532683,56,56499.8985
-6.480039,58,56510.013003
-1.377607,70,56523.859501
1.266043,70,56535.198
0.113246,70,56550.079001
-0.104019,70,56560.319002
-3.226766,70,56577.698501
0.99368,70,56593.300501
0.999573,70,56605.148499
0.069523,70,56621.927503
-0.276492,70,56633.413501
-1.365096,70,56648.059002
0.893006,70,56660.393501
-1.56854,70,56675.4435
-1.781659,70,56685.465502
-3.851131,70,56701.963501
0.5717,70,56714.428503
-4.608671,70,56731.074001
0.907058,70,56746.157503
-8.38208,61,56755.971001
-1.951141,70,56770.0935
0.794207,70,56782.284502
-1.207385,70,56797.530502
-6.80752,65,56808.316001
0.964201,70,56824.565002
-0.13563,70,56838.429003
-3.696547,70,56854.419002
-2.295471,70,56863.013001
1.107249,70,56879.967002
0.842287,70,56890.523
-0.402574,70,56906.819502
0.578875,70,56919.681
-0.9388,70,56933.657002
-2.706856,70,56950.541502
1.248159,70,56961.556502
-4.404149,70,56979.196
0.282627,70,56991.331002
-0.516127,70,57006.775002
-5.629431,70,57015.839502
-8.025798,63,57029.9285
-3.97746,70,57040.449499
0.442787,70,57054.546501
-3.682369,70,57067.651003
-0.756152,70,57082.491503
-4.279727,70,57099.511502
-4.118828,70,57111.597501
-0.67196,70,57126.847002
-5.141933,70,57138.610503
-2.379834,70,57153.737002
-1.110687,70,57162.801502
-6.466831,62,57176.087001
-6.532616,70,57187.935002
0.67154,70,57201.551002
-4.029987,70,57214.046001
-4.419724,70,57229.641501
-1.863885,70,57244.545502
-3.599578,70,57255.731503
-2.686247,70,57270.855002
-1.053864,70,57282.477503
-2.199286,70,57298.1965
1.111466,70,57309.901502
0.65399,70,57322.9345
-1.293595,70,57334.702502
-7.083738,63,57349.346999
0.867312,70,57361.015003
1.305708,70,57376.022001
1.013273,70,57386.763
-4.176614,70,57402.839502
0.401543,70,57417.617503
-1.658594,70,57427.868999
1.404874,70,57444.159001
-4.686579,70,57456.858501
-3.76491,70,57473.264002
-0.487271,70,57483.900502
-4.486377,70,57499.9965
-6.224862,70,57510.098501
0.940022,70,57526.260003
-0.075417,70,57543.339002
-0.749541,70,57554.572501
0.148602,70,57571.721503
-8.029634,62,57582.028002
-5.591944,59,57597.009501
-0.677464,70,57606.944503
0.383907,70,57622.765499
-4.900923,58,57633.665001
-2.357439,61,57648.856503
-1.01587,70,57660.082502
-0.13538,70,57674.731003
-1.286793,70,57687.359003
-2.474788,70,57702.048002
0.599397,70,57713.2035
-0.396158,70,57726.055003
0.44637,70,57737.218003
0.671635,70,57753.282
-6.289143,58,57763.0375
0.232592,70,57779.456502
0.518708,70,57790.855
1.336477,70,57805.089001
-3.562284,70,57821.653003
-4.241715,70,57832.478001
-3.718517,70,57847.201502
-1.101962,70,57856.332503
1.459029,70,57871.917503
-4.295537,70,57881.737501
-1.076605,70,57895.502
0.812445,70,57906.968
-3.369391,70,57922.485002
-0.835842,70,57936.265002
0.951608,70,57947.266501
1.107517,70,57961.861503
-5.355624,59,57972.805501
-1.20431,70,57987.111501
-2.648366,70,57997.8625
0.897821,70,58012.3765
-1.402307,70,58022.591003
-1.65859,70,58037.139002
-0.738651,70,58048.815001
-5.483394,70,58063.106
-0.075315,70,58074.996502
-0.989348,70,58088.508002
-2.654735,70,58103.633502
-3.160457,70,58114.3715
-3.85264,70,58129.496503
0.753104,70,58139.831002
-4.186348,70,58154.106001
-2.205924,70,58164.391
1.156859,70,58177.359502
0.940384,70,58188.112502
-2.947541,70,58203.094501
-1.508182,70,58214.213501
-2.511087,70,58228.539502
-7.398299,70,58244.2225
-2.7498,70,58253.557002
0.756978,70,58268.336002
-4.406041,66,58278.624002
-4.825958,70,58292.575002
0.952258,70,58303.714502
-0.585447,70,58317.478503
0.369334,70,58327.364002
-1.376734,70,58342.905501
-1.447452,70,58353.912002
-1.673827,70,58368.051503
1.373967,70,58381.855
0.831136,70,58392.771001
-6.022032,59,58405.504002
-3.733329,70,58416.634001
0.02208,70,58430.374002
-6.262699,62,58439.577502
-2.904646,70,58454.996001
-2.732689,70,58466.318503
-0.09968,70,58482.541502
-1.049128,70,58493.929
-4.946865,65,58507.592502
-1.869659,70,58520.252501
-1.196028,70,58535.303001
0.87485,70,58544.855502
1.102055,70,58559.0445
-4.568403,70,58574.527502
-5.524226,59,58583.506001
-6.2039,70,58599.1665
0.845192,70,58609.935001
-7.053224,70,58625.059
0.8227,70,58635.147
1.410274,70,58650.443002
-6.122501,58,58658.754503
0.584757,70,58673.711503
1.145766,70,58683.280503
-0.138853,70,58697.684
-5.066751,70,58707.6365
-0.142485,70,58720.189502
-2.83154,64,58728.782002
-5.587535,61,58742.504501
-3.854144,70,58752.111003
0.615711,70,58767.239
-2.915475,62,58777.569502
1.620582,70,58792.744002
-4.102629,70,58807.922001
-6.105686,64,58817.511002
-0.748546,70,58831.862502
-2.474697,70,58842.0885
-0.316108,70,58856.329501
0.067513,70,58866.410503
-6.22596,62,58879.702503
0.886308,70,58889.674001
0.729466,70,58905.244502
-0.330337,70,58915.983002
-0.121719,70,58929.067502
-5.095136,70,58939.767001
1.172142,70,58954.099002
0.385786,70,58968.495502
-1.739889,70,58979.206502
-0.836015,70,58992.882501
-5.523805,59,59000.418503
1.508428,70,59016.1175
-4.327645,70,59026.52
-6.407645,70,59039.627503
1.136552,70,59049.292001
-0.302634,70,59063.892002
-3.564086,70,59072.353002
1.47103,70,59086.504002
0.402689,70,59101.023003
-3.846334,70,59111.284502
0.919733,70,59125.176001
-0.039088,70,59136.742502
-1.31837,70,59150.958003
-0.855051,70,59162.132
-2.86942,70,59177.437501
-1.358179,70,59187.120002
-2.962388,67,59202.528502
0.233025,70,59213.998502
-1.129069,70,59229.105501
-6.684095,65,59240.192
-6.450426,66,59252.536001
-5.880424,60,59260.672002
-0.26188,70,59274.690001
0.858864,70,59289.857501
-5.991842,57,59298.793501
0.852295,70,59312.189003
0.093856,70,59323.132001
-6.75553,62,59335.790504
-3.222371,70,59344.800002
-3.293379,70,59357.630003
-0.200879,70,59367.303001
-0.156858,70,59383.140502
1.496848,70,59393.2775
-0.760699,70,59406.585001
0.382895,70,59417.012
-6.61962,64,59430.409502
-0.476607,70,59441.164501
-1.240776,70,59454.750001
1.495898,70,59469.399001
-3.354872,70,59479.014002
-0.514275,70,59492.266001
-2.723019,70,59501.939003
0.541501,70,59517.089
0.158304,70,59527.926502
0.941767,70,59542.157002
-4.843832,70,59552.2675
-5.626202,64,59565.056001
-1.639297,70,59575.013
-0.61007,70,59588.634003
-1.299389,70,59602.464002
-4.435686,56,59610.551
-5.777347,70,59620.340503
0.621867,70,59634.226002
-4.06951,70,59648.237503
-5.681886,70,59657.477003
0.457661,70,59672.296502
-1.031218,70,59682.917001
1.102594,70,59696.504003
0.079757,70,59705.571001
-5.625367,70,59721.025003
-3.053311,70,59731.606002
-6.367093,62,59744.540002
1.185054,70,59755.575002
-3.476026,70,59769.514502
1.301445,70,59783.0155
-6.123915,59,59790.491001
-3.321402,70,59805.294503
-5.204864,68,59815.305002
-1.098152,70,59828.909503
-5.021063,67,59839.36
0.326206,70,59851.017001
-0.163722,70,59862.465503
0.783166,70,59877.347003
1.567227,70,59886.764
1.420726,70,59900.841499
-1.825989,70,59912.470001
1.0676,70,59926.422002
1.22851,70,59941.764001
-2.475113,70,59950.407502
-3.194174,70,59965.207503
-1.168071,70,59974.717002
-2.91438,70,59989.571502
-0.5357,70,59999.572
-1.440881,70,60014.490505
-5.524563,60,60024.230502
-3.015226,70,60037.764503
1.088244,70,60050.097501
1.501473,70,60063.291003
-0.116182,70,60072.856503
-7.21912,61,60084.922003
-3.940424,70,60096.445502
-0.655349,70,60110.875002
-0.5945,70,60125.347503
0.923875,70,60135.176002
1.171536,70,60150.126501
-6.630266,70,60160.675
0.169958,70,60174.875502
0.483398,70,60185.281502
-1.34553,70,60200.136503
1.281059,70,60211.228001
-4.422772,70,60225.812001
-0.797902,70,60234.563503
1.080469,70,60247.417001
-2.225503,70,60261.764001
1.299162,70,60271.820503
-1.092132,70,60286.716002
-0.549506,70,60296.588001
-1.433167,70,60310.174502
-0.178626,70,60319.585002
-1.662354,70,60332.403502
-2.473293,70,60343.994002
-2.44878,70,60358.807502
-3.6382,70,60373.993
-5.795326,66,60383.199502
-2.524746,70,60397.253002
-0.658113,70,60407.184501
0.165333,70,60422.342502
-1.152556,70,60434.4585
1.469838,70,60449.777001
-4.208124,70,60460.559999
-5.773825,64,60474.310001
1.609524,70,60484.505502
-3.871562,70,60499.328002
-1.017357,70,60509.710503
-7.149284,70,60522.746003
0.086402,70,60536.193001
-5.479502,58,60544.705502
0.423138,70,60559.163501
-5.175291,58,60567.282503
-5.167908,56,60575.273503
0.52923,70,60587.9915
0.965931,70,60603.387003
-1.664885,70,60614.016
0.79306,70,60628.885503
-0.235218,70,60639.299003
-6.656434,59,60651.906502
-6.727281,59,60661.463003
-5.78818,58,60673.548
0.962291,70,60683.913002
-1.572982,70,60698.866003
-4.947262,70,60708.773502
-5.404532,70,60722.636001
-0.880075,70,60732.603002
-6.107328,56,60744.150501
1.561951,70,60754.968501
1.241014,70,60768.325501
-3.175047,70,60780.7765
0.404751,70,60795.458501
-0.149621,70,60806.657001
0.246405,70,60821.006501
-1.921379,70,60835.187003
-4.072727,70,60845.682501
-7.106376,66,60858.692502
-1.011838,70,60869.156501
-3.804116,70,60884.426003
0.015311,70,60896.976
-2.253466,65,60910.901503
1.319421,70,60920.697002
-3.709411,70,60936.313003
-4.739674,70,60947.843003
0.590537,70,60962.216002
-6.658916,61,60970.719501
-4.33235,70,60985.306501
-5.167164,60,60993.347503
0.258721,70,61009.037001
0.882396,70,61025.903502
0.071248,70,61037.103501
1.257315,70,61051.057003
-2.703176,70,61060.646001
-0.555671,70,61074.664001
-0.02074,70,61084.272003
-2.32826,70,61097.643002
-0.884449,70,61109.294003
-1.058397,70,61124.336003
-0.734018,70,61134.769001
-1.889464,70,61148.162999
1.019433,70,61162.465503
-3.853244,70,61173.450501
-4.445999,70,61187.431
-6.412978,68,61196.629002
-4.154238,70,61211.604502
-4.837101,65,61220.278502
0.945903,70,61233.026503
1.454478,70,61243.342503
1.123455,70,61258.256503
-1.478544,70,61267.967503
-5.089555,58,61278.900001
1.608095,70,61289.049502
-4.492345,70,61303.498002
1.51345,70,61316.547502
0.731214,70,61327.739001
1.526319,70,61340.930503
1.522259,70,61351.776003
1.444353,70,61365.688499
-1.449193,70,61376.040003
-4.1077,55,61388.465503
-1.55784,70,61398.538002
-5.444608,57,61409.855003
-2.586036,68,61419.407502
-1.050545,70,61433.043503
1.386957,70,61443.8455
-4.902447,56,61455.383002
0.034044,70,61465.666503
0.235766,70,61480.576002
1.486909,70,61491.007502
-5.556672,70,61505.282502
-7.421715,70,61515.035001
-5.31707,61,61528.123502
-5.857407,70,61539.495503
1.125397,70,61554.555001
0.919171,70,61569.952002
-2.747891,70,61580.001502
-6.771198,70,61594.464003
-1.114097,70,61606.620503
-3.760644,70,61622.196502
-0.749447,70,61632.498002
-5.256422,57,61645.667002
1.533123,70,61655.900003
-4.633874,54,61667.106002
0.850989,70,61678.011002
-4.645583,70,61692.271502
-5.39661,70,61702.429003
1.207584,70,61717.107502
-1.046956,70,61727.44
1.205955,70,61742.6585
0.951336,70,61757.154001
-0.732141,70,61766.958003
-0.324652,70,61782.088501
1.466933,70,61793.294503
-0.286039,70,61807.227502
-1.200802,70,61816.519502
-5.021136,59,61830.466002
-3.46634,70,61840.266502
