#{"t_start": 1628791281.968997, "env_id": 0}
r,l,t
-13.743914,70,49518.849774
-3.437297,70,49535.005917
-2.335415,70,49547.19662
0.116048,70,49564.609544
-12.499474,70,49576.044506
-14.821816,70,49592.543325
-2.189238,70,49604.895461
0.412463,70,49620.338761
-15.005827,70,49632.587173
-4.260406,70,49648.784635
-0.091181,70,49665.550518
0.168959,70,49677.004764
-2.545132,70,49692.874609
-11.457198,70,49704.401386
-6.974709,70,49719.918736
-6.154651,70,49732.397058
0.855624,70,49748.80214
-1.431102,70,49760.93117
-1.634268,70,49777.359802
-7.233327,70,49790.865528
0.249542,70,49808.525109
-1.926217,70,49823.679389
-2.785885,70,49836.302855
-0.875588,70,49853.797771
-0.72602,70,49865.994929
-15.920379,70,49881.71173
0.405878,70,49893.259931
0.078021,70,49909.015971
-10.215862,70,49921.316133
0.487506,70,49937.072873
-4.76157,70,49950.963064
-3.601134,70,49966.852468
-0.139023,70,49983.568951
-0.871278,70,49996.128922
-5.369569,70,50012.767121
-10.234531,70,50024.847776
-0.190693,70,50040.291613
0.304614,70,50051.898258
-16.068159,70,50068.23539
-11.318855,70,50081.129549
0.822094,70,50097.651525
-6.577632,70,50109.308785
-18.017933,70,50124.876019
-2.494048,70,50142.635608
-1.733739,70,50154.183695
-2.097299,70,50169.337724
-0.974413,70,50181.71861
-11.391977,70,50198.792608
-18.619942,70,50211.128394
0.195885,70,50226.908109
-17.928039,70,50238.807499
-4.987414,70,50254.960879
-12.664906,70,50267.217753
-2.208511,70,50282.596163
-0.373039,70,50299.092234
-17.610844,70,50311.467592
-4.174794,70,50327.267985
0.666983,70,50339.228939
-2.594156,70,50355.392955
-1.39525,70,50367.199603
-3.367015,70,50383.660967
-4.363828,70,50395.265623
-7.675429,70,50412.079582
-13.58312,70,50423.658618
-15.323794,70,50439.368361
-0.813552,70,50456.199526
0.548496,70,50467.868607
-6.792827,70,50485.399188
0.438777,70,50496.205384
-2.682501,70,50511.82392
-10.415507,70,50524.1745
-5.3661,70,50540.321584
-11.392284,70,50553.061936
-4.104317,70,50570.083411
-0.173573,70,50585.319533
-15.934058,70,50596.715323
0.472019,70,50612.984557
-3.422526,70,50623.938784
-9.896739,70,50640.27463
-0.057838,70,50651.987543
-1.607617,70,50668.713319
-4.913981,70,50679.667059
0.238312,70,50696.428887
-2.783174,70,50707.765594
-0.767668,70,50722.815627
-7.200741,70,50738.366428
-7.885779,70,50751.38521
-5.012572,70,50766.858343
0.396305,70,50778.512525
-11.899274,70,50794.801209
-14.788346,70,50807.860526
-0.716228,70,50823.253
0.242509,70,50835.373174
-7.78429,70,50851.209702
-4.125219,70,50862.3058
-12.268078,70,50879.178896
-0.243906,70,50893.866743
-11.983241,70,50905.957091
-1.904891,70,50922.165809
0.627825,70,50934.130571
-1.308348,70,50950.78514
0.094696,70,50962.565248
-1.803974,70,50978.625738
-11.994023,70,50991.322222
-2.65158,70,51006.630578
-5.520547,70,51019.84793
-11.327715,70,51034.785248
-0.780562,70,51050.661751
-2.007892,70,51063.06447
-11.9115,70,51079.184342
-10.784612,70,51091.205546
-7.068464,70,51106.756586
-12.416703,70,51119.057281
-12.752936,70,51137.223938
-16.070326,70,51149.42644
-12.780391,70,51166.849561
-10.455419,70,51178.305772
-1.785808,70,51194.37339
-0.380905,70,51210.555849
-22.294831,69,51223.08907
0.334733,70,51242.177394
0.519057,70,51257.071499
-5.198804,70,51274.004754
-2.932157,70,51284.426524
-2.266689,70,51300.167136
1.050929,70,51311.91072
-3.271147,70,51327.785661
-10.819947,70,51338.973052
-21.455685,70,51355.026485
0.684366,70,51370.519391
-5.843841,70,51381.156297
-11.939254,70,51396.500032
-7.630559,70,51409.152159
-1.709736,70,51425.338198
-9.797187,70,51437.18103
-5.285004,70,51453.674919
-12.108085,70,51464.640396
0.486693,70,51479.917072
1.159809,70,51495.306242
-10.97768,70,51507.154875
0.103416,70,51522.987592
-12.0503,70,51535.421066
0.162151,70,51552.155647
-0.633293,70,51563.055742
-0.511482,70,51579.311297
-5.767237,70,51591.364528
-15.212309,70,51607.794595
-0.929169,70,51619.76408
-14.491113,70,51636.201433
-12.830231,70,51652.811905
-10.307048,70,51666.084068
-4.158097,70,51681.864824
-5.512735,70,51693.884501
-2.903756,70,51710.017694
-2.721632,70,51721.999283
-8.829441,70,51738.321574
-13.457006,70,51749.373819
-9.063254,70,51764.764794
-18.626838,69,51776.989892
-2.549634,70,51792.887203
-2.060408,70,51809.359072
0.317017,70,51820.883894
-8.914102,70,51838.101497
-0.257528,70,51850.410522
-2.366602,70,51866.544335
-9.579061,70,51878.75352
-4.159922,70,51895.394147
-1.467011,70,51907.854506
-3.07645,70,51923.370136
-0.963984,70,51934.802902
-0.22755,70,51950.919831
-15.888156,70,51966.975562
-1.661333,70,51979.755773
-2.730641,70,51996.929161
-0.25623,70,52009.400959
-4.537166,70,52026.373921
-1.839572,70,52038.122689
-1.568395,70,52054.228932
-0.363575,70,52066.255901
-4.358733,70,52082.507212
-1.606801,70,52094.922677
0.822358,70,52110.424245
0.82488,70,52127.134053
-10.119993,70,52139.160049
-4.704837,70,52156.673049
-6.177664,70,52169.000715
-2.896102,70,52185.731855
-10.168513,70,52198.535339
-2.885001,70,52214.49605
-5.660568,70,52227.568793
-12.155615,70,52244.11698
-3.491964,70,52256.227751
-9.214896,70,52272.864289
-7.587158,70,52289.936174
