#{"t_start": 1628790993.2719977, "env_id": 0}
r,l,t
-3.199925,70,55438.594499
-4.253085,70,55453.0125
-5.450929,57,55462.087497
-4.942371,70,55476.254499
0.786006,70,55485.786999
-3.892871,70,55500.4375
1.002167,70,55511.216
-1.590484,70,55526.329999
-0.25407,70,55537.788997
1.509683,70,55552.397001
-0.089053,70,55563.244499
1.315379,70,55577.731499
-1.638421,67,55587.165999
-4.799472,69,55603.663499
-0.392656,70,55619.496
-6.443052,58,55628.731998
-7.950487,62,55642.666
-7.739895,63,55652.811998
0.061196,70,55668.268499
0.435366,70,55679.487999
1.32996,70,55692.298001
-0.899967,70,55703.4785
-7.511572,70,55717.552001
-0.504377,70,55727.991999
0.159778,70,55742.188999
0.384569,70,55753.472499
-1.493223,70,55766.9935
0.821096,70,55777.737497
0.392778,70,55792.145998
0.915906,70,55807.656
0.361788,70,55817.578499
-4.378209,64,55830.640498
0.433864,70,55840.176
0.251545,70,55854.752
0.866479,70,55866.9735
0.724833,70,55881.719999
0.580731,70,55892.820498
-0.605406,70,55907.823499
0.403548,70,55919.288997
-0.819065,70,55933.417997
-0.326667,70,55948.815999
1.016754,70,55958.534001
1.067677,70,55972.792
0.942334,70,55983.894999
0.747261,70,55998.458999
-0.203747,70,56010.565498
-1.257652,70,56025.844999
-4.300231,70,56038.714497
0.669666,70,56055.191998
-1.688589,68,56065.408499
-3.589302,70,56080.024499
0.235601,70,56095.960999
-5.871052,65,56103.998
-0.149018,70,56118.4015
-1.935105,70,56129.872
0.798093,70,56144.638498
-1.427512,70,56155.656499
-3.090093,70,56169.273499
-7.505259,70,56181.361001
-6.854888,70,56197.586499
0.819256,70,56207.514999
-5.140929,70,56221.717499
-2.858122,70,56235.379999
-5.638778,63,56242.908499
-5.039605,70,56257.058
-5.602441,64,56267.2975
-0.320255,70,56284.114999
-7.639573,67,56293.678997
-3.74259,70,56307.6165
-7.240843,67,56318.749499
-8.062617,63,56331.068
1.249236,70,56342.1045
-4.57537,70,56356.908499
0.243075,70,56367.2255
-5.372087,57,56380.2185
0.942281,70,56390.150499
-0.281498,70,56405.983499
-0.840453,70,56416.146999
0.026017,70,56432.236
-4.454518,70,56442.99
0.630219,70,56457.4995
-4.429927,70,56472.851499
-0.387233,70,56483.650998
-3.95505,70,56498.253499
-1.434778,70,56510.255499
-4.928558,58,56521.893499
-0.032082,70,56533.536999
-4.259691,70,56548.014
-0.180686,70,56558.680497
-4.236903,70,56576.0575
0.473838,70,56587.476998
-4.910361,69,56603.365499
-4.597022,55,56612.358499
0.234427,70,56628.740998
-1.819393,70,56639.161999
-1.064508,70,56655.8955
-0.480039,70,56669.800999
-6.198636,64,56681.4625
-2.906284,70,56696.158997
-5.550977,70,56709.191499
-5.923024,70,56725.269999
1.445828,70,56737.338999
0.618839,70,56752.53
-1.50852,70,56762.432997
-1.232845,70,56777.893498
-4.861921,58,56788.5715
-1.045619,70,56804.599
-1.686902,70,56815.490997
