#{"t_start": 1628966496.4783525, "env_id": 0}
r,l,t
-39.714154,40,27.894591
-42.653664,40,33.581553
-30.872722,40,39.222786
-24.029285,40,49.01979
-39.913904,40,54.707253
-43.397954,40,60.92337
-31.201746,40,71.186459
-44.998228,40,76.677091
-26.987721,40,82.417917
-19.830414,40,92.104953
-45.005636,40,97.657703
-26.251399,40,103.105068
-27.008932,40,113.181284
-33.924257,40,118.567182
-43.111678,40,124.301896
-40.468922,40,129.623704
-38.071778,40,139.622339
-28.682623,40,144.734963
-32.852099,40,150.386077
-38.463081,40,159.898367
-38.333253,40,165.572186
-40.492144,40,171.070851
-19.234601,40,180.841715
-34.349171,40,186.261854
-18.384393,40,191.893403
-27.806683,40,202.023145
-23.148004,40,208.150616
-21.607058,40,213.652006
-20.182785,40,223.119649
-32.00149,40,228.884629
-38.254889,40,234.346156
-32.259798,40,240.083548
-38.905569,40,249.946547
-28.351205,40,255.56584
-27.30017,40,260.968876
-18.264209,40,270.72805
-38.265604,40,276.425531
-13.934068,40,282.046561
-34.451546,40,291.858491
-24.179988,40,297.518369
-24.88079,40,303.241368
-12.499972,40,313.940221
-27.025339,40,319.844375
-24.218757,40,325.699442
-16.877029,40,336.335484
-24.834973,40,342.340816
-18.086433,40,347.965089
-15.320242,40,354.515672
-30.219571,40,364.515707
-13.624518,40,369.740322
-31.818619,40,376.519505
-13.253836,40,386.044026
-21.061053,40,391.856653
-13.41674,40,397.824904
-30.689878,40,407.759272
-23.554159,40,413.685555
-13.135233,40,419.245645
-15.418053,40,428.903389
-13.875779,40,435.197541
-35.123469,40,440.834845
-14.794821,40,450.835248
-26.035347,40,456.51947
-27.541988,40,462.20059
-32.654218,40,467.850226
-23.224586,40,477.793839
-28.333602,40,483.538012
-17.485606,40,489.033029
-25.933674,40,499.2167
-18.288051,40,504.65637
-29.318474,40,510.116398
-11.027462,40,519.975773
-12.687265,40,526.176792
-19.018573,40,531.773236
-20.041206,40,541.902631
-23.070882,40,547.351805
-16.915873,40,552.803789
-12.402012,40,562.547318
-16.177676,40,567.938303
-13.958896,40,573.300436
-27.577739,40,579.172803
-11.774967,40,589.026124
-16.59305,40,594.775773
-22.187173,40,600.38239
-13.092519,40,610.752195
-13.645054,40,616.729972
-17.939318,40,622.660904
-16.094003,40,632.799042
-11.577914,40,638.214591
-19.276049,40,643.785867
-23.753188,40,653.534901
-25.648981,40,658.948213
-14.668992,40,664.572897
-31.859013,40,674.39776
-20.248115,40,680.027148
-18.471851,40,685.614313
-9.167895,40,690.985337
-15.393532,40,701.652809
-16.14326,40,707.239631
-29.27631,40,712.570335
-21.263093,40,722.316985
-22.460863,40,728.28855
-18.393363,40,733.990703
-15.080857,40,743.670137
-19.993137,40,749.258508
-20.288434,40,755.217363
-8.073784,40,765.085621
-25.338879,40,770.267097
-12.273069,40,775.902714
-11.089508,40,786.177551
-10.315627,40,792.531727
-12.783402,40,798.131748
-11.319413,40,803.845254
-7.48893,40,813.766052
-6.659393,40,819.364782
-12.876772,40,825.423808
-17.832916,40,835.052504
-10.392139,40,840.750255
-7.49342,40,846.717579
-7.429887,40,856.458669
-12.674068,40,862.164524
-8.724224,40,868.005348
-9.34088,40,878.155814
-11.22995,40,884.295783
-10.886324,40,889.85217
-7.949824,40,900.233371
-6.848649,40,905.874473
-8.390063,40,911.886473
-10.144355,40,917.702315
-10.453387,40,927.833601
-7.069085,40,933.597546
-7.199793,40,940.240531
-6.238717,40,950.205916
-10.444785,40,956.03816
-11.113073,40,961.621893
-9.366959,40,971.77525
-6.743814,40,977.890856
-9.233737,40,983.647218
-9.491774,40,993.846553
-4.496474,40,999.300786
-7.096242,40,1005.259367
-8.253388,40,1015.183807
-6.239328,40,1021.130714
-8.309078,40,1026.712645
-10.147073,40,1032.072842
-8.457949,40,1041.743301
-19.163377,40,1047.341977
-8.403417,40,1053.065115
-9.409664,40,1063.827664
-5.514104,40,1069.178585
-8.250373,40,1074.789649
-2.931037,40,1084.569353
-13.716432,40,1090.094222
-8.744075,40,1095.935311
-7.472291,40,1105.625124
-4.437269,40,1111.359103
-7.147815,40,1116.79511
-6.095888,40,1127.1194
-10.817554,40,1132.547696
-3.991489,40,1138.399879
-2.561877,40,1144.068808
-2.767089,40,1153.77961
-8.419018,40,1159.519587
-6.706765,40,1165.170231
-4.40299,40,1175.097839
-7.244751,40,1181.116817
-9.48809,40,1186.582207
-6.452794,40,1196.366218
-4.037044,40,1201.991539
-10.484863,40,1208.090813
-4.124394,40,1218.244624
-3.469533,40,1223.966175
-8.820804,40,1229.519531
-3.812132,40,1239.604648
-8.514571,40,1245.675843
-7.516848,40,1251.363567
