#{"t_start": 1628790993.0239952, "env_id": 0}
r,l,t
-1.178963,70,55438.785502
0.628014,70,55453.259003
0.570838,70,55463.894002
0.02707,70,55478.384501
-6.324248,57,55486.010002
-3.373761,70,55500.6775
-1.356369,70,55511.459002
1.15962,70,55526.600501
-5.738145,59,55536.7145
-0.353365,70,55551.160001
0.665636,70,55561.722
-3.643386,70,55576.339502
0.849234,70,55586.367502
-3.974854,70,55602.773502
-4.547059,56,55613.048002
-0.739104,70,55627.768501
-7.582648,68,55638.681502
-2.855017,70,55653.600001
-3.713069,70,55668.986503
-0.061768,70,55680.275
0.82261,70,55693.057002
-0.227102,70,55704.292
0.247542,70,55718.309502
-0.44348,70,55728.769002
-1.17836,70,55743.123001
-7.016394,69,55754.107502
0.718717,70,55767.697
-0.220766,70,55778.337002
-3.75667,70,55792.787002
-0.185852,70,55808.35
-0.099011,70,55818.254001
-3.437954,70,55832.405002
-5.483366,64,55840.8325
0.976453,70,55855.425003
-0.369307,70,55867.653003
-3.687078,70,55882.312501
1.0871,70,55893.393
-6.016758,53,55905.212502
-2.452671,70,55917.739002
0.511454,70,55931.0155
-0.907374,70,55942.222503
-1.214567,70,55956.641001
0.790693,70,55971.528001
-2.838502,70,55982.429002
-3.803408,70,55996.860502
0.480538,70,56008.8915
-4.881414,57,56022.302503
-3.728637,70,56034.874503
-0.812595,70,56050.419503
0.952715,70,56062.8035
-1.912135,70,56076.470502
-1.347955,70,56087.829002
-0.16094,70,56101.461503
-5.584615,70,56112.301502
-4.438321,70,56127.493504
-0.144224,70,56141.673001
0.392439,70,56152.756001
0.95157,70,56167.259001
-4.303353,70,56177.698003
-3.024339,65,56192.764503
0.331174,70,56204.6845
-0.294231,70,56218.6165
-6.165518,58,56226.440502
-2.055678,70,56239.330001
0.18473,70,56249.728003
0.245733,70,56263.309503
1.087284,70,56276.2325
1.067244,70,56290.880501
-1.080004,70,56301.754003
-5.795978,70,56316.120501
0.958673,70,56330.001503
-7.068806,60,56339.107502
1.062892,70,56353.771001
-2.301983,67,56364.017002
-5.954189,70,56379.328002
-7.883482,69,56388.989501
0.436606,70,56404.814503
-0.285486,70,56415.092001
-0.521049,70,56431.027502
0.672302,70,56441.516501
0.234916,70,56455.646002
-0.113949,70,56467.203
-1.893693,70,56482.431501
-5.56282,69,56496.536001
-0.804483,70,56508.981002
-0.444957,70,56521.922503
0.859612,70,56533.677503
0.920415,70,56548.140502
1.368536,70,56558.801003
-0.679252,70,56576.133002
1.239028,70,56587.506503
-2.188499,67,56603.127503
1.15622,70,56614.834001
-4.05112,70,56630.594
-0.139042,70,56644.883003
-5.869034,57,56655.892002
-0.087331,70,56669.864002
-2.438941,70,56682.394503
-5.21607,60,56695.309502
-5.556944,70,56708.182501
-6.481702,70,56724.5025
-7.710188,66,56736.028502
-2.101458,70,56750.611502
-0.65449,70,56760.674502
0.515898,70,56776.827502
0.536527,70,56789.548502
-4.130549,70,56805.345502
-1.983676,70,56816.215499
-4.13404,70,56833.093004
-0.855064,70,56849.217502
0.146865,70,56860.040003
-5.409611,57,56871.995
-4.045442,70,56884.888001
-0.564947,70,56899.307003
1.321337,70,56911.262502
-0.68979,70,56924.164002
0.75202,70,56938.813501
-0.278655,70,56955.448499
-8.313245,70,56967.217502
-6.751495,58,56982.334001
-1.6144,70,56994.578502
0.033158,70,57009.315501
-7.292803,59,57017.264
0.428127,70,57032.746502
0.119076,70,57043.0195
-2.533445,65,57055.986003
-4.022697,70,57073.6775
-2.731437,70,57084.135002
-1.139975,70,57101.423
-4.553868,70,57113.68
0.101032,70,57129.026002
0.166902,70,57140.331503
-0.345413,70,57155.079502
-7.627497,64,57163.4505
-3.019052,70,57178.164503
1.130437,70,57190.165
-5.871783,62,57202.161501
-5.767672,59,57212.245
-6.362318,66,57227.698503
-4.839332,70,57238.908502
0.712515,70,57254.193002
-1.162616,70,57269.5065
1.119178,70,57281.341
-3.766406,70,57297.092001
-4.158759,70,57308.724503
-6.702494,70,57321.489002
-6.853283,65,57332.058003
1.126739,70,57347.073003
-0.345943,70,57359.5325
-4.299808,70,57374.612501
-6.202483,64,57383.875502
-1.283569,70,57399.714503
-6.590408,70,57411.390501
-4.222832,70,57425.296002
-4.120709,70,57442.325001
-0.557432,70,57453.752499
-2.217476,70,57471.321501
1.134728,70,57481.286
-0.114863,70,57497.632001
-5.421753,70,57507.609
-2.813027,66,57522.998503
0.866223,70,57536.263502
1.170405,70,57551.421502
-3.630026,70,57564.789001
-7.399849,61,57579.006999
-4.363545,70,57590.9685
0.127725,70,57605.935002
0.146605,70,57621.059502
-6.269951,66,57633.4175
-3.538038,70,57649.927501
0.9406,70,57661.229
-4.960863,70,57675.889001
1.645232,70,57688.890502
-5.156981,70,57703.414999
-0.026385,70,57714.8575
-2.437761,70,57727.164003
-6.566873,61,57736.6685
-0.255461,70,57753.256501
-4.600129,70,57765.368
-5.480346,70,57781.294002
-6.024617,57,57790.709502
-9.042281,70,57804.816
0.296039,70,57821.173001
0.812841,70,57831.996503
-1.046383,70,57846.659002
-2.004507,70,57855.723
-1.188488,70,57871.402003
-4.522701,63,57880.029502
0.483507,70,57893.614001
0.517504,70,57905.9565
1.572763,70,57920.932503
-5.492603,70,57931.161
-0.56279,70,57946.189002
-3.256951,70,57960.548002
1.233607,70,57973.056501
0.596967,70,57987.491002
0.266324,70,57998.204
-0.219451,70,58012.779001
-0.992053,70,58022.896503
-1.476257,70,58037.417502
-4.553587,70,58049.169501
-5.922636,65,58062.703002
-3.568197,70,58074.501002
-2.485554,70,58088.218002
-0.143858,70,58099.168501
-1.296586,70,58114.124501
0.329259,70,58129.164
-4.291001,70,58139.412502
-2.667131,68,58152.916001
-0.003558,70,58163.231002
0.757641,70,58176.9935
-3.380843,70,58186.738002
1.056639,70,58202.665502
-3.76577,70,58213.157002
-6.269537,70,58227.684003
0.233195,70,58239.078002
-1.035309,70,58252.973
-3.468598,70,58267.463501
0.859425,70,58278.415503
-3.857019,70,58292.376001
0.456766,70,58303.624
-1.507535,70,58317.238503
-0.669845,70,58327.117002
-0.318767,70,58342.882002
1.078404,70,58353.841501
1.192005,70,58367.942501
-0.078695,70,58381.878001
-3.732562,70,58392.530001
-0.99102,70,58406.783
1.083028,70,58417.886002
1.190101,70,58431.845
-2.970897,70,58442.713002
0.565263,70,58458.066501
-5.314075,70,58469.091501
-0.589263,70,58485.948499
-3.948523,70,58496.804503
-5.938792,57,58509.718502
0.291256,70,58522.214002
0.911229,70,58537.003
1.729057,70,58550.567502
-6.622717,65,58560.013001
0.408749,70,58575.504502
1.298214,70,58586.226502
0.684913,70,58602.066502
0.419933,70,58612.272501
-3.825031,70,58627.336502
0.248351,70,58637.4325
-0.111726,70,58653.107002
0.859564,70,58662.400502
0.606417,70,58677.343502
-0.947416,70,58687.480502
-4.180629,70,58701.252502
-0.863566,70,58715.271501
-1.244467,70,58723.920504
-2.141048,70,58738.0035
-5.476017,70,58748.437
-7.163255,70,58762.134502
-3.419782,70,58774.133502
-5.009911,65,58788.201002
1.249025,70,58799.120001
0.868828,70,58814.504003
1.365698,70,58824.3305
0.203145,70,58838.761003
1.008065,70,58853.500502
-0.851149,70,58863.847502
-3.334322,70,58878.515
-6.928327,64,58887.413503
1.085425,70,58902.683501
0.690801,70,58913.797501
-0.434929,70,58926.563501
-1.573926,70,58937.4905
-5.299199,56,58950.440502
-1.742882,70,58960.100503
-5.026566,70,58974.997001
-5.67141,56,58982.439001
1.006258,70,58995.999501
-3.970399,70,59006.547502
0.606578,70,59021.258501
1.086304,70,59030.843502
-3.643253,70,59044.398502
-0.181331,70,59058.484503
-3.328744,70,59068.127002
-2.971237,70,59081.820502
1.036357,70,59092.046002
-3.093484,70,59106.325503
-0.479347,70,59116.788502
-0.182104,70,59131.779503
0.364253,70,59141.484003
-4.322253,70,59157.135003
-6.733904,57,59166.185002
-0.727717,70,59181.136001
-5.607475,56,59188.784002
-2.175881,66,59203.952001
-1.303622,70,59215.126002
1.225113,70,59230.453
-7.067582,68,59245.472502
-0.696756,70,59254.508999
-3.175449,70,59267.763003
-1.089949,70,59278.999503
-0.892284,70,59293.505502
-2.773693,70,59303.960502
-3.385986,70,59317.124503
-3.429725,70,59328.234502
0.734377,70,59341.347002
-5.638309,58,59348.450503
0.160788,70,59361.985
-4.370656,67,59371.996503
0.570661,70,59387.177502
0.490852,70,59401.276504
1.291346,70,59411.389002
-2.853184,63,59424.320002
-4.142179,70,59434.781001
-6.670345,65,59448.361501
-5.803533,63,59457.511002
-0.635401,70,59471.8655
-6.001396,63,59480.602001
-6.520543,63,59493.031002
-1.482534,70,59502.776002
1.059431,70,59517.861002
0.530884,70,59528.774502
0.829963,70,59542.913
-1.493656,70,59553.048002
-5.177578,66,59565.982502
1.472447,70,59576.325503
-2.182237,70,59589.785
-0.944879,70,59603.731502
-3.357504,70,59613.635501
-4.437255,70,59627.864003
-0.558085,70,59637.251502
1.395162,70,59651.592501
-5.747177,63,59660.098003
-5.091126,61,59673.207502
-3.778792,70,59683.726
0.175378,70,59697.268502
-7.276453,70,59706.370002
1.462538,70,59721.837503
0.349998,70,59732.525002
-5.463794,60,59745.062002
-1.074809,70,59756.071002
-2.246635,68,59769.7315
-0.64078,70,59783.273002
-6.961292,70,59792.204002
-0.828805,70,59806.907
-5.848156,64,59816.650001
1.650474,70,59830.129001
1.148693,70,59840.709
-2.072952,70,59853.107502
-5.824575,65,59863.5815
-6.279417,63,59877.2865
-4.893268,59,59885.080001
-3.033406,70,59899.579003
-5.228478,69,59910.305003
1.010256,70,59924.262502
-0.957981,70,59935.4435
-5.687003,68,59948.585002
-3.327954,70,59959.043002
-0.806949,70,59972.423501
-2.302727,70,59987.061002
0.484937,70,59997.301502
1.060739,70,60012.525002
-0.46865,70,60023.586001
-3.504676,70,60037.173003
-3.781331,70,60049.111001
0.161429,70,60062.925001
-6.951386,67,60072.0355
-3.805486,70,60085.168502
1.838808,70,60096.558503
0.561803,70,60111.099502
0.052852,70,60125.585503
-3.570985,70,60135.400503
-0.170274,70,60150.311502
-0.668413,70,60160.904002
-3.731756,70,60175.109001
1.299065,70,60185.509001
-1.379019,70,60200.341503
0.685187,70,60211.282001
1.504972,70,60226.016001
1.398444,70,60234.7485
-1.126319,70,60247.637
0.957308,70,60261.954501
-4.756447,64,60270.8745
-3.972903,70,60286.032
0.073681,70,60295.812503
1.352108,70,60309.742
-7.54827,70,60318.991502
-4.524948,70,60331.9285
-4.40907,70,60343.25
1.546698,70,60358.274501
-5.203755,70,60369.618003
-3.569042,70,60383.167001
-5.496701,70,60397.058002
-4.253031,62,60405.693002
0.737567,70,60420.606
0.19909,70,60432.690501
0.342031,70,60448.429001
0.072188,70,60459.1575
-5.972043,56,60471.289001
-1.82178,70,60482.842
-6.229993,60,60495.041001
-4.64293,56,60504.024002
0.907038,70,60516.974502
