#{"t_start": 1628582271.879227, "env_id": 0}
r,l,t
-0.395763,70,48005.93084
4.465743,70,48021.435852
3.692016,70,48032.685373
4.352428,70,48047.620924
3.959785,70,48057.681757
1.483555,70,48073.844989
-2.676382,70,48084.766259
4.512337,70,48100.249612
4.287146,70,48111.795012
3.834682,70,48127.072113
3.494389,70,48142.170756
3.323862,70,48152.747247
2.958322,70,48168.487617
-1.266605,70,48179.190216
3.291769,70,48194.548439
3.031576,70,48205.672942
3.253382,70,48221.272884
-6.176795,67,48231.866042
4.085188,70,48247.641776
2.607359,70,48259.159316
5.007122,70,48274.749449
1.680032,70,48290.520117
1.219484,70,48302.535303
2.241546,70,48317.593988
3.855958,70,48327.695763
3.041136,70,48343.272369
-0.433417,70,48353.287398
3.16263,70,48369.949752
0.435443,70,48381.542043
-2.052249,70,48396.999286
0.045933,70,48409.154145
4.377403,70,48425.166132
2.396801,70,48439.952362
1.310529,70,48450.147872
3.994143,70,48465.851652
4.542413,70,48477.0803
2.192328,70,48494.115706
2.66405,70,48505.07689
4.673459,70,48521.286004
0.108378,70,48532.566805
-0.312648,70,48548.292444
4.956652,70,48559.735124
0.677108,70,48575.072953
1.010325,70,48590.881083
4.148721,70,48601.369262
3.339683,70,48616.061483
-3.109507,70,48627.169429
3.339436,70,48643.180716
4.611491,70,48653.659346
3.379306,70,48669.487499
-2.891109,70,48680.642241
-1.716012,70,48696.872949
1.520651,70,48707.794281
2.871782,70,48723.144963
-3.437033,70,48738.447792
4.301767,70,48749.304621
1.864048,70,48764.952322
2.637066,70,48776.279901
2.430444,70,48792.503668
2.180033,70,48803.534366
-2.506388,70,48820.088087
0.632101,70,48831.103163
2.467647,70,48846.570012
-4.66594,70,48857.741279
1.994899,70,48872.950324
-4.359486,70,48889.33131
-6.057371,70,48901.47849
1.820724,70,48916.398175
3.464925,70,48928.522793
3.286572,70,48944.528776
4.560724,70,48955.902252
-2.477229,70,48970.423723
1.505241,70,48981.079262
1.049924,70,48996.647685
1.814242,70,49007.834681
4.742913,70,49022.815548
2.005946,70,49038.782518
1.616975,70,49049.412757
-3.768525,70,49064.535647
3.544403,70,49075.593409
-5.599441,70,49090.275708
-4.497603,70,49101.353338
2.663206,70,49116.641511
1.325686,70,49127.436776
1.936916,70,49142.473038
4.132336,70,49156.978863
3.380541,70,49168.665916
-1.509201,70,49184.022326
4.571098,70,49196.256082
2.282599,70,49211.918225
4.304751,70,49223.542849
-5.018971,70,49239.494871
-1.852464,70,49250.790213
4.386344,70,49266.468056
-5.040007,69,49277.436194
2.896355,70,49293.090266
1.500924,70,49308.126468
4.713007,70,49319.202992
-3.586399,70,49335.005911
4.125185,70,49345.910528
4.497868,70,49361.601979
2.13597,70,49372.16983
1.387667,70,49386.872874
1.317987,70,49398.653586
3.821053,70,49412.88684
-0.395647,70,49423.234166
1.853821,70,49438.042235
1.406953,70,49453.679907
-1.537812,70,49465.068103
-0.298462,70,49479.583147
-6.347733,67,49489.367124
1.42987,70,49504.210746
3.934418,70,49514.334086
-0.7698,70,49530.575462
-2.636612,70,49541.184289
4.340284,70,49557.144355
1.9298,70,49567.987503
4.02041,70,49583.197486
2.666792,70,49597.781439
-0.457936,70,49608.40577
0.966048,70,49623.363815
1.035865,70,49633.855149
3.600211,70,49648.924451
-2.222606,70,49660.251036
4.506472,70,49675.615276
4.333011,70,49686.527974
-3.458298,61,49700.947684
3.931761,70,49712.165812
3.502678,70,49727.044639
2.460331,70,49737.278398
2.343339,70,49751.918735
1.843515,70,49767.064196
2.75606,70,49777.45312
1.27344,70,49792.979821
-1.017273,70,49803.643978
-1.029947,70,49818.882396
4.104443,70,49830.701361
-1.26029,70,49846.563604
4.766024,70,49856.515044
1.768857,70,49870.936714
3.552655,70,49880.73617
-3.971813,61,49895.505626
4.155969,70,49910.459886
4.033429,70,49921.053018
0.638829,70,49936.261954
2.481608,70,49946.323776
3.790814,70,49961.424486
-4.294584,68,49971.361321
-9.293991,70,49986.642343
4.442911,70,49997.313577
1.299172,70,50012.077967
4.656219,70,50023.248304
0.519652,70,50038.598955
-8.732235,70,50054.323606
2.001615,70,50064.681373
4.581219,70,50079.344335
4.270617,70,50090.531215
3.99105,70,50106.96862
4.553141,70,50117.671188
2.517314,70,50132.472908
3.805056,70,50143.503473
-6.32807,69,50158.02593
-0.097593,70,50168.572102
-5.127785,70,50183.841599
3.791225,70,50198.925713
4.367351,70,50209.784423
-1.128069,70,50224.741404
2.153147,70,50234.990787
4.6185,70,50249.379317
2.071303,70,50260.316252
1.899896,70,50275.024218
3.904658,70,50286.421894
-4.515371,70,50301.058854
-5.398838,70,50312.433261
2.00743,70,50328.000719
4.59592,70,50343.006676
1.456921,70,50354.223025
4.116565,70,50369.513518
4.136418,70,50380.35673
3.788874,70,50395.969993
0.352264,70,50407.078727
0.674015,70,50421.942876
-4.3574,70,50432.801669
1.544911,70,50447.730383
4.629667,70,50458.353745
4.440438,70,50474.449028
-0.336412,70,50489.08519
-1.437586,70,50500.948346
-1.049507,70,50517.069004
-0.68363,70,50528.115291
0.682636,70,50543.330868
-3.815761,70,50553.845773
2.640027,70,50570.118442
-0.045333,70,50580.883453
0.839966,70,50596.999682
1.400477,70,50608.436588
-5.160321,70,50624.097799
1.237118,70,50639.431722
1.70442,70,50650.868713
4.286175,70,50666.422314
-0.037537,70,50678.640583
4.543972,70,50694.882109
2.56502,70,50707.357301
4.788731,70,50723.345587
-6.623576,70,50734.532506
-4.881647,70,50749.632102
-0.726539,70,50761.287891
1.886689,70,50776.855285
3.210524,70,50791.986226
-3.192552,70,50802.829373
1.644736,70,50817.522657
2.08971,70,50828.763489
2.871304,70,50845.471538
1.793119,70,50856.455332
-3.284669,70,50872.787314
3.00709,70,50883.724143
4.558541,70,50900.093784
-1.48659,70,50910.665902
0.938263,70,50925.828205
0.707757,70,50941.866534
1.83837,70,50952.615964
0.304589,70,50969.234387
4.445762,70,50979.874553
4.803874,70,50995.254269
-1.587704,70,51006.836057
1.994818,70,51021.335747
3.374481,70,51033.30294
0.645747,70,51047.353472
4.580281,70,51063.227478
-6.376604,70,51073.849809
4.679862,70,51089.419179
-0.159621,70,51100.481074
4.49763,70,51115.668322
3.348982,70,51127.042726
4.378804,70,51142.865524
4.630641,70,51154.489024
4.857266,70,51170.088631
3.851381,70,51180.340082
-2.052333,70,51196.038943
-2.201661,70,51210.818994
0.726402,70,51221.505882
0.867964,70,51236.30969
4.037071,70,51246.75081
2.643031,70,51262.501398
1.855677,70,51273.335799
-5.718489,70,51289.310398
1.587739,70,51300.512975
-0.478703,70,51315.972948
4.573908,70,51327.472342
-7.325594,68,51342.180256
2.214788,70,51357.396805
4.63255,70,51369.255646
3.590463,70,51384.5124
-0.400209,70,51395.77738
4.674667,70,51411.000977
-0.389172,70,51422.693979
2.748353,70,51438.580087
-0.221559,64,51449.406667
2.622227,70,51464.886603
4.686723,70,51475.541169
-0.423937,70,51491.041
4.029507,70,51501.852787
2.565187,70,51517.810684
1.054923,70,51533.256965
0.623733,70,51544.928331
-4.893458,70,51560.981201
3.368411,70,51571.636796
-2.914401,70,51586.86236
-0.23166,70,51597.423186
4.372682,70,51613.28848
-4.382244,70,51624.537889
-0.017606,70,51639.62272
2.673239,70,51655.612888
3.344257,70,51666.689337
1.657231,70,51682.476304
-3.993883,70,51693.725698
0.573757,70,51710.559903
-1.203627,70,51721.881539
4.650699,70,51738.106571
3.351239,70,51749.393229
-0.601209,70,51764.500394
1.858796,70,51775.093512
3.889054,70,51790.974478
-2.937926,70,51806.574082
1.37249,70,51817.754039
3.507933,70,51832.947386
4.011783,70,51843.821656
2.173932,70,51859.216172
-0.603021,70,51870.630451
4.802527,70,51886.104032
4.971721,70,51897.258622
1.825452,70,51912.515392
4.79828,70,51923.967921
1.395894,70,51939.695806
2.801299,70,51955.488312
4.293457,70,51966.94071
3.972244,70,51982.461076
0.745719,70,51993.318846
2.420356,70,52008.964325
-4.94745,70,52020.056422
-7.71574,70,52035.843514
2.55584,70,52045.983441
4.621938,70,52062.445944
-1.874415,70,52073.960949
0.191051,70,52089.346399
-0.726167,70,52104.186575
0.542358,70,52114.654679
1.032998,70,52129.432259
4.08489,70,52140.924708
-1.602812,70,52156.138896
-1.482596,70,52168.419613
-0.191382,70,52183.388064
1.839297,70,52194.262386
-1.33925,70,52209.573754
-5.060136,66,52219.807472
-4.404192,70,52235.711998
-0.092077,70,52252.499144
-3.061825,70,52263.263091
-4.442832,70,52278.237588
-4.200653,70,52289.846341
4.227773,70,52304.726068
3.031198,70,52315.991147
2.339507,70,52330.880462
1.975176,70,52341.676708
4.483277,70,52357.416256
3.399172,70,52367.759254
2.446198,70,52384.016073
3.500043,70,52400.334393
1.606303,70,52411.099369
2.474302,70,52426.809393
2.88547,70,52437.547376
4.788825,70,52452.496015
-4.976674,70,52463.441539
0.676038,69,52479.30586
1.060637,70,52490.266975
2.2831,70,52506.049772
4.234821,70,52517.475518
