#{"t_start": 1628091951.7120728, "env_id": 0}
r,l,t
-0.780435,50,55389.5005
-4.234074,50,55397.5455
-0.452499,50,55407.8835
-20.035254,50,55415.669999
1.343307,50,55422.5615
-16.049445,50,55434.337
-0.661831,50,55443.5065
-2.175497,50,55453.3655
0.068438,50,55460.018
-10.413417,50,55467.351
-0.651495,50,55477.003
1.129675,50,55484.0745
-6.576569,50,55494.222999
-0.363038,50,55500.818
1.577395,50,55506.609001
1.62282,50,55516.1915
-1.329488,50,55523.5235
0.866315,50,55533.357
-15.040416,50,55540.2325
-18.58314,50,55546.137499
-3.710789,50,55555.208498
0.493991,50,55562.389999
0.728355,50,55567.4625
0.33117,50,55575.915499
-14.150719,50,55581.895
0.722512,50,55591.0875
-1.199772,50,55597.3485
-0.775664,50,55604.8475
1.352472,50,55613.711
-2.220449,50,55619.3075
-17.187149,50,55628.951499
1.29445,50,55635.6585
-10.452748,50,55641.879501
-3.180193,50,55653.6735
0.931107,50,55661.1595
1.441993,50,55670.3295
-12.765968,50,55677.06
-15.192236,50,55684.837001
1.326049,50,55694.3755
-9.982329,50,55701.27
-0.366902,50,55711.585
-5.226715,50,55718.2725
-18.708819,50,55725.095
-0.48657,50,55734.507
1.448995,50,55741.6345
-7.464949,50,55748.808
-4.836189,50,55757.3745
-0.866999,50,55763.474499
1.249435,50,55774.3565
-1.845283,50,55781.92
-1.406845,50,55788.625
-2.689245,50,55797.5
-2.011789,50,55803.426
0.1675,50,55813.4635
-18.929504,50,55819.877
-0.092865,50,55826.753
-18.509754,50,55835.790999
-3.170686,50,55841.5515
-2.280225,50,55851.3765
-16.918779,50,55858.906
-7.896639,50,55866.406999
-7.879887,50,55876.451
-1.100292,50,55883.011
-0.324449,50,55890.322
-11.996586,50,55901.449998
0.871006,50,55906.682
-3.728247,50,55917.183
-8.706074,50,55925.0645
-8.73686,50,55932.826
0.609738,50,55943.9435
-14.150165,50,55951.9245
-4.74832,50,55960.6965
0.533288,50,55967.505
-14.274121,50,55974.023
-18.03664,50,55985.089
-0.191777,50,55991.4175
-6.661939,50,56000.0585
-2.374438,50,56009.3135
-5.359532,50,56015.594501
-1.513266,50,56025.605
-19.418785,50,56033.4005
1.532517,50,56042.927001
-19.88546,50,56049.431001
-0.077894,50,56057.095001
-1.775656,50,56067.508
-15.025035,50,56073.168501
0.929347,50,56079.058499
-1.928048,50,56089.5555
-16.882952,50,56097.774
-5.748523,50,56108.017001
-13.917713,50,56115.788498
-0.728472,50,56121.663497
-1.597499,50,56131.873499
0.249533,50,56137.8445
0.213592,50,56146.703501
-16.085214,50,56153.7685
-6.270126,50,56160.685
-11.388677,50,56170.798497
-0.125282,50,56176.743001
-0.64869,50,56186.5245
-8.135493,50,56194.401999
-5.622531,50,56201.150998
-17.430433,50,56209.9435
-0.392271,50,56216.669
-2.888096,50,56226.388
0.398552,50,56232.609499
-16.09288,50,56239.309501
0.645544,50,56248.919
1.288061,50,56255.197
-9.013868,50,56262.3045
-3.182464,50,56271.6725
-17.24272,50,56279.2675
0.041797,50,56288.333
-17.168963,50,56295.37
-1.233138,50,56301.6165
-3.868613,50,56311.334499
-19.381754,50,56318.188999
-18.086146,50,56328.7435
-8.16342,50,56334.875
0.036051,50,56342.083
-0.473467,50,56351.371
-2.581793,50,56357.391999
-17.55971,50,56366.462
-17.687214,50,56373.7985
0.008833,50,56381.037001
-16.397746,50,56390.9555
-15.102048,50,56397.047501
0.654368,50,56403.074499
1.176189,50,56412.1485
-8.812512,50,56418.939
-1.411796,50,56427.954
1.536187,50,56433.6465
-0.826456,50,56439.667
-0.687917,50,56447.796
-18.016965,50,56453.8195
-8.601634,50,56462.6155
-10.0059,50,56468.6275
-9.760007,50,56474.7115
0.511401,50,56483.530499
-0.394959,50,56489.7885
-20.400762,50,56498.6575
-11.259689,50,56506.3225
-14.605444,50,56512.4515
-6.104895,50,56521.3055
-8.363302,50,56528.0585
-0.767689,50,56537.3125
-2.277149,50,56543.9395
0.763999,50,56549.544
-0.110429,50,56557.921
-0.731058,50,56563.6315
0.778591,50,56569.571
0.366248,50,56578.676
-15.961228,50,56585.235
1.338426,50,56594.0735
-14.837931,50,56599.934
-15.730788,50,56605.3615
-8.223836,50,56614.7165
1.817925,50,56620.499499
-0.531773,50,56629.639
-13.812594,50,56635.497
-15.225627,50,56641.3235
-17.133917,50,56649.5665
-0.120938,50,56656.025
-0.113917,50,56666.422
-16.368256,50,56672.1335
0.433122,50,56678.288
-15.089909,50,56687.724
-9.392548,50,56694.4095
0.451905,50,56703.587
-5.857594,50,56709.87
-3.487855,50,56715.4695
-15.947153,50,56725.3285
-0.503296,50,56731.397499
-0.014989,50,56737.561001
-17.42235,50,56745.926001
-5.419,50,56752.0495
-10.528689,50,56760.9825
0.713738,50,56766.329
-2.449154,50,56772.769
0.272043,50,56781.915
-8.250213,50,56788.039
-2.186108,50,56797.5
-0.467685,50,56803.0705
0.821979,50,56809.0325
-1.808941,50,56817.885999
-18.217718,50,56823.479998
-16.072688,50,56832.158499
-17.293025,50,56837.3
0.121079,50,56843.2385
-15.817781,50,56851.6835
-19.130494,50,56858.151501
-0.810426,50,56864.741
-1.521582,50,56873.8135
-0.952295,50,56879.751
-16.391653,50,56889.045499
-5.935196,50,56895.1745
-0.244445,50,56901.1945
-10.683855,50,56910.996
0.60011,50,56917.308
-3.315135,50,56926.1125
-3.134162,50,56932.11
-15.875288,50,56937.748
-12.938498,50,56946.824001
-7.208385,50,56953.095001
-16.160951,50,56961.3005
-11.349238,50,56967.986
-0.029649,50,56974.0865
0.702318,50,56982.677999
-0.256975,50,56988.463001
-0.753477,50,56996.8275
-7.896877,50,57003.521499
-0.379717,50,57010.341
-0.277475,50,57019.8985
-15.099139,50,57025.478001
0.136379,50,57031.266001
-16.691377,50,57040.014499
-1.182679,50,57045.9785
-6.513233,50,57055.540501
-14.192935,50,57061.879499
-0.469127,50,57068.249501
0.426837,50,57077.074499
-9.599444,50,57084.209999
-4.48447,50,57094.2465
0.407162,50,57100.968499
-1.584631,50,57107.656
-18.173703,50,57116.507501
-19.65452,50,57122.387499
-17.308823,50,57131.89
-19.220658,50,57138.613999
-17.431724,50,57144.5655
-15.319934,50,57154.467
-17.616411,50,57160.3665
-19.478397,50,57169.173
-15.08705,50,57176.336999
-15.078514,50,57182.706499
-17.793426,50,57191.728
-1.339192,50,57198.2305
-0.180389,50,57203.955
0.893828,50,57213.9465
-10.167032,50,57220.973
-2.604605,50,57230.106
1.280427,50,57236.043499
-0.962094,50,57241.908999
0.921907,50,57251.496499
0.963964,50,57258.3465
-3.246585,50,57267.9855
-12.4943,50,57273.366499
-1.124909,50,57280.222001
-14.411892,50,57288.895
-4.347313,50,57295.194
0.638933,50,57304.148001
-18.142344,50,57310.305
-10.102632,50,57316.7135
-7.037643,50,57326.0195
1.253375,50,57332.782
-12.554799,50,57338.951501
-14.911649,50,57348.1485
-14.650579,50,57354.19
0.51163,50,57363.3625
-10.684782,50,57369.1815
-2.901803,50,57374.8735
-17.332443,50,57384.7255
