#{"t_start": 1628582082.5421996, "env_id": 0}
r,l,t
4.171833,70,53035.1145
1.563991,70,53049.243
0.46236,70,53059.436999
3.201239,70,53073.0785
2.882643,70,53083.952
0.013546,70,53098.8795
1.787042,70,53108.908499
4.010985,70,53122.946
1.291017,70,53133.468
4.190473,70,53147.4865
-4.149926,64,53156.868498
-2.084741,70,53170.202497
-2.402806,70,53184.866999
-2.023561,70,53196.382499
-0.110617,70,53210.126
5.072745,70,53222.1195
-0.596461,70,53236.176498
3.15098,70,53245.7475
0.326246,70,53260.499497
4.184654,70,53270.723001
-3.908482,70,53284.327499
3.41143,70,53294.667998
0.171381,70,53309.279
3.410063,70,53322.707
1.46741,70,53333.402998
0.20549,70,53347.046499
3.699339,70,53357.645997
2.595229,70,53372.683997
-1.620208,70,53382.556999
-1.166754,70,53396.281999
4.06571,70,53406.223499
3.269216,70,53419.292499
5.192865,70,53429.7435
-0.774491,70,53443.9095
2.301708,70,53458.266
3.828454,70,53469.433
2.353658,70,53482.879499
4.023095,70,53492.593499
3.801057,70,53505.9845
3.57573,70,53514.285999
4.617711,70,53527.8115
3.462331,70,53537.472
0.052423,70,53552.585999
4.260878,70,53568.0925
1.056987,70,53578.3365
-1.439752,70,53591.7855
4.735962,70,53602.135
3.963757,70,53617.020999
1.668706,70,53627.034999
-0.008222,70,53641.846001
-4.432004,70,53652.4015
3.854773,70,53666.235
4.597843,70,53676.919
-2.227964,70,53691.071
4.490786,70,53706.3945
0.668431,70,53716.9185
4.118854,70,53730.8565
0.205919,70,53740.858999
4.342021,70,53754.460497
-0.569236,70,53765.097
1.925621,70,53778.556999
3.640565,70,53788.014999
-0.010361,70,53801.234
-0.094517,70,53811.635
0.982077,70,53827.235999
4.683992,70,53841.478498
1.448192,70,53852.213499
1.790651,70,53865.458998
3.794051,70,53876.6785
3.463392,70,53890.802
5.15578,70,53902.533999
1.003243,70,53916.419499
-0.587521,70,53927.281
0.205477,70,53941.351997
1.628912,70,53951.8395
-0.353491,70,53969.329499
3.994662,70,53986.230999
-0.952236,70,53997.993997
-0.023903,70,54012.1785
4.151189,70,54023.454999
4.332143,70,54036.887998
-1.005234,70,54047.7805
3.977041,70,54062.624999
4.550441,70,54073.197996
2.19906,70,54086.832999
2.877036,70,54099.644999
3.699934,70,54115.404497
-0.582134,70,54129.5645
3.406353,70,54140.311
