#{"t_start": 1628092239.939014, "env_id": 0}
r,l,t
-2.242197,50,38300.473604
-32.364444,50,38306.62166
-4.582974,50,38317.212708
-4.344204,50,38323.751431
-62.433415,50,38329.899494
-48.538407,50,38340.163352
-5.232698,50,38346.481338
-54.9447,50,38357.00889
-68.119663,50,38363.141322
-45.140719,50,38369.273795
-21.934377,50,38380.474238
-46.689745,50,38386.699448
-9.333105,50,38397.525768
-56.533732,50,38403.814424
-9.409478,50,38410.400021
-37.198883,50,38420.459598
-6.56451,50,38426.873282
-20.058877,50,38437.378557
-59.704218,50,38444.042371
-54.843644,50,38450.618288
-46.672728,50,38461.2346
-1.226641,50,38467.570178
-5.843876,50,38473.896146
-9.039452,50,38484.908025
-29.706639,50,38490.754804
-46.09867,50,38501.240768
-2.153719,50,38507.498207
-56.425937,50,38513.474414
-38.276869,50,38524.254791
-5.138139,50,38530.293477
-61.173528,50,38540.431221
-55.750524,50,38546.7512
-28.364714,50,38552.868025
-49.766043,50,38562.898481
-53.734976,50,38569.670631
-7.489224,50,38580.300955
-12.272229,50,38587.307466
-7.850054,50,38593.721178
-4.784622,50,38604.735039
-39.670213,50,38611.268427
-4.29279,50,38621.791664
-52.993325,50,38627.845981
-4.928972,50,38634.306592
-6.679451,50,38644.915208
-16.008298,50,38651.078945
-7.76138,50,38657.852075
-56.095649,50,38668.429382
-58.338498,50,38675.015033
-50.662972,50,38685.795019
-8.652602,50,38692.599358
-54.067397,50,38699.028713
-11.521309,50,38709.543542
-47.268626,50,38715.785451
-8.264339,50,38726.596197
-50.680851,50,38732.728646
-7.492621,50,38738.673613
-48.674872,50,38749.076184
-4.662535,50,38755.64618
-4.985946,50,38766.266002
-3.112854,50,38772.409904
-7.969284,50,38778.417304
-3.531999,50,38789.165603
-45.45872,50,38795.356344
-7.5051,50,38801.847272
-6.005046,50,38812.794445
-51.213039,50,38819.270667
-8.092282,50,38830.173193
-4.691624,50,38835.960876
-41.76784,50,38842.687073
-24.715763,50,38853.294815
-60.9955,50,38859.661707
-21.462726,50,38870.004642
-40.510855,50,38876.684042
-45.82802,50,38883.082172
-14.941374,50,38893.516855
-11.732019,50,38899.904355
-18.429497,50,38910.896532
-56.629008,50,38917.450881
-8.308019,50,38923.661427
-10.604003,50,38933.955508
-5.042835,50,38940.447364
-6.56043,50,38951.087152
-58.820777,50,38958.047797
-5.801812,50,38964.867765
-17.442187,50,38975.958781
-52.517626,50,38982.340252
-5.994049,50,38988.56209
-5.095151,50,38999.022829
-5.503776,50,39005.674145
-8.748979,50,39016.01186
-9.190001,50,39022.300601
-9.094611,50,39028.566686
-2.707668,50,39039.260351
-6.183638,50,39045.410419
-38.927271,50,39055.859759
-5.115196,50,39062.280523
-23.41772,50,39068.647368
-13.61944,50,39079.269628
-8.782617,50,39085.386475
-6.383548,50,39096.229379
-17.823262,50,39102.548362
-58.523151,50,39108.828446
-40.453597,50,39119.468344
-39.413723,50,39125.772689
-3.617479,50,39135.958416
-16.704042,50,39141.809633
-4.297359,50,39148.270216
-41.956957,50,39158.68936
-54.314978,50,39164.774977
-6.195424,50,39171.343983
-5.451764,50,39181.872518
-28.174717,50,39187.989454
-53.180459,50,39198.135254
-5.726946,50,39204.323215
-14.390482,50,39210.627611
-49.317174,50,39220.891328
-10.805372,50,39227.529861
-12.028255,50,39238.223257
-51.179294,50,39244.354719
-7.038626,50,39250.571252
-26.734049,50,39261.146653
-65.007699,50,39267.216639
-5.709271,50,39277.603492
-3.834627,50,39284.235941
-6.298352,50,39290.785882
-3.288299,50,39301.686161
-7.508403,50,39307.974895
-61.922372,50,39314.232337
-7.507923,50,39325.277459
-51.075637,50,39331.4412
-42.888877,50,39341.845528
-27.229472,50,39347.973558
-5.843824,50,39354.313547
-5.858417,50,39365.402093
-3.808358,50,39371.905327
-47.170431,50,39382.731733
-47.434397,50,39389.067385
-3.103437,50,39395.335183
-47.398259,50,39405.860374
-7.220057,50,39412.336611
-5.272342,50,39423.195231
-4.487635,50,39429.843297
-61.287705,50,39436.43502
-39.468452,50,39446.731175
-48.943604,50,39453.363686
-45.227862,50,39463.845535
-56.202652,50,39470.212399
-7.416981,50,39476.563617
-5.260571,50,39487.531612
-63.766004,50,39493.695368
-4.35718,50,39500.366125
-6.245789,50,39510.592626
-48.761124,50,39516.966447
-48.206149,50,39527.521112
-56.503006,50,39533.997388
-10.45282,50,39540.051759
