#{"t_start": 1628582082.2547002, "env_id": 0}
r,l,t
3.319939,70,53035.417999
-0.780406,70,53049.546498
1.107625,70,53059.718999
4.768148,70,53073.389499
-1.100033,70,53084.252499
4.110766,70,53099.169499
5.064233,70,53109.192999
-0.976406,70,53123.168499
-2.074103,70,53133.7785
4.452101,70,53147.7745
0.201671,70,53162.136999
0.739145,70,53171.4875
-2.082755,70,53185.989499
3.396436,70,53197.435999
1.280418,70,53211.182996
-0.006681,70,53223.265498
4.07524,70,53237.172499
4.963775,70,53246.870999
3.837551,70,53261.6165
-4.154337,70,53271.833497
-3.835584,70,53285.654999
-1.389475,70,53299.6675
3.575777,70,53310.493999
3.641613,70,53323.816499
-2.881807,70,53334.403999
4.591038,70,53348.141
4.724654,70,53358.960496
4.66043,70,53373.971999
-1.768635,70,53383.692
4.665575,70,53397.337499
0.502135,70,53407.302999
3.236472,70,53420.356
4.94644,70,53434.844999
0.995007,70,53445.1085
0.704423,70,53459.664999
0.398369,70,53470.498499
0.503979,70,53483.953998
3.982091,70,53493.708499
4.680791,70,53507.207999
-1.927782,70,53515.427999
3.613476,70,53528.913
-1.16037,70,53538.650499
0.733457,70,53553.663999
2.198216,70,53569.306999
4.649398,70,53579.664999
4.042266,70,53592.872999
2.296234,70,53603.378999
4.916062,70,53618.423999
4.368282,70,53628.312499
4.24926,70,53643.17
4.984202,70,53653.5585
3.386733,70,53667.374998
0.255667,70,53678.1245
-3.352636,70,53692.26
-1.075606,70,53707.670498
2.855639,70,53718.227999
1.935428,70,53732.062
2.384358,70,53742.0975
5.002763,70,53755.76
4.409209,70,53766.221998
3.994536,70,53779.706998
-2.601456,70,53789.168999
1.732453,70,53802.548499
-0.790717,70,53812.7805
3.68218,70,53828.410499
-0.291247,70,53842.790999
3.982954,70,53853.433499
4.089905,70,53866.660499
3.895647,70,53877.841498
4.921398,70,53892.006498
3.802105,70,53903.733999
-1.384585,70,53917.612999
-0.049935,70,53928.369999
-0.620406,70,53942.565499
5.112784,70,53957.862998
-0.15009,70,53970.606999
4.288985,70,53987.6685
3.121853,70,53999.218999
0.538368,70,54013.242999
3.681097,70,54024.774499
4.048627,70,54038.052
2.763056,70,54048.941499
-1.672918,70,54063.809499
-0.602848,70,54074.645999
2.639204,70,54088.207
3.101223,70,54104.723499
0.548503,70,54116.606998
2.240377,70,54130.932499
4.751818,70,54141.493999
0.333443,70,54155.542999
4.748903,70,54165.5675
-0.100508,70,54180.4915
-0.187549,70,54190.443999
3.065383,70,54204.194499
4.781867,70,54215.881499
-2.604692,70,54229.760498
3.624372,70,54245.639498
2.444671,70,54257.616499
3.636086,70,54273.496999
2.114367,70,54286.449498
-2.436861,70,54301.243499
3.787202,70,54311.357
3.361974,70,54325.631998
2.622758,70,54335.910499
1.696399,70,54350.464499
3.974058,70,54360.244999
4.630542,70,54375.672499
-1.081091,70,54388.871
3.751434,70,54399.075999
4.086141,70,54412.254999
2.949185,70,54423.211
0.007528,70,54437.7555
4.794378,70,54448.464996
3.187419,70,54464.004
3.849253,70,54474.671499
0.586628,70,54488.964499
0.179816,70,54498.273499
-1.183827,70,54513.589499
4.755621,70,54526.942499
4.716265,70,54537.635498
3.417328,70,54552.125
-0.601025,70,54562.350999
3.666038,70,54578.042999
4.04311,70,54587.927499
2.626261,70,54601.820498
-0.864833,70,54612.038499
1.042237,70,54625.653499
2.661983,70,54637.137499
4.525354,70,54651.9095
-1.153061,70,54665.427999
3.991339,70,54674.481499
4.578719,70,54689.504999
-0.831549,70,54700.889499
0.736843,70,54716.290499
-3.262685,70,54725.854996
3.795069,70,54739.926999
3.633235,70,54749.776999
-0.03508,70,54763.779999
2.012613,70,54778.102
4.400852,70,54789.194499
4.662108,70,54805.138999
3.789019,70,54816.564999
3.676653,70,54830.885499
3.999931,70,54841.337001
3.999801,70,54856.1435
2.725658,70,54866.413499
4.596203,70,54881.379999
4.190758,70,54892.187499
-0.840174,70,54905.948499
-0.269472,70,54919.489999
3.702721,70,54930.614999
0.789546,70,54945.046499
3.151594,70,54955.310499
3.493921,70,54969.0035
3.86796,70,54978.253999
4.24595,70,54992.564999
1.676486,70,55002.832999
0.502631,70,55016.815999
0.932552,70,55026.074998
0.38904,70,55040.902999
2.775934,70,55056.319
0.328933,70,55066.900498
1.593624,70,55081.321499
-0.764376,70,55092.452499
3.629131,70,55106.086999
-0.501953,70,55115.771
2.861195,70,55130.443998
4.367942,70,55139.832999
-0.072905,70,55153.024998
2.838048,70,55164.386499
2.397552,70,55177.615499
3.932226,70,55192.480499
1.9319,70,55204.784999
2.2768,70,55218.843499
2.442454,70,55228.9865
3.532063,70,55244.622
4.093818,70,55255.842499
2.856654,70,55271.02
4.241028,70,55282.019998
4.442936,70,55297.437999
1.397818,70,55307.365
