#{"t_start": 1628791282.094006, "env_id": 0}
r,l,t
-1.6281,70,49518.740392
-14.959154,70,49534.880908
-2.945392,70,49546.993477
-11.900844,70,49564.468909
0.252421,70,49575.950749
-0.095065,70,49592.433944
0.930676,70,49604.754825
-20.897321,70,49620.182499
-5.418802,70,49632.446538
-0.019092,70,49648.628372
-12.225974,70,49665.366184
-10.735139,70,49676.813149
-2.977159,70,49692.7496
-1.161588,70,49704.245124
-2.509998,70,49719.809353
-0.170417,70,49732.240799
-11.279307,70,49748.742409
-5.532603,70,49760.806161
0.242168,70,49777.234793
0.137032,70,49790.709264
-9.852795,70,49808.384474
-7.835115,70,49823.538754
-0.533731,70,49836.173846
0.481742,70,49853.688387
-0.961998,70,49865.807416
-12.372091,70,49881.649229
0.46722,70,49893.087829
0.803537,70,49908.890962
-12.301611,70,49921.175497
-2.768373,70,49936.932237
-20.754675,70,49950.838055
-3.255813,70,49966.696206
-0.640117,70,49983.459568
-2.675339,70,49996.003913
-5.300874,70,50012.673365
-11.373438,70,50024.70714
-9.332615,70,50040.182231
-4.22107,70,50051.726367
-4.963489,70,50068.110381
-13.986384,70,50081.020168
-16.437815,70,50097.479637
-13.745632,70,50109.136898
-1.006832,70,50124.766638
-0.605146,70,50142.526227
-5.405046,70,50154.011805
-16.939174,70,50169.153894
-0.06499,70,50181.531098
-1.17969,70,50198.683228
0.107757,70,50210.956507
-11.180497,70,50226.767475
-18.541335,70,50238.651238
-1.352312,70,50254.820243
-0.625455,70,50267.061489
-2.263377,70,50282.455527
0.033023,70,50298.904719
-12.382357,70,50311.274944
-1.762892,70,50327.127351
-19.975056,70,50339.10393
-13.024588,70,50355.314829
-3.99004,70,50367.058967
-0.249436,70,50383.520331
-0.996398,70,50395.067335
-6.418275,70,50412.005673
-3.543496,70,50423.549236
-2.854008,70,50439.25898
-10.779129,70,50456.058891
-0.05568,70,50467.743598
0.296285,70,50485.242924
-9.415565,70,50496.096003
-4.170101,70,50511.698911
-7.392665,70,50524.049491
-7.944553,70,50540.165322
0.903582,70,50552.936927
-0.526129,70,50569.895896
-22.410303,70,50585.163272
-2.75027,70,50596.543432
-0.581263,70,50612.781415
-2.288634,70,50623.829404
-12.494836,70,50640.133993
-20.227358,70,50651.83128
-22.446512,70,50668.572682
0.130933,70,50679.510798
-1.768146,70,50696.303878
0.575721,70,50707.640584
-2.816655,70,50722.659365
-11.491089,70,50738.167493
