#{"t_start": 1628790993.5514965, "env_id": 0}
r,l,t
0.796228,70,55438.270502
-7.673154,65,55452.146499
-3.499415,70,55462.792499
-2.955508,70,55477.010001
-2.737416,70,55486.480499
-3.627507,70,55501.2895
0.587635,70,55512.556501
-4.387823,70,55527.662001
0.539452,70,55538.8915
-5.720524,59,55551.690501
0.67009,70,55562.505501
0.90743,70,55576.956499
0.2899,70,55586.887001
-6.256573,70,55603.580501
-1.355803,70,55619.388502
-5.361654,59,55628.73
0.081496,70,55643.519502
0.579502,70,55655.746002
-0.768875,70,55670.432999
-6.218955,67,55681.145499
-0.963198,70,55694.55
0.151749,70,55705.382501
-6.667903,58,55717.524501
0.623421,70,55727.974501
-6.224646,70,55742.234
-6.129695,56,55751.158501
-4.910676,70,55764.583501
-1.133984,70,55776.020501
-2.011508,60,55789.139002
-5.064602,59,55798.9665
0.635309,70,55813.565
-3.258169,70,55823.346499
-0.225574,70,55836.466499
-3.604187,70,55847.392499
-4.302978,70,55861.748502
1.09026,70,55878.156999
-0.155669,70,55888.586502
0.639505,70,55902.498502
0.95736,70,55915.1665
-0.237363,70,55928.912499
-5.049536,66,55938.3955
-2.076312,67,55954.002
-5.188732,57,55962.384501
-1.597252,70,55977.1545
-1.345475,70,55987.084499
-3.225545,70,56003.003
0.544453,70,56014.333001
0.860973,70,56030.649502
0.71889,70,56046.894999
-3.673655,70,56058.342502
-0.899129,70,56073.124001
-0.807134,70,56084.051499
1.12864,70,56099.015501
-4.808312,70,56108.3425
0.828999,70,56123.344501
0.02071,70,56134.051498
-0.556159,70,56149.137499
0.625548,70,56160.304999
-0.141324,70,56174.533001
-3.559774,70,56190.071999
-3.812796,70,56202.137998
-0.954123,65,56215.701001
-0.189681,70,56225.128501
-0.692511,70,56237.915502
-5.521476,58,56246.272
-5.696701,59,56258.003001
-1.188711,70,56270.163001
0.758232,70,56285.552501
-5.788356,58,56294.291001
-5.504532,67,56307.772001
-6.355613,60,56317.764001
-0.805463,70,56331.299001
1.181038,70,56342.498502
-3.714633,70,56357.027
0.175138,70,56367.387501
-6.794855,67,56382.284501
0.266722,70,56392.219501
0.704218,70,56407.138499
0.115526,70,56421.744
-4.225821,70,56433.499001
-3.358797,70,56449.087002
0.273488,70,56458.871501
-1.189767,70,56474.357502
-6.517352,69,56484.740501
-5.098095,70,56499.8775
1.088987,70,56511.690001
-6.500931,70,56526.313501
-6.21886,70,56537.258001
-6.228071,65,56551.456499
-4.256151,70,56561.234001
0.983853,70,56578.7915
0.418221,70,56594.501999
-9.414999,61,56604.750999
0.918394,70,56621.4525
0.457913,70,56632.9655
-3.103973,70,56647.600502
0.197577,70,56660.099
-3.75724,70,56675.144001
0.640736,70,56685.063999
-4.122701,70,56701.6355
-0.480306,70,56714.126001
-1.938594,70,56730.7815
1.12907,70,56745.867
-3.975185,70,56756.7245
-4.191944,70,56771.43
-0.387349,70,56783.613501
0.589673,70,56798.498001
0.707037,70,56810.082999
0.777215,70,56826.924001
-5.100085,70,56840.235999
-5.056041,70,56855.633501
-1.877971,70,56864.691501
-4.972045,70,56881.331001
0.117822,70,56896.466999
-0.398761,70,56908.383502
0.430063,70,56920.9955
-4.161602,70,56935.610502
-4.262865,70,56952.009501
-5.533205,56,56961.232001
0.25493,70,56978.891999
0.674782,70,56991.036001
-4.528789,70,57006.516499
-2.595085,70,57015.596499
-2.145665,70,57030.599502
-1.018509,70,57041.489002
-6.135817,59,57053.173501
0.488437,70,57066.379
-0.121045,70,57081.633998
0.015162,70,57098.556998
0.125145,70,57110.6845
-2.294577,70,57125.955501
-0.936945,70,57137.879002
0.791821,70,57152.543001
-1.442247,70,57161.644498
0.366556,70,57176.413501
-5.31193,70,57188.266999
-0.019905,70,57201.815998
0.881543,70,57214.390999
-0.187093,70,57230.054501
0.121621,70,57244.820499
-3.982787,70,57256.0675
-6.914133,63,57270.034498
-5.306275,55,57279.966501
-6.67961,63,57294.343502
-0.435961,70,57306.473501
0.775862,70,57319.040499
-7.074326,63,57328.852002
-7.577715,70,57344.106001
-4.501809,70,57356.766
