#{"t_start": 1628091951.9600735, "env_id": 0}
r,l,t
-11.516627,50,55389.251997
0.521487,50,55397.276999
-4.846462,50,55407.621499
-0.153224,50,55415.444499
-1.424343,50,55422.260499
-12.460419,50,55434.145
-9.980792,50,55443.287499
-0.61675,50,55453.143998
-5.708757,50,55459.784999
-17.913517,50,55467.0435
-17.902844,50,55476.766
-0.556817,50,55483.823999
-14.463516,50,55493.9235
0.142286,50,55500.5635
-16.174138,50,55506.342
-16.257217,50,55515.965499
-2.073071,50,55523.273999
0.324385,50,55533.1225
0.230697,50,55539.989499
0.242978,50,55545.9345
-12.738292,50,55555.049499
-3.092868,50,55562.190499
-16.182227,50,55567.250499
-6.782426,50,55575.671498
-12.590425,50,55581.742999
-0.453704,50,55590.822998
-14.360485,50,55597.133499
0.287801,50,55604.591
-9.839791,50,55613.524999
-9.405562,50,55619.081999
1.406708,50,55628.6935
-20.419142,50,55635.416
-0.375327,50,55641.643999
-6.630192,50,55653.468499
0.604052,50,55660.9
-15.396388,50,55670.094999
-0.242368,50,55676.818999
-1.165209,50,55684.596
-2.105092,50,55694.117999
-3.379699,50,55700.978499
0.090674,50,55711.319
-1.509325,50,55718.041499
-18.633355,50,55724.842999
-1.574453,50,55734.263499
-9.711991,50,55741.393
-16.987029,50,55748.507
-1.904343,50,55757.111
-1.349942,50,55763.242499
-1.204497,50,55774.124
0.282638,50,55781.655
-0.355165,50,55788.3885
-3.869111,50,55797.279499
-4.759057,50,55803.205999
-16.574326,50,55813.238499
-15.198412,50,55819.641
-0.815861,50,55826.521999
-16.645856,50,55835.564499
-4.036838,50,55841.342499
-0.041306,50,55851.145499
-2.177521,50,55858.672499
-16.558192,50,55866.061499
-1.947055,50,55876.246999
-1.750669,50,55882.797499
-1.195146,50,55890.094499
-15.533027,50,55901.210499
-0.150544,50,55906.434
0.509937,50,55916.921
-0.096145,50,55924.779499
-13.241567,50,55932.660997
-17.253838,50,55943.6975
-20.316091,50,55951.671999
1.178914,50,55960.446999
1.773123,50,55967.266
-15.0157,50,55973.7605
-1.644106,50,55984.867
-16.737231,50,55991.135998
-15.740936,50,55999.818
-20.202623,50,56009.056499
-5.715953,50,56015.357
1.507374,50,56025.3585
0.277282,50,56033.170499
-10.591428,50,56042.795999
0.871072,50,56049.204999
-18.564415,50,56056.872
0.149251,50,56067.233
-0.458385,50,56072.922
-10.04861,50,56078.847999
-9.597263,50,56089.338999
-15.586601,50,56097.5455
-5.291852,50,56107.8085
-0.087004,50,56115.470999
-13.033095,50,56121.415496
-20.030024,50,56131.625499
-2.175164,50,56137.596
-15.632889,50,56146.442999
-18.762161,50,56153.496499
-1.490083,50,56160.414
-1.197403,50,56170.429
-1.615503,50,56176.4855
-3.448831,50,56186.2915
-0.496036,50,56194.106498
-18.009431,50,56200.883999
-0.343066,50,56209.688499
-4.259124,50,56216.438
-0.07013,50,56226.116499
1.541799,50,56232.37
0.652902,50,56239.066
-3.254021,50,56248.717999
1.108041,50,56254.957
-0.358889,50,56262.059
-14.747052,50,56271.405999
0.273546,50,56279.0745
-6.212194,50,56288.095999
0.378039,50,56295.116999
0.29529,50,56301.3645
-1.801184,50,56311.068498
-13.027495,50,56317.9525
-14.882195,50,56328.512499
0.474634,50,56334.575498
-1.302299,50,56341.8355
-1.174238,50,56351.14
-1.532764,50,56357.140999
1.057925,50,56366.2255
-6.609755,50,56373.5855
-9.936029,50,56380.804999
-16.395298,50,56390.704
1.675379,50,56396.805499
-19.180192,50,56402.844999
-14.259214,50,56411.886
-0.574555,50,56418.707998
-5.281539,50,56427.728998
-3.727296,50,56433.402499
-9.623851,50,56439.493499
-15.353198,50,56447.533
-0.033384,50,56453.5745
-16.908511,50,56462.356499
-1.582152,50,56468.3815
-1.647665,50,56474.474499
-18.020551,50,56483.259
0.439526,50,56489.534
1.307671,50,56498.387
-16.442388,50,56506.051499
-0.602997,50,56512.208499
-2.656241,50,56521.035999
-0.960712,50,56527.7955
-12.557047,50,56537.144499
-8.250264,50,56543.692
-5.158,50,56549.317499
-2.596902,50,56557.7145
-2.982957,50,56563.384
0.813571,50,56569.3375
-1.678606,50,56578.4305
-0.001812,50,56584.9855
-0.087083,50,56593.832
-4.619002,50,56599.703499
0.908655,50,56605.123499
0.375197,50,56614.483
0.115023,50,56620.260499
-15.747732,50,56629.394499
-11.77692,50,56635.255498
0.975376,50,56641.063999
-1.87386,50,56649.335999
-0.607066,50,56655.7615
-1.072681,50,56666.1745
-10.274101,50,56671.8935
-1.306968,50,56678.0275
-15.598446,50,56687.45
-2.581431,50,56694.195499
-16.131015,50,56703.339
-8.355583,50,56709.6425
0.988575,50,56715.198498
