#{"t_start": 1628091951.6190727, "env_id": 0}
r,l,t
-10.818638,50,55389.724999
-1.319005,50,55397.622499
-0.659451,50,55407.969501
1.760922,50,55415.769999
-14.607238,50,55422.6095
-5.246727,50,55434.456
-18.656103,50,55443.566
1.670004,50,55453.465501
0.689928,50,55460.0995
1.675121,50,55467.385
-0.655908,50,55477.1095
1.39854,50,55484.183
-9.705604,50,55494.3025
0.864835,50,55500.9095
-1.424898,50,55506.675501
-17.721672,50,55516.291
-1.868556,50,55523.583
-20.625234,50,55533.4535
0.886442,50,55540.3445
-11.510863,50,55546.283
-6.026595,50,55555.309
-1.953345,50,55562.474
-13.61458,50,55567.577
0.257689,50,55576.018
-8.746622,50,55581.980999
-18.165719,50,55591.17
-0.844891,50,55597.439001
-14.726487,50,55604.946499
-11.302854,50,55613.8705
-6.289038,50,55619.385
-16.726429,50,55629.035501
1.483199,50,55635.768501
0.362946,50,55642.003
-19.285427,50,55653.7655
-2.532087,50,55661.282
-20.182362,50,55670.416001
-14.229747,50,55677.124
1.036929,50,55684.932501
-5.746835,50,55694.477
-17.267344,50,55701.304
-0.753142,50,55711.633501
1.665485,50,55718.336
-14.626408,50,55725.203999
-9.928245,50,55734.656
0.070352,50,55741.7405
-17.561567,50,55748.849001
-2.288975,50,55757.458
0.831014,50,55763.5825
-0.225362,50,55774.492999
-0.399401,50,55782.009
-16.403787,50,55788.75
1.39058,50,55797.6055
-0.312383,50,55803.517
1.422046,50,55813.552001
1.237744,50,55819.966501
-8.91246,50,55826.886
-17.33484,50,55835.883999
1.755251,50,55841.674
-17.911711,50,55851.468
-15.342635,50,55859.001001
-17.004076,50,55866.3835
-11.039425,50,55876.512
0.743912,50,55883.108001
-14.902435,50,55890.421
-0.25397,50,55901.52
-3.912202,50,55906.8015
0.542424,50,55917.269499
-13.981828,50,55925.1185
-0.899864,50,55932.879
-7.646264,50,55944.064
-0.063135,50,55952.037
-14.509579,50,55960.912997
-0.074876,50,55967.603001
-6.165283,50,55974.122499
0.424786,50,55985.205
-18.085945,50,55991.476499
-2.030239,50,56000.1245
-18.230729,50,56009.4055
0.693837,50,56015.679
-11.981659,50,56025.7685
-12.881631,50,56033.4785
-15.540205,50,56043.056001
-6.912495,50,56049.58
-10.575794,50,56057.1825
-11.318501,50,56067.583
-2.74575,50,56073.265998
-0.465352,50,56079.1575
-13.391691,50,56089.6675
-9.325292,50,56097.965001
-0.11265,50,56108.1115
-0.445742,50,56115.778
1.060143,50,56121.749997
-9.8653,50,56131.9955
-8.320443,50,56138.019001
0.489438,50,56146.788501
-1.047754,50,56153.8405
-0.923579,50,56160.762001
1.217167,50,56170.760999
-0.112615,50,56176.8735
-0.181369,50,56186.641
-3.463276,50,56194.4635
-0.715856,50,56201.1835
-16.76351,50,56210.0395
-15.772628,50,56216.764501
0.969179,50,56226.4705
-9.788791,50,56232.7385
-20.15305,50,56239.393001
0.039041,50,56249.006001
-15.744791,50,56255.304
0.212014,50,56262.4255
-0.758842,50,56271.738
-4.262015,50,56279.36
-0.968827,50,56288.4375
-0.164635,50,56295.451
-1.523995,50,56301.716
-3.389558,50,56311.448999
-1.261564,50,56318.302
-1.266007,50,56328.836
-12.747399,50,56334.917
-18.165864,50,56342.163498
0.021788,50,56351.471501
-1.253163,50,56357.4715
-16.809935,50,56366.549001
-11.757642,50,56373.8995
-16.091594,50,56381.124
-9.826628,50,56391.0575
-18.817081,50,56397.1315
-10.514749,50,56403.200001
-4.569991,50,56412.261
-0.011935,50,56419.03
-5.101858,50,56428.105999
-15.804053,50,56433.743999
-11.544445,50,56439.744499
-14.759248,50,56447.8945
-8.088234,50,56453.9505
-15.302753,50,56462.691501
-10.568249,50,56468.7625
-13.554056,50,56474.7905
-18.36087,50,56483.5895
-0.196046,50,56489.874001
-9.027947,50,56498.765
-11.195907,50,56506.403499
0.926812,50,56512.5185
-19.649689,50,56521.352
-0.033058,50,56528.115
-15.751591,50,56537.397
-4.695599,50,56544.040501
-16.608361,50,56549.624501
-16.130846,50,56558.048
-0.218685,50,56563.7305
-15.403496,50,56569.667999
-16.408734,50,56578.7735
1.201572,50,56585.324999
-19.439706,50,56594.1955
-0.510959,50,56600.0175
1.197123,50,56605.466001
-6.124626,50,56614.824
-0.378327,50,56620.608499
0.301961,50,56629.742
-11.263046,50,56635.614
-14.48524,50,56641.396501
-18.114,50,56649.650001
1.318108,50,56656.119
-11.230991,50,56666.5955
-15.942241,50,56672.2325
-1.204434,50,56678.364
0.481271,50,56687.804
-7.943765,50,56694.5415
1.456976,50,56703.6755
-0.942571,50,56709.973
-7.093244,50,56715.545499
-7.548844,50,56725.4385
-0.29857,50,56731.4985
-0.901895,50,56737.669
-0.178578,50,56746.028
-4.214229,50,56752.0975
-0.614735,50,56761.0365
-0.141532,50,56766.425
-16.948382,50,56772.837
0.915523,50,56782.012
0.377638,50,56788.1555
-0.640964,50,56797.574501
-0.413699,50,56803.178
0.675809,50,56809.103
-0.069279,50,56817.947499
-2.500662,50,56823.585
-1.467157,50,56832.2595
-0.398529,50,56837.397499
-6.566617,50,56843.356
0.050344,50,56851.7835
-9.06957,50,56858.235501
-14.407222,50,56864.796
-13.48577,50,56873.904
-2.517705,50,56879.859501
0.028869,50,56889.1535
-15.48501,50,56895.221501
-0.455765,50,56901.286
2.099397,50,56911.026
-1.836,50,56917.4055
-9.148942,50,56926.2015
0.543509,50,56932.176501
-0.650564,50,56937.8775
-0.483545,50,56946.930501
-16.0853,50,56953.1575
-0.099196,50,56961.4125
-12.04048,50,56967.9625
1.49139,50,56974.2025
0.935578,50,56982.753501
-18.071677,50,56988.542001
0.99618,50,56996.881
-16.916499,50,57003.5895
-0.078096,50,57010.4275
-14.480114,50,57019.987
-18.723253,50,57025.562999
-16.462544,50,57031.3585
0.628606,50,57040.1155
0.119625,50,57046.092
-18.496629,50,57055.619498
-8.44032,50,57062.011
-0.83423,50,57068.332
-10.476716,50,57077.1775
-0.546722,50,57084.2805
-16.409693,50,57094.3345
-0.82302,50,57101.039001
-15.507096,50,57107.765
-18.515273,50,57116.5895
-1.478848,50,57122.514
-5.702134,50,57132.0175
-0.434782,50,57138.711
-0.600978,50,57144.6375
-11.62795,50,57154.6215
0.430019,50,57160.4855
-20.66123,50,57169.256498
-1.701476,50,57176.4125
-6.120593,50,57182.839
0.599918,50,57191.815501
-10.436106,50,57198.379
-17.946629,50,57204.057501
-0.680224,50,57214.029
-15.106405,50,57221.01
