#{"t_start": 1628191733.7495332, "env_id": 0}
r,l,t
3.076014,50,53519.395501
-1.119894,50,53526.365002
-1.01953,50,53539.084502
2.885593,50,53546.221
2.07467,50,53553.636502
2.203477,50,53565.204001
-1.756531,50,53574.686501
-2.281575,50,53587.107001
2.775404,50,53594.563501
2.776175,50,53602.034502
2.176983,50,53615.3525
-2.460713,50,53623.277
-1.420122,50,53634.506501
1.929294,50,53642.471999
1.781669,50,53648.621502
-0.953262,50,53660.747501
1.982456,50,53668.814
0.734042,50,53680.209001
2.568834,50,53687.608001
1.696618,50,53696.343002
2.468553,50,53708.262002
-2.377799,50,53717.657001
3.034194,50,53724.309001
-1.69393,50,53734.460002
-1.596941,50,53739.967001
2.095177,50,53751.9125
2.893253,50,53759.5955
-0.619693,50,53767.091001
-1.653243,50,53777.445502
2.311065,50,53785.7935
1.920582,50,53796.170501
2.679782,50,53804.700501
2.230488,50,53811.979501
2.681587,50,53824.309501
1.322578,50,53831.550501
1.168272,50,53843.233501
2.411264,50,53849.968002
2.911821,50,53857.509001
2.428141,50,53869.494001
2.34096,50,53876.709502
2.787752,50,53886.217502
2.358881,50,53894.915501
1.154378,50,53903.411001
-1.562294,50,53915.114002
-1.8809,50,53922.218502
2.269107,50,53929.5955
2.692163,50,53940.833
1.427006,50,53947.513001
0.027054,50,53958.178001
2.726551,50,53965.933002
-1.0587,50,53973.574501
1.930489,50,53985.955501
2.775767,50,53994.371002
1.257132,50,54006.9405
2.475484,50,54015.602501
3.18676,50,54022.461501
2.548754,50,54034.211001
2.687581,50,54041.653
2.940828,50,54054.595502
1.354266,50,54062.272502
1.902999,50,54068.140501
2.624872,50,54080.250501
2.69436,50,54087.995501
-2.150154,50,54093.777001
2.671194,50,54106.303499
2.738434,50,54115.021501
-1.872128,50,54127.125502
-0.010742,50,54133.913502
2.058781,50,54142.261502
2.318644,50,54154.557501
-1.30731,50,54161.728001
-2.367724,50,54173.894001
-1.879596,50,54180.648501
2.901102,50,54187.535001
0.350208,50,54200.442002
-1.790746,50,54207.484001
2.069401,50,54217.740501
-1.356624,50,54225.265001
2.711934,50,54231.806001
1.1403,50,54242.830001
2.616896,50,54251.220501
-3.772325,50,54262.034501
-1.785811,50,54269.834502
2.741615,50,54277.072002
2.926916,50,54288.542001
-1.853913,50,54295.307002
-1.228292,50,54301.052002
-1.600523,50,54311.906501
3.030826,50,54318.698501
2.561653,50,54330.502502
2.545946,50,54336.488002
2.232665,50,54343.833501
-0.924241,50,54354.776001
-1.223836,50,54360.470001
2.626746,50,54371.482502
2.174685,50,54378.0085
2.594089,50,54385.077002
0.994587,50,54396.229501
1.053187,50,54403.519002
1.518851,50,54415.686501
-0.886098,50,54424.163001
-1.25755,50,54431.882002
-2.129347,50,54443.275502
0.241896,50,54451.050501
1.931478,50,54461.262002
2.642653,50,54468.245001
1.874961,50,54474.970502
1.497335,50,54487.353001
-0.959195,50,54494.800002
2.586331,50,54502.041001
1.911191,50,54512.247501
-1.876669,50,54519.699501
-1.796447,50,54532.054502
2.53317,50,54539.359001
2.786964,50,54545.620502
0.46219,50,54557.671501
-1.448591,50,54565.586002
-2.216485,50,54578.059502
2.273848,50,54585.128501
1.007289,50,54592.853501
2.701823,50,54603.927501
1.54675,50,54611.725001
2.33305,50,54622.245502
2.126776,50,54630.545002
2.59785,50,54638.989002
1.926036,50,54649.174001
2.068197,50,54656.936501
2.937435,50,54664.160501
1.611061,50,54674.555001
2.325767,50,54682.739002
2.212448,50,54694.309002
1.968348,50,54701.322502
-1.306325,50,54708.103001
1.132611,50,54718.657001
2.5554,50,54725.568502
-0.744024,50,54735.772501
2.533825,50,54743.055001
-3.503832,50,54749.596502
2.509145,50,54760.097002
2.731199,50,54767.009001
1.691969,50,54778.461501
2.551281,50,54787.121998
0.141179,50,54793.931002
-2.029785,50,54805.047501
-1.347608,50,54811.808001
-1.651089,50,54823.801502
2.486256,50,54829.552001
2.561548,50,54836.415001
-1.313341,50,54848.422001
2.658094,50,54856.174002
-0.62875,50,54863.663001
2.352559,50,54874.772002
-1.256659,50,54882.150502
-2.901532,50,54893.652
2.688892,50,54901.587002
0.287299,50,54908.860501
2.836223,50,54921.110502
2.384299,50,54929.647001
-0.106756,50,54940.987001
2.555662,50,54948.099502
2.916023,50,54955.044501
2.902884,50,54966.080501
2.987297,50,54973.3265
-1.802407,50,54984.869002
3.198814,50,54992.456502
2.784963,50,54999.697001
2.534018,50,55011.621001
-2.013656,50,55019.779001
1.949674,50,55031.1355
1.668351,50,55038.0935
-1.584284,50,55043.356
3.022728,50,55056.596501
-0.694378,50,55063.142001
2.584638,50,55071.316001
2.866923,50,55083.180501
2.467289,50,55091.925002
3.155064,50,55103.223001
1.313637,50,55109.824002
1.97145,50,55118.812
2.817901,50,55130.707501
2.39589,50,55137.513002
2.440717,50,55148.411502
1.752132,50,55156.459501
3.32432,50,55165.548502
2.792717,50,55177.439002
3.211232,50,55184.837502
2.148716,50,55196.216002
-1.133283,50,55204.521501
-1.236909,50,55212.288001
3.300902,50,55222.913002
-3.012371,50,55231.009502
-0.118141,50,55239.452501
1.897136,50,55251.669502
0.988849,50,55259.244501
2.898466,50,55271.699002
-1.546854,50,55280.238501
0.228575,50,55288.215002
2.158779,50,55300.304001
-3.47961,50,55308.317001
1.07113,50,55320.389501
-1.684954,50,55326.805501
3.087406,50,55335.803501
0.989214,50,55347.505501
-3.593686,50,55356.748501
0.645679,50,55368.399502
2.903247,50,55376.768501
2.717898,50,55384.857002
-1.716064,50,55397.420501
0.81485,50,55406.080001
3.065329,50,55419.563002
2.909192,50,55427.779501
2.71744,50,55436.167501
-1.999746,50,55447.903002
-2.759919,50,55457.150501
1.57598,50,55466.243502
1.266053,50,55478.874002
0.631753,50,55487.279502
2.6037,50,55499.048502
3.143968,50,55507.201501
2.664012,50,55515.028001
-1.919262,50,55526.850501
0.769082,50,55534.531501
2.829801,50,55547.0785
0.879687,50,55553.330502
-2.03405,50,55561.672001
-2.104938,50,55572.584002
3.307019,50,55580.046002
-1.535394,50,55590.836502
2.851434,50,55598.044502
2.37297,50,55604.482002
-2.075815,50,55615.209002
2.937183,50,55622.517
-1.58726,50,55634.674502
-2.552425,50,55639.926502
2.635703,50,55647.982002
0.557283,50,55658.488502
2.322774,50,55667.174002
1.918519,50,55674.674502
-1.601572,50,55685.990501
2.860181,50,55692.945001
2.893302,50,55705.071002
2.734056,50,55712.835502
-1.807163,50,55719.870502
-2.089662,50,55731.621501
-2.300876,50,55740.4795
-1.73039,50,55750.978
0.596161,50,55759.042501
3.14501,50,55766.745501
2.778901,50,55777.194502
-1.626277,50,55785.225502
-2.067177,50,55796.881502
2.693507,50,55804.820002
1.935463,50,55811.460501
3.024409,50,55823.160001
2.834667,50,55830.747001
2.549229,50,55837.684001
0.074779,50,55848.812001
2.602893,50,55856.945502
2.593957,50,55867.884001
0.059258,50,55875.478001
2.874979,50,55883.704001
1.758982,50,55894.444501
-1.492032,50,55903.803001
-2.201408,50,55917.041502
3.266036,50,55926.088001
2.943848,50,55933.543001
2.054845,50,55944.924001
3.090144,50,55953.906002
2.841604,50,55963.772501
2.969105,50,55970.806501
2.532151,50,55976.771001
0.219421,50,55987.497001
0.141201,50,55994.873502
3.193068,50,56005.943001
-2.653834,50,56013.449001
2.801335,50,56020.714501
2.435644,50,56033.1095
-0.200487,50,56039.159501
2.730964,50,56046.452002
2.623066,50,56057.735501
2.790139,50,56065.079502
3.0007,50,56075.764
-0.229434,50,56083.085002
2.524504,50,56091.148501
2.849907,50,56102.649002
2.71664,50,56109.497002
3.073902,50,56121.179002
-0.510247,50,56128.137001
2.430841,50,56137.088501
