#{"t_start": 1628791282.109631, "env_id": 0}
r,l,t
-14.849533,70,49518.771647
-0.265335,70,49534.904345
-8.005317,70,49547.055986
-3.282002,70,49564.522292
-21.81884,70,49575.982005
-12.835656,70,49592.449571
-1.232359,70,49604.770452
-2.209197,70,49620.291887
-1.419792,70,49632.477792
-5.143657,70,49648.690879
-9.289014,70,49665.423985
-4.099286,70,49676.781899
-21.750109,70,49692.796484
-6.254844,70,49704.324226
-0.530895,70,49719.84061
0.014793,70,49732.318719
-0.966025,70,49748.751575
-1.220728,70,49760.868668
0.59846,70,49777.266048
-4.734344,70,49790.756146
-0.360617,70,49808.421657
-2.914295,70,49823.601259
-11.440264,70,49836.208232
-14.952474,70,49853.714086
-0.568562,70,49865.916801
-4.419417,70,49881.696108
-12.475597,70,49893.124402
-10.335877,70,49908.937843
-0.768162,70,49921.270014
-7.074626,70,49937.041624
-13.409005,70,49950.91619
-0.34629,70,49966.789967
0.135938,70,49983.490822
-17.018134,70,49996.019512
-13.350735,70,50012.720246
-7.416304,70,50024.754022
-7.59647,70,50040.244737
-4.596524,70,50051.757624
-0.099917,70,50068.188514
-11.632745,70,50081.067048
-2.941263,70,50097.542145
-2.575122,70,50109.152524
-3.430814,70,50124.813517
0.344677,70,50142.541854
-10.747115,70,50154.027434
-1.556638,70,50169.205087
-2.915237,70,50181.593603
-7.329032,70,50198.714481
-1.364843,70,50211.022794
-12.667138,70,50226.7831
-2.02521,70,50238.723577
-5.070674,70,50254.882752
-3.690818,70,50267.061493
-2.797631,70,50282.518303
-17.002587,70,50298.967227
-3.336032,70,50311.312735
-14.865097,70,50327.174229
0.295657,70,50339.197688
-0.16301,70,50355.314828
0.007345,70,50367.155049
0.513453,70,50383.551585
0.638969,70,50395.113635
0.898154,70,50411.954576
-1.471042,70,50423.564864
-8.529368,70,50439.323436
-17.140477,70,50456.074516
-15.179336,70,50467.774853
-0.731534,70,50485.289807
-16.466978,70,50496.189762
0.514268,70,50511.745794
-0.339926,70,50524.065119
-0.621412,70,50540.215381
0.676134,70,50552.983807
-3.013714,70,50569.927151
-19.73019,70,50585.240882
-3.44948,70,50596.559062
-6.399937,70,50612.85955
-15.018096,70,50623.829405
-2.749468,70,50640.149622
0.673831,70,50651.878162
-1.681479,70,50668.621044
-14.902598,70,50679.651437
0.195982,70,50696.335134
-6.144205,70,50707.703092
-17.693764,70,50722.674993
0.154452,70,50738.241421
0.344106,70,50751.30708
-8.586024,70,50766.789085
-2.64665,70,50778.465648
-3.680265,70,50794.738709
-3.134386,70,50807.751144
-4.615525,70,50823.200297
-6.671651,70,50835.248167
-13.112609,70,50851.162823
-6.381711,70,50862.212044
-4.059034,70,50878.944507
-2.30555,70,50893.772987
-0.035448,70,50905.925841
0.664714,70,50922.029176
-1.584559,70,50934.061957
-3.961221,70,50950.660134
-3.655136,70,50962.455868
-6.641733,70,50978.547612
-13.49536,70,50991.228465
-10.481084,70,51006.521198
-5.811806,70,51019.629167
-1.71165,70,51034.722746
0.692566,70,51050.567995
-3.851933,70,51062.939462
-0.660296,70,51079.02218
-15.546252,70,51091.049284
-0.226552,70,51106.631577
-17.404073,70,51118.932275
-0.774603,70,51137.130182
-2.37717,70,51149.332683
-1.077223,70,51166.771432
-18.216061,70,51178.22108
-5.658189,70,51194.232756
-4.538295,70,51210.462095
-13.021931,70,51223.160259
-6.188977,70,51242.271152
-1.934874,70,51257.123995
0.487774,70,51274.051633
-9.481331,70,51284.442153
-1.348434,70,51300.167138
-3.139729,70,51312.010992
-1.329229,70,51327.785664
-0.43813,70,51339.064957
-0.366538,70,51355.056568
-4.919251,70,51370.581897
-6.722066,70,51381.178018
-13.409932,70,51396.604076
-4.249965,70,51409.20805
-11.055313,70,51425.385077
-9.711012,70,51437.352922
0.044078,70,51453.735613
-1.405689,70,51464.718527
-1.308502,70,51479.948328
-0.574923,70,51495.321872
-0.805391,70,51507.242599
-0.89365,70,51523.018845
-0.83056,70,51535.467945
-3.773318,70,51552.1869
-6.061103,70,51563.123646
-0.003377,70,51579.436308
-8.766749,70,51591.511177
-12.144897,70,51607.810221
-10.283048,70,51619.826585
-4.429681,70,51636.337824
-0.702209,70,51652.87441
0.019288,70,51666.130944
-2.067083,70,51681.927328
-9.055318,70,51693.947008
-2.132749,70,51710.077308
0.427411,70,51722.07779
-5.463698,70,51738.384081
-3.006043,70,51749.37382
-8.359584,70,51764.780422
-1.295357,70,51777.187236
-2.391057,70,51793.121598
-1.624066,70,51809.529072
-11.79713,70,51821.062121
-1.838838,70,51838.334953
-11.734813,70,51850.61113
-3.904342,70,51866.739514
0.669391,70,51878.969672
-1.95423,70,51895.620086
0.604201,70,51908.057672
-17.223909,70,51923.599
-3.007651,70,51934.974812
-17.11569,70,51951.172745
-4.616084,70,51967.264046
0.365613,70,51980.068327
0.28566,70,51997.266937
-10.558425,70,52009.800748
-0.07349,70,52026.595817
-1.267996,70,52038.372736
-1.844921,70,52054.494607
-4.073157,70,52066.474693
-0.340457,70,52082.694969
-0.60243,70,52095.157095
-0.008453,70,52110.641498
-0.486898,70,52127.519665
-0.730345,70,52139.405896
-4.889453,70,52156.886293
-8.966828,70,52169.235131
-6.310599,70,52185.937967
-12.204684,70,52198.784477
0.071779,70,52214.797101
-0.649521,70,52227.740701
-19.673869,70,52244.289418
-9.815474,70,52256.46217
-0.535648,70,52273.083076
-1.260378,70,52290.10808
-7.533478,70,52302.187491
-0.520151,70,52318.165779
0.563749,70,52330.314733
-0.129123,70,52346.904322
0.760197,70,52358.659343
-0.675035,70,52375.578374
-0.028125,70,52387.022868
0.575912,70,52403.647002
-1.485661,70,52421.020323
-6.272426,70,52433.048855
-1.312844,70,52448.986344
0.714702,70,52460.520467
-8.344462,70,52475.934326
-2.41319,70,52487.410758
-1.315239,70,52503.389158
-1.615647,70,52515.589402
-10.477832,70,52531.954713
-1.480948,70,52543.02601
0.378954,70,52559.095892
-9.775742,70,52574.866475
-2.844866,70,52587.1436
-11.914946,70,52602.577868
-0.41715,70,52614.894103
-2.018707,70,52631.577763
-9.310103,70,52642.728441
-2.697246,70,52657.500994
-0.81059,70,52671.027143
-13.339167,70,52686.855162
-8.71404,70,52698.304285
-2.35677,70,52714.86445
-0.485987,70,52730.816337
-12.936751,70,52742.134391
-2.741571,70,52757.520618
-6.899793,70,52768.859892
-0.453257,70,52785.559346
-7.093714,70,52797.362876
0.011224,70,52814.415211
0.838033,70,52826.179315
-0.184217,70,52842.258733
-4.201471,70,52854.807476
0.159337,70,52870.433808
-3.363098,70,52886.713704
-1.118396,70,52899.711334
-9.154583,70,52915.838143
-1.607981,70,52927.387518
-4.951702,70,52943.434478
-1.497198,70,52954.432925
-1.184755,70,52970.792161
0.801705,70,52982.69604
-1.847187,70,52999.014927
-4.008439,70,53011.102686
-14.241623,70,53026.853587
0.017889,70,53043.269611
0.888597,70,53054.995871
-0.738513,70,53070.971488
0.426495,70,53083.171413
-3.749784,70,53098.760777
-6.347708,70,53109.82563
-4.255682,70,53125.435815
-8.628625,70,53136.684267
-1.981643,70,53152.431189
0.227221,70,53164.911453
-17.396283,70,53181.203355
0.584619,70,53197.907198
-1.876219,70,53209.713377
-7.364389,70,53226.318366
0.844443,70,53238.595193
-0.982043,70,53254.380584
-4.034924,70,53265.552949
-0.39639,70,53281.72384
-2.987603,70,53292.858201
0.866691,70,53309.864284
-3.356381,70,53325.804695
-0.506085,70,53337.539013
-3.804716,70,53353.457225
-1.284531,70,53364.746557
0.465475,70,53380.464795
-19.552594,70,53392.999222
-14.697791,70,53408.602934
-0.362031,70,53420.932711
0.759515,70,53438.064083
-11.737223,70,53448.923463
-0.992376,70,53465.319913
-5.071467,70,53480.985974
-11.166291,70,53493.01681
-0.498755,70,53509.207129
-5.029905,70,53521.055571
-1.802881,70,53537.214004
-5.208084,70,53548.494458
-10.103896,70,53563.862002
-10.066867,70,53575.611686
-17.102752,68,53590.553543
-2.708573,70,53601.829355
-1.473551,70,53616.631508
-0.95964,70,53632.139136
0.662811,70,53644.219695
-4.350993,70,53660.971378
-14.813582,70,53672.756097
-1.624875,70,53688.613023
-3.297332,70,53700.320011
-19.762222,70,53715.871159
-15.0774,70,53728.960093
-5.060584,70,53744.277907
-2.1613,70,53756.519629
-1.808527,70,53773.270915
-2.635632,70,53789.444285
-3.02851,70,53801.276019
-1.655798,70,53816.888253
-0.930365,70,53829.108256
-9.469002,70,53845.348172
0.397261,70,53856.8828
-5.052678,70,53872.781363
-0.664437,70,53885.044003
0.589313,70,53901.012761
-3.060293,70,53912.26035
-4.916585,70,53927.864031
0.546503,70,53942.989378
-4.399987,70,53954.304185
-5.142673,70,53970.778373
-9.384106,70,53983.014682
0.543191,70,53998.725968
-0.678891,70,54010.831355
-0.171747,70,54028.587764
-1.281431,70,54040.857115
-2.850002,70,54056.77872
-3.598026,70,54068.970469
0.149141,70,54084.837591
