#{"t_start": 1628092239.8452504, "env_id": 0}
r,l,t--2.462221,50,38300.567368
-48.145523,50,38306.731051
-8.384723,50,38317.322099
-8.861546,50,38323.829566
-1.051898,50,38329.977629
-24.57722,50,38340.257115
-53.022088,50,38346.575102
-19.181556,50,38357.149535
-5.416035,50,38363.188207
-57.371783,50,38369.351932
-7.654794,50,38380.505495
-3.096712,50,38386.793212
-60.253866,50,38397.603907
-5.679146,50,38403.89256
-24.201143,50,38410.446904
-30.239011,50,38420.553362
-6.880806,50,38426.920166
-6.320254,50,38437.409816
-12.734525,50,38444.167386
-60.742382,50,38450.665171
-4.477202,50,38461.29711
-9.872352,50,38467.648312
-47.249035,50,38474.005535
-4.818814,50,38485.033039
-49.832243,50,38490.801686
-50.020657,50,38501.334532
-4.260863,50,38507.591971
-4.548269,50,38513.536922
-28.36326,50,38524.317303
-48.58543,50,38530.371611
-2.247068,50,38540.540614
-59.729088,50,38546.844963
-5.336271,50,38552.977416
-55.785326,50,38562.976617
-8.282165,50,38569.764395
-10.779522,50,38580.394718
-51.286977,50,38587.416855
-11.698658,50,38593.861823
-7.642068,50,38604.813173
-12.709789,50,38611.31531
-8.308955,50,38621.807298
-20.060126,50,38627.939744
-7.793767,50,38634.369102
-4.42987,50,38644.946465
-13.479686,50,38651.172709
-56.006031,50,38657.914586
-5.026545,50,38668.507518
-4.544405,50,38675.061917
-23.705808,50,38685.904411
-5.612145,50,38692.661867
-50.90273,50,38699.091223
-4.572394,50,38709.621678
-3.11943,50,38715.832335
-49.608199,50,38726.658707
-22.344198,50,38732.806785
-19.7951,50,38738.783005
-57.477825,50,38749.154322
-15.801503,50,38755.771195
-48.31274,50,38766.312886
-52.212679,50,38772.472413
-53.859008,50,38778.479813
-56.69913,50,38789.243741
-24.157398,50,38795.543867
-56.462643,50,38801.909784
-5.035437,50,38812.935089
-7.561987,50,38819.364431
-12.823205,50,38830.266957
-31.941712,50,38836.085893
-5.156291,50,38842.749583
-53.857935,50,38853.404205
-42.614157,50,38859.755471
-28.918811,50,38870.098405
-51.482856,50,38876.74655
-42.164936,50,38883.144683
-9.758413,50,38893.594995
-1.480043,50,38899.966868
-47.179799,50,38910.990295
-62.953944,50,38917.529017
-11.637643,50,38923.770818
-6.40454,50,38934.033643
-9.591494,50,38940.541128
-3.004009,50,38951.134035
-9.290267,50,38958.110308
-6.876618,50,38964.961529
-4.567467,50,38976.036917
-61.522469,50,38982.434016
-2.560852,50,38988.655854
-60.543237,50,38999.116592
-49.404363,50,39005.767909
-5.520874,50,39016.07437
-3.905279,50,39022.363109
-29.379685,50,39028.613571
-54.389172,50,39039.354115
-54.382799,50,39045.466569
-56.966529,50,39055.953522
-4.105066,50,39062.343033
-12.410287,50,39068.756759
-9.703079,50,39079.363392
-5.036498,50,39085.46461
-5.790445,50,39096.323142
-3.931806,50,39102.657752
-14.438891,50,39108.906583
-4.922499,50,39119.562107
-5.282228,50,39125.866453
-6.890685,50,39135.989676
-59.397986,50,39141.887771
-11.487792,50,39148.348353
-50.808352,50,39158.736243
-4.594306,50,39164.899991
-19.154774,50,39171.406494
-3.921041,50,39181.935031
-4.086152,50,39188.083218
-13.754654,50,39198.260272
-10.24553,50,39204.463856
-8.947103,50,39210.752627
-2.311566,50,39220.985092
-3.132155,50,39227.59237
-63.212783,50,39238.301394
-17.134132,50,39244.495363
-4.664419,50,39250.649391
-5.483256,50,39261.302924
-52.794674,50,39267.294773
-32.805402,50,39277.759761
-5.654594,50,39284.282825
-12.759043,50,39290.89527
-9.903774,50,39301.764297
-3.550751,50,39308.115537
-5.784089,50,39314.326101
-17.428288,50,39325.355596
-15.917641,50,39331.566218
-4.768726,50,39341.90804
-4.633889,50,39348.036068
-7.479797,50,39354.376056
-9.498462,50,39365.495856
-5.605793,50,39371.99909
-13.113657,50,39382.794243
-47.438246,50,39389.192403
-55.380519,50,39395.428947
-51.679385,50,39406.016641
-56.472815,50,39412.430374
-4.466667,50,39423.273368
-49.115588,50,39429.937061
-13.663922,50,39436.528784
-7.38723,50,39446.778059
-45.402856,50,39453.441821
-15.449686,50,39463.923669
-2.94401,50,39470.259281
-12.135838,50,39476.657381
-6.143542,50,39487.60975
-57.79468,50,39493.804756
-58.408378,50,39500.49114
-4.131275,50,39510.733269
-6.00339,50,39517.075838
-52.657034,50,39527.583624
-57.494667,50,39534.091152
-6.380337,50,39540.161149
-52.290161,50,39550.877117
-9.17614,50,39557.728407
-6.048326,50,39568.663293
-9.841184,50,39574.764491
-61.44933,50,39581.20945
-58.99119,50,39591.692004
-5.628112,50,39597.668205
-60.094109,50,39607.775903
