#{"t_start": 1628658777.380212, "env_id": 0}
r,l,t
-19.461999,62,46464.234854
-17.135751,70,46478.969082
-23.861886,69,46490.073037
-18.049966,70,46505.165319
-10.180766,70,46515.92005
-3.118741,70,46530.946375
-17.495964,70,46540.467674
-7.034097,70,46554.64461
-1.588385,70,46565.18847
-0.238559,70,46580.449962
-26.063387,70,46591.084229
-4.737483,70,46606.178843
-3.997031,70,46621.487088
-19.308783,57,46630.40517
-6.17079,70,46644.90302
-18.383907,58,46653.859014
-16.547991,69,46668.760435
-6.393208,70,46678.41837
-0.037565,70,46693.883869
-0.487545,70,46704.792672
-1.399333,70,46720.846199
-2.59606,70,46731.241934
-3.224787,70,46745.949051
-6.959058,70,46755.704519
-17.414928,60,46768.903964
-1.179658,70,46780.230429
-0.534658,70,46795.713288
-11.602267,70,46805.614326
-11.28184,70,46820.856784
-14.499818,70,46834.576924
0.827262,70,46844.769432
0.856188,70,46858.922101
-5.115637,70,46870.231021
-5.742242,70,46884.954179
-0.138729,70,46895.908461
-21.373172,70,46910.983042
-19.296965,60,46919.469886
-15.701366,70,46935.095211
-14.048223,70,46945.193887
0.273869,70,46959.932458
-1.502663,70,46970.580913
-18.413758,70,46985.824691
-19.701613,70,47000.818562
-5.614728,70,47011.261151
-4.063941,70,47025.811602
-0.910803,70,47036.316235
-17.673305,69,47050.847594
-0.23975,70,47061.426342
-18.233886,70,47076.643312
0.632141,70,47087.189485
-21.125453,70,47102.825302
-16.858309,70,47112.868569
-3.267689,70,47127.916821
-0.749917,70,47142.204439
-4.928532,70,47152.543418
0.044892,70,47166.810591
-5.221313,70,47176.926717
-19.220155,70,47191.633735
-3.728331,70,47202.303587
0.270729,70,47217.230251
-3.979557,70,47228.237051
0.664359,70,47243.459134
-4.17915,70,47259.068425
-2.882064,70,47270.296065
0.639994,70,47285.539421
0.004586,70,47295.499799
-7.177285,70,47310.223567
-4.069685,70,47319.981281
-0.424519,70,47335.398474
-20.45232,67,47345.349189
-1.993194,70,47359.936795
-0.448119,70,47371.203466
-16.55504,61,47384.631757
-3.189146,70,47395.058692
0.34389,70,47409.600108
-1.128432,70,47424.101272
-2.909584,70,47434.62801
-17.731543,59,47447.238685
-1.26243,70,47457.744161
-7.372603,70,47472.862882
-4.993653,70,47483.799467
-10.148649,70,47498.265755
-21.79733,69,47508.885819
-15.720245,70,47523.857547
-4.349616,70,47534.497328
-1.721197,70,47548.90917
-3.199146,70,47559.851483
-1.796929,70,47575.862478
-0.972687,70,47591.030699
-0.80278,70,47602.196697
-15.394607,60,47615.409177
-7.955236,70,47624.902423
-16.963341,58,47638.105845
-5.483846,70,47648.496165
-0.938808,70,47663.541338
-2.524842,70,47674.428056
-0.192877,70,47690.019406
-16.381467,70,47700.455903
-20.30624,63,47714.711655
-4.382679,70,47725.220823
-21.081783,70,47740.294974
0.52868,70,47751.606614
-2.973269,70,47767.210241
-1.613101,70,47784.069119
-15.298305,70,47794.536614
-1.392413,70,47809.514312
-18.370027,59,47818.186657
-23.383149,64,47832.635927
-13.93096,70,47842.818119
-17.581327,58,47856.04994
-13.135922,70,47866.637447
-1.321369,70,47880.796103
-1.472008,70,47891.243595
-5.5611,70,47906.253104
-8.043999,70,47917.611149
0.686109,70,47933.409515
0.221005,70,47944.05519
-0.857822,70,47959.715335
-18.59745,64,47969.970282
-3.644935,70,47986.857427
-6.550853,70,48002.155658
-6.000458,70,48013.426865
-2.135646,70,48028.382782
-17.235205,58,48037.611494
-7.819189,70,48052.046675
-17.550925,58,48059.949331
-11.71848,70,48074.386626
-1.403595,70,48085.4395
-16.561036,61,48099.776723
-5.177211,70,48111.474297
0.44564,70,48127.023696
-3.314741,70,48138.386582
-16.210228,70,48154.09202
-20.066136,61,48164.405016
-18.538229,63,48178.025031
-20.359632,65,48187.64557
-30.08452,70,48202.63925
-0.81952,70,48214.318536
-6.730489,70,48229.212872
-3.331094,70,48244.593563
-3.451778,70,48256.547304
-17.233056,60,48270.513248
-14.117898,70,48281.830267
-5.203564,70,48297.741028
-7.895347,70,48308.989106
-1.507074,70,48325.207186
