#{"t_start": 1628191737.5080342, "env_id": 0}
r,l,t
-1.669471,50,53515.614001
-3.653867,50,53522.611
-2.824825,50,53535.3365
2.603397,50,53542.4575
2.482985,50,53549.8475
2.762727,50,53561.4245
-1.525072,50,53570.923501
2.680074,50,53583.3305
0.027065,50,53590.7745
2.61604,50,53598.264
1.751188,50,53611.604
0.626523,50,53619.5545
2.984231,50,53630.7355
-3.645241,50,53638.687001
2.24112,50,53644.841501
1.884108,50,53656.9945
-0.71888,50,53665.133
2.825815,50,53676.372499
1.971453,50,53683.831501
2.916446,50,53692.518
1.158012,50,53704.4805
1.152886,50,53713.9075
2.871517,50,53720.502501
-1.487525,50,53730.7145
-1.809376,50,53736.2035
-1.159588,50,53748.126001
2.670511,50,53755.8235
2.296057,50,53763.305501
3.212112,50,53773.720001
-1.553241,50,53781.982
2.608419,50,53792.4095
2.378196,50,53800.866
2.30237,50,53808.214
1.684143,50,53820.552997
2.385079,50,53827.7845
-1.468575,50,53839.396501
2.767571,50,53846.192001
2.309074,50,53853.7435
2.568297,50,53865.731
2.605337,50,53872.974
-1.879775,50,53882.5255
2.432282,50,53891.1255
-1.689117,50,53899.6715
-1.84516,50,53911.3655
1.394846,50,53918.452
2.831923,50,53925.871
2.70701,50,53937.077499
3.139991,50,53943.7885
0.900667,50,53954.4605
2.887145,50,53962.177001
-2.009675,50,53969.811999
2.259901,50,53982.189501
2.480795,50,53990.619
1.027562,50,54003.155
2.461608,50,54011.859
1.000747,50,54018.6775
1.766839,50,54030.451
2.876335,50,54037.8865
-1.366477,50,54050.849
-1.956472,50,54058.472
2.140988,50,54064.367501
2.931016,50,54076.493001
2.797304,50,54084.2305
0.716605,50,54090.052499
1.306458,50,54102.520501
-1.885569,50,54111.259
1.541041,50,54123.3305
2.767043,50,54130.169
2.698683,50,54138.45
2.619111,50,54150.8005
1.193688,50,54157.9145
2.452194,50,54170.1255
2.821015,50,54176.874002
-3.714192,50,54183.757
2.554374,50,54196.7175
-1.554287,50,54203.7035
-1.702213,50,54213.985
0.208801,50,54221.539501
-4.332747,50,54228.048
-1.320915,50,54239.034001
-1.986053,50,54247.467
2.149134,50,54258.253
-1.292139,50,54266.066
2.570505,50,54273.3275
0.365992,50,54284.7875
0.558818,50,54291.5435
-2.420672,50,54297.2665
2.707863,50,54308.102
3.241184,50,54314.9445
0.131543,50,54326.759
-3.248846,50,54332.7075
1.905066,50,54340.089
3.020036,50,54350.981
-0.140009,50,54356.724
2.793522,50,54367.7265
-1.305792,50,54374.2475
2.055296,50,54381.3335
2.582057,50,54392.409001
2.93598,50,54399.682
2.736801,50,54411.881
2.547335,50,54420.4035
-2.765913,50,54428.1475
2.947472,50,54439.520999
-1.284507,50,54447.268501
2.104372,50,54457.501501
3.016253,50,54464.531
2.603353,50,54471.239501
-1.62187,50,54483.539001
2.523832,50,54491.082999
0.083247,50,54498.285
1.667315,50,54508.4795
3.11654,50,54515.959
2.061318,50,54528.322
2.837014,50,54535.5895
-0.821743,50,54541.852
2.739946,50,54553.865
2.75171,50,54561.836501
2.694934,50,54574.304499
2.391076,50,54581.3675
2.830003,50,54589.017999
-4.506747,50,54600.164
-1.999793,50,54607.984
-1.093093,50,54618.479
-1.709609,50,54626.786501
2.180758,50,54635.219
1.54216,50,54645.399
-1.726273,50,54653.14
1.073149,50,54660.395
2.945074,50,54670.777501
2.630643,50,54678.958
0.587728,50,54690.548001
0.967284,50,54697.5675
2.352379,50,54704.32
2.709488,50,54714.871501
-2.5116,50,54721.792001
3.171905,50,54732.0045
2.568585,50,54739.279499
-0.311591,50,54745.8545
0.777192,50,54756.38
2.691481,50,54763.253499
-2.066017,50,54774.657
2.2702,50,54783.358
2.307034,50,54790.104999
1.380285,50,54801.25
2.40161,50,54808.047501
3.082432,50,54820.0325
-1.588203,50,54825.801499
1.402228,50,54832.6605
-2.091047,50,54844.6295
2.943074,50,54852.415001
2.841106,50,54859.9285
2.460978,50,54871.014
3.097013,50,54878.406
2.53548,50,54889.883001
-1.490294,50,54897.816
2.941125,50,54905.0795
-1.628966,50,54917.3465
-2.274903,50,54925.8945
3.307161,50,54937.189001
2.933083,50,54944.318
2.78484,50,54951.260001
2.690344,50,54962.291
3.030057,50,54969.598001
2.509494,50,54981.0945
-4.349313,50,54988.681001
2.100897,50,54995.949
3.126007,50,55007.8395
2.70791,50,55016.0075
-1.528194,50,55027.3705
0.597718,50,55034.3145
2.804102,50,55039.590499
-1.277211,50,55052.8315
0.109581,50,55059.37
3.065516,50,55067.561001
-1.782852,50,55079.3525
2.443638,50,55088.202001
2.638202,50,55099.457
3.210965,50,55106.0805
3.070002,50,55115.072
0.277707,50,55126.99
-1.371907,50,55133.7365
-0.314941,50,55144.616501
2.60579,50,55152.656
-2.353143,50,55161.749
-1.388315,50,55173.660501
-0.704692,50,55181.058001
0.518753,50,55192.4475
2.483391,50,55200.761499
2.210856,50,55208.5735
2.387177,50,55219.1775
-1.941177,50,55227.245
0.656065,50,55235.683001
2.097923,50,55247.8605
2.93252,50,55255.4565
-1.963522,50,55267.935001
1.596201,50,55276.448001
1.744853,50,55284.426
0.767463,50,55296.594001
2.703486,50,55304.5905
3.148279,50,55316.6405
0.478822,50,55322.99
-0.946072,50,55332.0795
-1.945235,50,55343.685
1.965408,50,55352.9745
3.134385,50,55364.65
1.532409,50,55372.9745
3.317269,50,55381.062
3.116655,50,55393.653501
-1.700263,50,55402.266001
2.75665,50,55415.804501
3.27929,50,55423.985501
1.193714,50,55432.465999
3.200774,50,55444.123001
2.17223,50,55453.3595
2.252479,50,55462.484502
3.100289,50,55475.091
0.513353,50,55483.559
-2.272502,50,55495.263
3.046365,50,55503.432001
-2.508058,50,55511.284501
-1.636256,50,55523.1025
2.489117,50,55530.6915
-0.857425,50,55543.2845
0.9037,50,55549.6185
-2.341666,50,55557.899
-2.649586,50,55568.841501
1.106147,50,55576.3415
1.356479,50,55587.1355
-2.215982,50,55594.283
0.327968,50,55600.6915
-4.057581,50,55611.427001
-2.689541,50,55618.765498
3.110921,50,55630.96
2.440922,50,55636.162001
0.994947,50,55644.208501
2.749459,50,55654.6875
2.97227,50,55663.442501
2.297615,50,55670.9415
3.195289,50,55682.233
2.082245,50,55689.176001
2.898312,50,55701.3125
1.170311,50,55709.1005
2.568241,50,55716.117501
2.371547,50,55727.821501
3.003457,50,55736.7275
0.249454,50,55747.225001
-1.810401,50,55755.2085
0.839798,50,55763.042
-2.088661,50,55773.430001
1.791768,50,55781.442
-1.783175,50,55793.125501
1.045691,50,55801.144001
2.915191,50,55807.640501
3.115269,50,55819.3605
-1.959094,50,55826.961
2.813809,50,55833.891501
-0.121877,50,55845.0475
1.762145,50,55853.212
2.977974,50,55864.15
-1.643489,50,55871.7045
2.576244,50,55879.9525
2.763434,50,55890.6905
-1.656249,50,55900.0315
2.387679,50,55913.322001
0.647059,50,55922.3355
1.609243,50,55929.8
-1.328591,50,55941.167999
-1.761351,50,55950.132
2.500658,50,55960.032001
2.58598,50,55967.051501
-4.54897,50,55972.9935
2.957519,50,55983.670001
-1.350763,50,55991.068501
2.112622,50,56002.198
2.972211,50,56009.71
0.877869,50,56016.914
0.409512,50,56029.4375
2.263737,50,56035.432501
1.949191,50,56042.696
1.906084,50,56053.933
3.056115,50,56061.327001
1.031416,50,56072.065
1.041274,50,56079.34
3.042361,50,56087.378
2.482175,50,56098.868499
3.105153,50,56105.6765
-1.326519,50,56117.3555
1.042559,50,56124.4135
0.974991,50,56133.359499
-3.996172,50,56144.934501
2.828586,50,56151.962501
2.029125,50,56162.725001
-2.257452,50,56170.1385
-1.42604,50,56177.5715
1.971223,50,56188.035
2.763371,50,56195.319
1.338868,50,56206.6535
2.869881,50,56212.926
2.269659,50,56220.868
-1.930488,50,56232.576501
1.413139,50,56240.047001
1.414964,50,56247.283
0.986604,50,56257.762501
2.866766,50,56264.954999
-1.380494,50,56276.8585
0.857028,50,56284.3995
2.259117,50,56291.467
-2.249049,50,56302.466001
2.508371,50,56310.073999
0.409655,50,56320.0635
2.595366,50,56327.0825
0.616935,50,56334.6805
3.115923,50,56346.217999
0.618918,50,56353.121
0.607573,50,56362.8565
2.131597,50,56369.766001
-1.63256,50,56378.132499
-1.933061,50,56388.867
1.225635,50,56394.9625
2.673136,50,56402.267
-0.215335,50,56413.057001
3.219286,50,56420.7205
2.446977,50,56431.9855
-2.280098,50,56439.6305
1.791721,50,56447.177001
2.749292,50,56458.3165
2.569913,50,56464.7975
-0.001371,50,56476.594501
1.193965,50,56484.2555
-1.382641,50,56490.784
2.894289,50,56502.1255
-3.526527,50,56510.659001
-1.996885,50,56522.033
-0.996784,50,56528.8875
