#{"t_start": 1628791282.062753, "env_id": 0}
r,l,t
-9.633187,70,49518.787271
-4.673989,70,49535.003159
-0.011419,70,49547.087237
-4.934801,70,49564.618519
0.529159,70,49575.99763
-1.95576,70,49592.512074
-21.84121,70,49604.81733
-6.451053,70,49620.260634
-2.034627,70,49632.540297
-9.939058,70,49648.722131
-0.13571,70,49665.517741
0.179577,70,49676.911008
-16.70181,70,49692.874614
-11.715644,70,49704.349589
-10.763362,70,49719.903111
-0.562298,70,49732.33359
-16.25516,70,49748.796453
0.827739,70,49760.853041
-6.775005,70,49777.344179
-0.627892,70,49790.787399
-11.671456,70,49808.484161
-4.066076,70,49823.616886
-5.515523,70,49836.262112
-1.544188,70,49853.777056
-0.559632,70,49865.963679
-8.148244,70,49881.742986
-1.083518,70,49893.165175
0.305635,70,49908.969095
-3.927474,70,49921.270013
-2.208587,70,49937.072875
-0.857164,70,49950.931815
0.619985,70,49966.77434
-4.942502,70,49983.553326
-5.726945,70,49996.191396
-0.365556,70,50012.720244
-0.007408,70,50024.8009
-1.76714,70,50040.244738
-10.252929,70,50051.867007
-2.817702,70,50068.172889
-3.074974,70,50081.145179
0.575803,70,50097.60465
-1.961212,70,50109.215029
-1.331366,70,50124.797891
-0.295526,70,50142.651237
-2.270296,70,50154.074312
-2.827413,70,50169.232028
-1.765588,70,50181.609228
-4.760365,70,50198.761359
-6.145415,70,50211.052668
-1.297794,70,50226.85279
-11.898046,70,50238.78608
-0.143166,70,50254.914003
-1.569767,70,50267.139625
-3.826403,70,50282.558395
-14.393607,70,50298.998478
-4.240155,70,50311.321824
-10.405788,70,50327.189856
-1.925374,70,50339.166435
-0.740197,70,50355.361706
0.613425,70,50367.15538
-11.007931,70,50383.567211
-6.553691,70,50395.129838
-1.766791,70,50412.074019
0.407256,70,50423.611742
-13.577781,70,50439.349309
-0.879833,70,50456.134604
-14.117684,70,50467.837355
-0.984092,70,50485.336685
-12.715598,70,50496.18976
-2.928275,70,50511.808296
-1.049176,70,50524.049493
-0.995636,70,50540.281515
-0.1026,70,50553.061937
-0.503466,70,50570.036534
0.497993,70,50585.28776
-4.395382,70,50596.637192
-2.968138,70,50612.922055
-11.189028,70,50623.876283
-1.125384,70,50640.227753
-10.881356,70,50651.909412
-0.821727,70,50668.66406
-4.897402,70,50679.604558
-10.037813,70,50696.382012
-2.853105,70,50707.765597
0.312463,70,50722.753127
-0.803992,70,50738.24142
-0.965312,70,50751.385214
-7.610793,70,50766.835963
-4.452888,70,50778.450024
-13.763917,70,50794.894966
-3.587524,70,50807.813648
-0.803354,70,50823.162245
-2.79032,70,50835.275268
-5.479759,70,50851.178449
-12.561462,70,50862.258922
0.276599,70,50879.022636
-10.762059,70,50893.851117
-13.868493,70,50905.894587
-5.456522,70,50922.081055
-5.296448,70,50934.075646
-6.865822,70,50950.800768
-9.710187,70,50962.487119
-9.701184,70,50978.59449
-6.596582,70,50991.290971
-14.49612,70,51006.630582
-0.281406,70,51019.691671
-11.320244,70,51034.691492
0.236817,70,51050.646126
-2.329087,70,51063.017594
-0.288707,70,51079.090586
-0.775943,70,51091.127416
-1.225197,70,51106.694083
-5.083131,70,51119.13541
-1.402294,70,51137.286444
0.315756,70,51149.379561
-6.155859,70,51166.81831
-9.850845,70,51178.256956
-12.021948,70,51194.29526
0.946405,70,51210.508973
-0.923715,70,51223.222761
-11.249667,70,51242.31803
-4.243071,70,51257.21775
-0.25935,70,51274.14539
-4.40113,70,51284.489031
-4.378046,70,51300.214016
-0.913617,70,51311.968646
-2.318438,70,51327.832542
-13.300893,70,51339.062243
-9.657694,70,51355.119073
-13.504307,70,51370.613148
-5.466704,70,51381.224896
