#{"t_start": 1628191737.3035345, "env_id": 0}
r,l,t
2.637717,50,53515.8505
3.021855,50,53522.814999
0.762319,50,53535.661499
2.791728,50,53542.654499
2.919509,50,53550.0545
-1.317326,50,53561.708499
0.116841,50,53571.193
-1.941366,50,53583.525001
3.330497,50,53590.968
2.558727,50,53598.49
0.891479,50,53611.844001
1.964005,50,53619.756
1.780667,50,53630.932
1.62001,50,53638.9235
0.805118,50,53645.0315
-1.600329,50,53657.1745
1.835573,50,53665.262
2.116653,50,53676.583
-1.524291,50,53684.032499
-2.560073,50,53692.7615
3.138624,50,53704.7145
2.796453,50,53714.067
2.833773,50,53720.704
0.808626,50,53730.9525
-2.915228,50,53736.401
-0.689853,50,53748.312
1.554185,50,53756.071999
2.023328,50,53763.518
-0.369535,50,53773.908
-3.303404,50,53782.1735
2.559838,50,53792.613
2.6309,50,53801.09
2.782013,50,53808.416
-1.67875,50,53820.7565
-2.47299,50,53827.9985
2.174633,50,53839.6025
3.041807,50,53846.421
1.354291,50,53853.931
-1.648335,50,53865.9215
0.846498,50,53873.1605
-1.652466,50,53882.709501
3.004888,50,53891.343498
2.957678,50,53899.8505
-1.947187,50,53911.6145
1.111594,50,53918.678499
1.215282,50,53926.0435
2.034762,50,53937.282499
1.881791,50,53943.977
2.767362,50,53954.6195
2.223235,50,53962.412999
2.852504,50,53970.035
1.75283,50,53982.353
-1.328437,50,53990.8175
2.660069,50,54003.3435
1.624993,50,54012.0535
-1.813081,50,54018.8745
-1.427299,50,54030.6715
2.0146,50,54038.079
2.246576,50,54051.0645
2.466299,50,54058.669001
2.417432,50,54064.53
-1.828248,50,54076.704501
-1.109884,50,54084.4365
2.625916,50,54090.2295
-1.066249,50,54102.732498
1.919126,50,54111.4745
2.613818,50,54123.5465
2.154841,50,54130.373
2.208831,50,54138.6735
0.658914,50,54151.017499
-0.038391,50,54158.0955
2.329129,50,54170.3585
-3.367882,50,54177.047
2.468256,50,54184.003999
-2.029827,50,54196.928
0.165227,50,54203.8955
-0.046842,50,54214.1835
2.630788,50,54221.7135
-0.89815,50,54228.2475
2.852001,50,54239.241999
1.620505,50,54247.6765
2.498971,50,54258.465001
3.012282,50,54266.268
-1.556994,50,54273.507
-2.011198,50,54284.977
2.926294,50,54291.749499
0.626756,50,54297.5815
0.827381,50,54308.309501
2.327311,50,54315.1815
0.11142,50,54326.933
2.442488,50,54332.9025
3.083454,50,54340.2865
2.155957,50,54351.1905
2.722188,50,54356.929499
0.42407,50,54367.96
2.654037,50,54374.4535
-1.284582,50,54381.519
2.155229,50,54392.633
1.792657,50,54399.8985
2.754527,50,54412.0975
2.729601,50,54420.645
-0.556299,50,54428.352
2.365779,50,54439.74
2.556461,50,54447.4815
2.873105,50,54457.7005
-1.127594,50,54464.671
2.885575,50,54471.42
2.659747,50,54483.7515
2.581547,50,54491.2665
2.591133,50,54498.495
2.33949,50,54508.643
2.649388,50,54516.115
2.317848,50,54528.501001
2.181477,50,54535.805501
0.11348,50,54542.054
2.272975,50,54554.026
2.589357,50,54562.0035
0.987903,50,54574.5165
3.047251,50,54581.577
-1.668734,50,54589.236001
3.09798,50,54600.416998
1.043661,50,54608.198999
3.155061,50,54618.684
-1.801736,50,54627.0325
-2.127877,50,54635.430501
1.509046,50,54645.5985
-1.996883,50,54653.375
2.978619,50,54660.559
0.013876,50,54670.9915
3.073687,50,54679.224
2.623977,50,54690.7405
-0.539096,50,54697.759501
2.779194,50,54704.532999
-1.142871,50,54715.093
0.414268,50,54721.999999
-0.28579,50,54732.2165
